% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1382,3,8,"[3.04, 36.73]",36.73,44.4,
0,1382,4,10,"[8.95, 0.0]",8.95,44.4,
0,1382,5,12,"[84.03, 18.95]",84.03,84.03,
0,1382,6,14,"[61.09, 92.19]",92.19,92.19,
0,1382,7,16,"[99.22, 26.69]",99.22,99.22,
0,1382,8,18,"[43.84, 100.0]",100.0,100.0,
0,1382,9,20,"[99.81, 0.0]",99.81,100.0,
0,1383,0,2,"[73.33, 2.53]",73.33,73.33,
0,1383,1,4,"[3.04, 13.34]",13.34,73.33,
0,1383,2,6,"[0.0, 76.24]",76.24,76.24,
0,1383,3,8,"[36.18, 61.67]",61.67,76.24,
0,1383,4,10,"[78.6, 25.35]",78.6,78.6,
0,1383,5,12,"[7.65, 71.43]",71.43,78.6,
0,1383,6,14,"[80.39, 77.01]",80.39,80.39,
0,1383,7,16,"[84.67, 48.34]",84.67,84.67,
0,1383,8,18,"[5.95, 2.78]",5.95,84.67,
0,1383,9,20,"[2.77, 62.15]",62.15,84.67,
0,1384,0,2,"[2.01, 0.0]",2.01,2.01,
0,1384,1,4,"[31.66, 36.32]",36.32,36.32,
0,1384,2,6,"[85.21, 5.7]",85.21,85.21,
0,1384,3,8,"[76.59, 3.18]",76.59,85.21,
0,1384,4,10,"[5.75, 0.0]",5.75,85.21,
0,1384,5,12,"[98.38, 78.19]",98.38,98.38,
0,1384,6,14,"[99.22, 91.19]",99.22,99.22,
0,1384,7,16,"[92.19, 99.98]",99.98,99.98,
0,1384,8,18,"[80.86, 71.81]",80.86,99.98,
0,1384,9,20,"[74.3, 2.79]",74.3,99.98,
0,1385,0,2,"[80.39, 3.57]",80.39,80.39,
0,1385,1,4,"[16.91, 0.0]",16.91,80.39,
0,1385,2,6,"[98.38, 0.0]",98.38,98.38,
0,1385,3,8,"[5.95, 80.86]",80.86,98.38,
0,1385,4,10,"[61.09, 44.47]",61.09,98.38,
0,1385,5,12,"[0.0, 52.47]",52.47,98.38,
0,1385,6,14,"[78.93, 92.19]",92.19,98.38,
0,1385,7,16,"[99.81, 9.96]",99.81,99.81,
0,1385,8,18,"[99.22, 53.11]",99.22,99.81,
0,1385,9,20,"[11.91, 43.12]",43.12,99.81,
0,1386,0,2,"[53.11, 2.49]",53.11,53.11,
0,1386,1,4,"[27.41, 0.0]",27.41,53.11,
0,1386,2,6,"[68.17, 0.0]",68.17,68.17,
0,1386,3,8,"[10.13, 21.09]",21.09,68.17,
0,1386,4,10,"[5.65, 92.19]",92.19,92.19,
0,1386,5,12,"[98.38, 71.81]",98.38,98.38,
0,1386,6,14,"[99.81, 99.22]",99.81,99.81,
0,1386,7,16,"[76.59, 60.29]",76.59,99.81,
0,1386,8,18,"[4.3, 80.86]",80.86,99.81,
0,1386,9,20,"[61.09, 9.61]",61.09,99.81,
1,1337,0,2,"[43.84, 92.19]",92.19,92.19,0.0
1,1337,1,4,"[99.81, 26.69]",99.81,99.81,0.0
1,1337,2,6,"[0.0, 78.93]",78.93,99.81,0.0
1,1337,3,8,"[61.09, 31.66]",61.09,99.81,0.0
1,1337,4,10,"[52.08, 45.01]",52.08,99.81,0.0
1,1337,5,12,"[13.88, 80.65]",80.65,99.81,0.0
1,1337,6,14,"[53.11, 49.48]",53.11,99.81,0.0
1,1337,7,16,"[98.38, 61.33]",98.38,99.81,0.0
1,1337,8,18,"[99.22, 80.86]",99.22,99.81,0.0
1,1337,9,20,"[20.72, 20.51]",20.72,99.81,0.0
1,1337,0,2,"[18.61, 3.33]",18.61,18.61,1.0
1,1337,1,4,"[74.3, 14.29]",74.3,74.3,1.0
1,1337,2,6,"[32.21, 39.57]",39.57,74.3,1.0
1,1337,3,8,"[52.08, 7.43]",52.08,74.3,1.0
1,1337,4,10,"[51.83, 0.0]",51.83,74.3,1.0
1,1337,5,12,"[31.85, 14.26]",31.85,74.3,1.0
1,1337,6,14,"[5.75, 5.49]",5.75,74.3,1.0
1,1337,7,16,"[5.95, 0.0]",5.95,74.3,1.0
1,1337,8,18,"[0.0, 4.3]",4.3,74.3,1.0
1,1337,9,20,"[37.38, 57.33]",57.33,74.3,1.0
1,1337,0,2,"[2.53, 0.0]",2.53,2.53,2.0
1,1337,1,4,"[5.95, 99.81]",99.81,99.81,2.0
1,1337,2,6,"[61.09, 80.65]",80.65,99.81,2.0
1,1337,3,8,"[92.19, 44.47]",92.19,99.81,2.0
1,1337,4,10,"[98.38, 71.81]",98.38,99.81,2.0
1,1337,5,12,"[99.22, 80.86]",99.22,99.81,2.0
1,1337,6,14,"[0.0, 0.0]",0.0,99.81,2.0
1,1337,7,16,"[2.77, 45.73]",45.73,99.81,2.0
1,1337,8,18,"[87.0, 100.0]",100.0,100.0,2.0
1,1337,9,20,"[63.2, 99.98]",99.98,100.0,2.0
1,1337,0,2,"[99.98, 60.29]",99.98,99.98,3.0
1,1337,1,4,"[0.0, 71.81]",71.81,99.98,3.0
1,1337,2,6,"[99.22, 19.99]",99.22,99.98,3.0
1,1337,3,8,"[26.69, 19.13]",26.69,99.98,3.0
1,1337,4,10,"[98.38, 32.21]",98.38,99.98,3.0
1,1337,5,12,"[0.74, 80.86]",80.86,99.98,3.0
1,1337,6,14,"[100.0, 10.77]",100.0,100.0,3.0
1,1337,7,16,"[87.0, 69.03]",87.0,100.0,3.0
1,1337,8,18,"[52.47, 18.89]",52.47,100.0,3.0
1,1337,9,20,"[99.81, 78.44]",99.81,100.0,3.0
1,1337,0,2,"[49.57, 9.96]",49.57,49.57,4.0
1,1337,1,4,"[0.89, 18.89]",18.89,49.57,4.0
1,1337,2,6,"[4.97, 29.39]",29.39,49.57,4.0
1,1337,3,8,"[23.8, 19.13]",23.8,49.57,4.0
1,1337,4,10,"[29.96, 68.31]",68.31,68.31,4.0
1,1337,5,12,"[78.44, 0.83]",78.44,78.44,4.0
1,1337,6,14,"[71.43, 13.79]",71.43,78.44,4.0
1,1337,7,16,"[77.01, 79.76]",79.76,79.76,4.0
1,1337,8,18,"[84.62, 75.4]",84.62,84.62,4.0
1,1337,9,20,"[32.5, 0.0]",32.5,84.62,4.0
1,1337,0,2,"[18.61, 39.57]",39.57,39.57,5.0
1,1337,1,4,"[48.34, 9.32]",48.34,48.34,5.0
1,1337,2,6,"[38.79, 74.3]",74.3,74.3,5.0
1,1337,3,8,"[24.55, 68.17]",68.17,74.3,5.0
1,1337,4,10,"[92.19, 43.9]",92.19,92.19,5.0
1,1337,5,12,"[99.22, 0.0]",99.22,99.22,5.0
1,1337,6,14,"[98.38, 91.19]",98.38,99.22,5.0
1,1337,7,16,"[99.81, 19.13]",99.81,99.81,5.0
1,1337,8,18,"[87.0, 80.86]",87.0,99.81,5.0
1,1337,9,20,"[28.9, 100.0]",100.0,100.0,5.0
1,1337,0,2,"[8.95, 13.79]",13.79,13.79,6.0
1,1337,1,4,"[92.19, 44.4]",92.19,92.19,6.0
1,1337,2,6,"[99.22, 68.17]",99.22,99.22,6.0
1,1337,3,8,"[98.38, 0.51]",98.38,99.22,6.0
1,1337,4,10,"[99.81, 100.0]",100.0,100.0,6.0
1,1337,5,12,"[98.49, 0.0]",98.49,100.0,6.0
1,1337,6,14,"[87.0, 84.03]",87.0,100.0,6.0
1,1337,7,16,"[52.08, 19.13]",52.08,100.0,6.0
1,1337,8,18,"[36.97, 37.37]",37.37,100.0,6.0
1,1337,9,20,"[76.59, 43.84]",76.59,100.0,6.0
1,1337,0,2,"[80.86, 0.0]",80.86,80.86,7.0
1,1337,1,4,"[69.03, 71.81]",71.81,80.86,7.0
1,1337,2,6,"[20.51, 77.01]",77.01,80.86,7.0
1,1337,3,8,"[63.2, 99.98]",99.98,99.98,7.0
1,1337,4,10,"[0.0, 8.82]",8.82,99.98,7.0
1,1337,5,12,"[84.49, 99.22]",99.22,99.98,7.0
1,1337,6,14,"[98.38, 74.3]",98.38,99.98,7.0
1,1337,7,16,"[18.61, 100.0]",100.0,100.0,7.0
1,1337,8,18,"[28.9, 92.19]",92.19,100.0,7.0
1,1337,9,20,"[7.43, 62.33]",62.33,100.0,7.0
1,1337,0,2,"[25.77, 7.88]",25.77,25.77,8.0
1,1337,1,4,"[11.99, 62.15]",62.15,62.15,8.0
1,1337,2,6,"[49.57, 68.31]",68.31,68.31,8.0
1,1337,3,8,"[78.44, 44.28]",78.44,78.44,8.0
1,1337,4,10,"[71.43, 53.81]",71.43,78.44,8.0
1,1337,5,12,"[79.76, 59.05]",79.76,79.76,8.0
1,1337,6,14,"[33.95, 75.4]",75.4,79.76,8.0
1,1337,7,16,"[77.01, 7.54]",77.01,79.76,8.0
1,1337,8,18,"[0.0, 70.8]",70.8,79.76,8.0
1,1337,9,20,"[84.49, 6.23]",84.49,84.49,8.0
1,1337,0,2,"[99.98, 68.31]",99.98,99.98,9.0
1,1337,1,4,"[77.01, 71.81]",77.01,99.98,9.0
1,1337,2,6,"[30.17, 63.2]",63.2,99.98,9.0
1,1337,3,8,"[80.86, 7.54]",80.86,99.98,9.0
1,1337,4,10,"[0.74, 70.8]",70.8,99.98,9.0
1,1337,5,12,"[62.33, 91.19]",91.19,99.98,9.0
1,1337,6,14,"[99.22, 27.41]",99.22,99.98,9.0
1,1337,7,16,"[100.0, 92.19]",100.0,100.0,9.0
1,1337,8,18,"[43.84, 84.03]",84.03,100.0,9.0
1,1337,9,20,"[80.69, 19.13]",80.69,100.0,9.0
1,1337,0,2,"[0.89, 25.77]",25.77,25.77,10.0
1,1337,1,4,"[3.04, 14.29]",14.29,25.77,10.0
1,1337,2,6,"[92.19, 71.81]",92.19,92.19,10.0
1,1337,3,8,"[99.22, 26.69]",99.22,99.22,10.0
1,1337,4,10,"[98.38, 43.84]",98.38,99.22,10.0
1,1337,5,12,"[99.81, 32.21]",99.81,99.81,10.0
1,1337,6,14,"[13.88, 80.86]",80.86,99.81,10.0
1,1337,7,16,"[2.78, 80.65]",80.65,99.81,10.0
1,1337,8,18,"[85.21, 6.1]",85.21,99.81,10.0
1,1337,9,20,"[39.57, 7.88]",39.57,99.81,10.0
1,1337,0,2,"[36.97, 85.21]",85.21,85.21,11.0
1,1337,1,4,"[76.59, 98.38]",98.38,98.38,11.0
1,1337,2,6,"[5.95, 99.22]",99.22,99.22,11.0
1,1337,3,8,"[80.86, 52.47]",80.86,99.22,11.0
1,1337,4,10,"[51.83, 92.19]",92.19,99.22,11.0
1,1337,5,12,"[99.81, 91.19]",99.81,99.81,11.0
1,1337,6,14,"[100.0, 60.29]",100.0,100.0,11.0
1,1337,7,16,"[87.0, 99.98]",99.98,100.0,11.0
1,1337,8,18,"[8.82, 71.81]",71.81,100.0,11.0
1,1337,9,20,"[74.3, 43.84]",74.3,100.0,11.0
1,1337,0,2,"[92.19, 44.47]",92.19,92.19,12.0
1,1337,1,4,"[74.3, 99.22]",99.22,99.22,12.0
1,1337,2,6,"[98.38, 7.43]",98.38,99.22,12.0
1,1337,3,8,"[99.81, 100.0]",100.0,100.0,12.0
1,1337,4,10,"[87.0, 84.03]",87.0,100.0,12.0
1,1337,5,12,"[13.88, 31.66]",31.66,100.0,12.0
1,1337,6,14,"[85.21, 3.04]",85.21,100.0,12.0
1,1337,7,16,"[43.84, 5.65]",43.84,100.0,12.0
1,1337,8,18,"[2.78, 98.49]",98.49,100.0,12.0
1,1337,9,20,"[61.09, 71.81]",71.81,100.0,12.0
1,1337,0,2,"[5.65, 92.19]",92.19,92.19,13.0
1,1337,1,4,"[13.88, 84.03]",84.03,92.19,13.0
1,1337,2,6,"[99.81, 99.22]",99.81,99.81,13.0
1,1337,3,8,"[28.9, 98.38]",98.38,99.81,13.0
1,1337,4,10,"[9.96, 19.13]",19.13,99.81,13.0
1,1337,5,12,"[80.86, 62.33]",80.86,99.81,13.0
1,1337,6,14,"[52.08, 30.17]",52.08,99.81,13.0
1,1337,7,16,"[0.0, 98.49]",98.49,99.81,13.0
1,1337,8,18,"[100.0, 45.73]",100.0,100.0,13.0
1,1337,9,20,"[25.77, 99.98]",99.98,100.0,13.0
1,1337,0,2,"[19.99, 3.38]",19.99,19.99,14.0
1,1337,1,4,"[99.22, 30.17]",99.22,99.22,14.0
1,1337,2,6,"[98.38, 0.51]",98.38,99.22,14.0
1,1337,3,8,"[92.19, 52.47]",92.19,99.22,14.0
1,1337,4,10,"[43.84, 19.13]",43.84,99.22,14.0
1,1337,5,12,"[76.59, 85.21]",85.21,99.22,14.0
1,1337,6,14,"[51.83, 39.57]",51.83,99.22,14.0
1,1337,7,16,"[11.91, 52.08]",52.08,99.22,14.0
1,1337,8,18,"[99.81, 32.21]",99.81,99.81,14.0
1,1337,9,20,"[87.0, 80.86]",87.0,99.81,14.0
1,1337,0,2,"[99.22, 13.88]",99.22,99.22,15.0
1,1337,1,4,"[0.51, 43.84]",43.84,99.22,15.0
1,1337,2,6,"[26.69, 19.13]",26.69,99.22,15.0
1,1337,3,8,"[5.95, 52.08]",52.08,99.22,15.0
1,1337,4,10,"[19.99, 40.04]",40.04,99.22,15.0
1,1337,5,12,"[31.66, 0.0]",31.66,99.22,15.0
1,1337,6,14,"[98.38, 11.77]",98.38,99.22,15.0
1,1337,7,16,"[99.81, 32.21]",99.81,99.81,15.0
1,1337,8,18,"[87.0, 92.19]",92.19,99.81,15.0
1,1337,9,20,"[98.49, 60.29]",98.49,99.81,15.0
1,1337,0,2,"[0.0, 0.0]",0.0,0.0,16.0
1,1337,1,4,"[20.67, 44.22]",44.22,44.22,16.0
1,1337,2,6,"[80.86, 17.53]",80.86,80.86,16.0
1,1337,3,8,"[98.38, 99.98]",99.98,99.98,16.0
1,1337,4,10,"[99.22, 52.47]",99.22,99.98,16.0
1,1337,5,12,"[92.19, 71.81]",92.19,99.98,16.0
1,1337,6,14,"[99.81, 61.67]",99.81,99.98,16.0
1,1337,7,16,"[24.11, 68.17]",68.17,99.98,16.0
1,1337,8,18,"[30.17, 53.02]",53.02,99.98,16.0
1,1337,9,20,"[91.19, 26.29]",91.19,99.98,16.0
1,1337,0,2,"[60.68, 2.53]",60.68,60.68,17.0
1,1337,1,4,"[61.09, 92.19]",92.19,92.19,17.0
1,1337,2,6,"[9.96, 71.81]",71.81,92.19,17.0
1,1337,3,8,"[99.81, 36.73]",99.81,99.81,17.0
1,1337,4,10,"[98.38, 44.47]",98.38,99.81,17.0
1,1337,5,12,"[61.33, 99.22]",99.22,99.81,17.0
1,1337,6,14,"[84.49, 53.11]",84.49,99.81,17.0
1,1337,7,16,"[78.44, 59.05]",78.44,99.81,17.0
1,1337,8,18,"[5.95, 77.01]",77.01,99.81,17.0
1,1337,9,20,"[48.34, 0.0]",48.34,99.81,17.0
1,1337,0,2,"[49.48, 19.13]",49.48,49.48,18.0
1,1337,1,4,"[78.93, 3.04]",78.93,78.93,18.0
1,1337,2,6,"[31.66, 68.17]",68.17,78.93,18.0
1,1337,3,8,"[5.65, 0.0]",5.65,78.93,18.0
1,1337,4,10,"[31.43, 23.8]",31.43,78.93,18.0
1,1337,5,12,"[52.08, 74.3]",74.3,78.93,18.0
1,1337,6,14,"[99.22, 0.0]",99.22,99.22,18.0
1,1337,7,16,"[98.38, 99.81]",99.81,99.81,18.0
1,1337,8,18,"[87.0, 92.19]",92.19,99.81,18.0
1,1337,9,20,"[98.49, 100.0]",100.0,100.0,18.0
1,1337,0,2,"[37.37, 44.4]",44.4,44.4,19.0
1,1337,1,4,"[52.2, 22.3]",52.2,52.2,19.0
1,1337,2,6,"[5.7, 53.11]",53.11,53.11,19.0
1,1337,3,8,"[49.48, 71.81]",71.81,71.81,19.0
1,1337,4,10,"[80.65, 36.73]",80.65,80.65,19.0
1,1337,5,12,"[3.33, 44.47]",44.47,80.65,19.0
1,1337,6,14,"[99.81, 9.61]",99.81,99.81,19.0
1,1337,7,16,"[98.38, 92.19]",98.38,99.81,19.0
1,1337,8,18,"[98.49, 99.22]",99.22,99.81,19.0
1,1337,9,20,"[87.0, 100.0]",100.0,100.0,19.0
1,1337,0,2,"[68.17, 5.65]",68.17,68.17,20.0
1,1337,1,4,"[13.88, 31.66]",31.66,68.17,20.0
1,1337,2,6,"[52.08, 30.17]",52.08,68.17,20.0
1,1337,3,8,"[78.93, 78.19]",78.93,78.93,20.0
1,1337,4,10,"[51.83, 79.1]",79.1,79.1,20.0
1,1337,5,12,"[99.81, 58.4]",99.81,99.81,20.0
1,1337,6,14,"[98.38, 92.19]",98.38,99.81,20.0
1,1337,7,16,"[98.49, 99.22]",99.22,99.81,20.0
1,1337,8,18,"[87.0, 80.65]",87.0,99.81,20.0
1,1337,9,20,"[61.09, 44.47]",61.09,99.81,20.0
1,1337,0,2,"[1.89, 78.44]",78.44,78.44,21.0
1,1337,1,4,"[78.6, 75.4]",78.6,78.6,21.0
1,1337,2,6,"[0.0, 33.95]",33.95,78.6,21.0
1,1337,3,8,"[69.03, 6.23]",69.03,78.6,21.0
1,1337,4,10,"[53.81, 13.79]",53.81,78.6,21.0
1,1337,5,12,"[28.02, 63.2]",63.2,78.6,21.0
1,1337,6,14,"[7.54, 71.81]",71.81,78.6,21.0
1,1337,7,16,"[80.86, 13.02]",80.86,80.86,21.0
1,1337,8,18,"[98.38, 99.98]",99.98,99.98,21.0
1,1337,9,20,"[87.0, 99.22]",99.22,99.98,21.0
1,1337,0,2,"[15.64, 14.29]",15.64,15.64,22.0
1,1337,1,4,"[37.37, 44.4]",44.4,44.4,22.0
1,1337,2,6,"[0.97, 5.65]",5.65,44.4,22.0
1,1337,3,8,"[68.17, 3.04]",68.17,68.17,22.0
1,1337,4,10,"[92.19, 21.09]",92.19,92.19,22.0
1,1337,5,12,"[99.81, 84.03]",99.81,99.81,22.0
1,1337,6,14,"[99.22, 71.81]",99.22,99.81,22.0
1,1337,7,16,"[98.38, 100.0]",100.0,100.0,22.0
1,1337,8,18,"[98.49, 100.0]",100.0,100.0,22.0
1,1337,9,20,"[87.0, 62.33]",87.0,100.0,22.0
1,1337,0,2,"[27.41, 6.77]",27.41,27.41,23.0
1,1337,1,4,"[78.6, 18.26]",78.6,78.6,23.0
1,1337,2,6,"[32.5, 78.44]",78.44,78.6,23.0
1,1337,3,8,"[6.1, 71.81]",71.81,78.6,23.0
1,1337,4,10,"[99.98, 68.31]",99.98,99.98,23.0
1,1337,5,12,"[80.86, 91.19]",91.19,99.98,23.0
1,1337,6,14,"[99.22, 19.13]",99.22,99.98,23.0
1,1337,7,16,"[84.49, 1.89]",84.49,99.98,23.0
1,1337,8,18,"[98.38, 70.8]",98.38,99.98,23.0
1,1337,9,20,"[84.67, 100.0]",100.0,100.0,23.0
1,1337,0,2,"[27.79, 9.32]",27.79,27.79,24.0
1,1337,1,4,"[0.0, 19.13]",19.13,27.79,24.0
1,1337,2,6,"[53.81, 0.0]",53.81,53.81,24.0
1,1337,3,8,"[7.54, 78.44]",78.44,78.44,24.0
1,1337,4,10,"[71.43, 75.4]",75.4,78.44,24.0
1,1337,5,12,"[78.6, 79.76]",79.76,79.76,24.0
1,1337,6,14,"[73.33, 77.01]",77.01,79.76,24.0
1,1337,7,16,"[75.39, 0.0]",75.39,79.76,24.0
1,1337,8,18,"[58.48, 62.15]",62.15,79.76,24.0
1,1337,9,20,"[80.39, 20.51]",80.39,80.39,24.0
1,1337,0,2,"[5.65, 0.0]",5.65,5.65,25.0
1,1337,1,4,"[0.0, 6.1]",6.1,6.1,25.0
1,1337,2,6,"[0.89, 61.09]",61.09,61.09,25.0
1,1337,3,8,"[22.3, 52.23]",52.23,61.09,25.0
1,1337,4,10,"[22.65, 13.02]",22.65,61.09,25.0
1,1337,5,12,"[52.2, 23.8]",52.2,61.09,25.0
1,1337,6,14,"[5.65, 24.02]",24.02,61.09,25.0
1,1337,7,16,"[98.38, 33.6]",98.38,98.38,25.0
1,1337,8,18,"[87.0, 26.29]",87.0,98.38,25.0
1,1337,9,20,"[28.9, 99.22]",99.22,99.22,25.0
1,1337,0,2,"[53.81, 71.81]",71.81,71.81,26.0
1,1337,1,4,"[92.19, 36.73]",92.19,92.19,26.0
1,1337,2,6,"[99.81, 99.22]",99.81,99.81,26.0
1,1337,3,8,"[11.91, 98.38]",98.38,99.81,26.0
1,1337,4,10,"[45.01, 5.65]",45.01,99.81,26.0
1,1337,5,12,"[80.86, 52.47]",80.86,99.81,26.0
1,1337,6,14,"[87.0, 91.19]",91.19,99.81,26.0
1,1337,7,16,"[60.29, 44.47]",60.29,99.81,26.0
1,1337,8,18,"[100.0, 99.98]",100.0,100.0,26.0
1,1337,9,20,"[0.51, 8.82]",8.82,100.0,26.0
1,1337,0,2,"[3.33, 71.81]",71.81,71.81,27.0
1,1337,1,4,"[63.2, 16.91]",63.2,71.81,27.0
1,1337,2,6,"[99.22, 92.19]",99.22,99.22,27.0
1,1337,3,8,"[98.38, 100.0]",100.0,100.0,27.0
1,1337,4,10,"[43.84, 91.19]",91.19,100.0,27.0
1,1337,5,12,"[99.81, 99.98]",99.98,100.0,27.0
1,1337,6,14,"[80.86, 60.29]",80.86,100.0,27.0
1,1337,7,16,"[39.57, 0.0]",39.57,100.0,27.0
1,1337,8,18,"[0.0, 19.13]",19.13,100.0,27.0
1,1337,9,20,"[52.08, 62.33]",62.33,100.0,27.0
1,1337,0,2,"[11.91, 84.49]",84.49,84.49,28.0
1,1337,1,4,"[92.19, 0.0]",92.19,92.19,28.0
1,1337,2,6,"[98.38, 48.34]",98.38,98.38,28.0
1,1337,3,8,"[28.9, 99.22]",99.22,99.22,28.0
1,1337,4,10,"[5.95, 80.86]",80.86,99.22,28.0
1,1337,5,12,"[71.81, 91.19]",91.19,99.22,28.0
1,1337,6,14,"[99.98, 19.13]",99.98,99.98,28.0
1,1337,7,16,"[0.51, 62.33]",62.33,99.98,28.0
1,1337,8,18,"[1.89, 96.38]",96.38,99.98,28.0
1,1337,9,20,"[63.2, 60.29]",63.2,99.98,28.0
1,1337,0,2,"[10.13, 44.4]",44.4,44.4,29.0
1,1337,1,4,"[52.2, 49.48]",52.2,52.2,29.0
1,1337,2,6,"[53.11, 36.73]",53.11,53.11,29.0
1,1337,3,8,"[3.04, 57.68]",57.68,57.68,29.0
1,1337,4,10,"[0.0, 25.64]",25.64,57.68,29.0
1,1337,5,12,"[9.61, 80.65]",80.65,80.65,29.0
1,1337,6,14,"[99.81, 45.73]",99.81,99.81,29.0
1,1337,7,16,"[98.38, 92.19]",98.38,99.81,29.0
1,1337,8,18,"[98.49, 99.22]",99.22,99.81,29.0
1,1337,9,20,"[28.9, 87.0]",87.0,99.81,29.0
1,1337,0,2,"[5.95, 98.38]",98.38,98.38,30.0
1,1337,1,4,"[92.19, 52.23]",92.19,98.38,30.0
1,1337,2,6,"[99.81, 26.69]",99.81,99.81,30.0
1,1337,3,8,"[61.09, 0.0]",61.09,99.81,30.0
1,1337,4,10,"[99.22, 53.11]",99.22,99.81,30.0
1,1337,5,12,"[80.86, 7.54]",80.86,99.81,30.0
1,1337,6,14,"[52.08, 100.0]",100.0,100.0,30.0
1,1337,7,16,"[87.0, 43.84]",87.0,100.0,30.0
1,1337,8,18,"[80.65, 99.98]",99.98,100.0,30.0
1,1337,9,20,"[71.81, 52.47]",71.81,100.0,30.0
1,1337,0,2,"[37.37, 3.04]",37.37,37.37,31.0
1,1337,1,4,"[12.44, 9.96]",12.44,37.37,31.0
1,1337,2,6,"[11.99, 60.29]",60.29,60.29,31.0
1,1337,3,8,"[98.38, 43.12]",98.38,98.38,31.0
1,1337,4,10,"[28.9, 99.81]",99.81,99.81,31.0
1,1337,5,12,"[99.22, 92.19]",99.22,99.81,31.0
1,1337,6,14,"[18.61, 80.65]",80.65,99.81,31.0
1,1337,7,16,"[99.98, 44.47]",99.98,99.98,31.0
1,1337,8,18,"[80.86, 71.81]",80.86,99.98,31.0
1,1337,9,20,"[7.65, 62.33]",62.33,99.98,31.0
1,1337,0,2,"[31.66, 0.97]",31.66,31.66,32.0
1,1337,1,4,"[24.55, 52.2]",52.2,52.2,32.0
1,1337,2,6,"[0.0, 53.11]",53.11,53.11,32.0
1,1337,3,8,"[31.43, 23.8]",31.43,53.11,32.0
1,1337,4,10,"[9.61, 57.68]",57.68,57.68,32.0
1,1337,5,12,"[44.4, 49.48]",49.48,57.68,32.0
1,1337,6,14,"[5.75, 99.81]",99.81,99.81,32.0
1,1337,7,16,"[98.49, 92.19]",98.49,99.81,32.0
1,1337,8,18,"[61.09, 44.47]",61.09,99.81,32.0
1,1337,9,20,"[98.38, 99.22]",99.22,99.81,32.0
1,1337,0,2,"[61.09, 99.22]",99.22,99.22,33.0
1,1337,1,4,"[84.67, 98.38]",98.38,99.22,33.0
1,1337,2,6,"[7.43, 0.51]",7.43,99.22,33.0
1,1337,3,8,"[11.91, 60.29]",60.29,99.22,33.0
1,1337,4,10,"[28.9, 80.86]",80.86,99.22,33.0
1,1337,5,12,"[99.81, 80.65]",99.81,99.81,33.0
1,1337,6,14,"[92.19, 71.81]",92.19,99.81,33.0
1,1337,7,16,"[43.12, 53.11]",53.11,99.81,33.0
1,1337,8,18,"[99.98, 44.47]",99.98,99.98,33.0
1,1337,9,20,"[80.39, 62.33]",80.39,99.98,33.0
1,1337,0,2,"[80.86, 18.89]",80.86,80.86,34.0
1,1337,1,4,"[3.04, 71.81]",71.81,80.86,34.0
1,1337,2,6,"[80.65, 99.98]",99.98,99.98,34.0
1,1337,3,8,"[0.0, 91.19]",91.19,99.98,34.0
1,1337,4,10,"[13.02, 19.13]",19.13,99.98,34.0
1,1337,5,12,"[98.38, 99.22]",99.22,99.98,34.0
1,1337,6,14,"[99.81, 100.0]",100.0,100.0,34.0
1,1337,7,16,"[87.0, 92.19]",92.19,100.0,34.0
1,1337,8,18,"[45.01, 63.2]",63.2,100.0,34.0
1,1337,9,20,"[98.49, 60.29]",98.49,100.0,34.0
1,1337,0,2,"[13.88, 48.34]",48.34,48.34,35.0
1,1337,1,4,"[75.4, 23.57]",75.4,75.4,35.0
1,1337,2,6,"[78.44, 0.0]",78.44,78.44,35.0
1,1337,3,8,"[71.43, 6.1]",71.43,78.44,35.0
1,1337,4,10,"[33.95, 59.05]",59.05,78.44,35.0
1,1337,5,12,"[53.81, 68.31]",68.31,78.44,35.0
1,1337,6,14,"[77.01, 62.15]",77.01,78.44,35.0
1,1337,7,16,"[79.76, 70.8]",79.76,79.76,35.0
1,1337,8,18,"[1.89, 71.81]",71.81,79.76,35.0
1,1337,9,20,"[99.22, 84.03]",99.22,99.22,35.0
1,1337,0,2,"[0.89, 99.81]",99.81,99.81,36.0
1,1337,1,4,"[98.38, 80.65]",98.38,99.81,36.0
1,1337,2,6,"[99.22, 60.29]",99.22,99.81,36.0
1,1337,3,8,"[87.0, 92.19]",92.19,99.81,36.0
1,1337,4,10,"[52.08, 0.51]",52.08,99.81,36.0
1,1337,5,12,"[80.86, 52.47]",80.86,99.81,36.0
1,1337,6,14,"[98.49, 8.82]",98.49,99.81,36.0
1,1337,7,16,"[61.09, 84.03]",84.03,99.81,36.0
1,1337,8,18,"[100.0, 71.81]",100.0,100.0,36.0
1,1337,9,20,"[43.84, 1.89]",43.84,100.0,36.0
1,1337,0,2,"[0.41, 1.12]",1.12,1.12,37.0
1,1337,1,4,"[68.17, 26.69]",68.17,68.17,37.0
1,1337,2,6,"[21.09, 14.29]",21.09,68.17,37.0
1,1337,3,8,"[58.4, 31.66]",58.4,68.17,37.0
1,1337,4,10,"[28.53, 0.0]",28.53,68.17,37.0
1,1337,5,12,"[74.3, 92.19]",92.19,92.19,37.0
1,1337,6,14,"[99.81, 99.22]",99.81,99.81,37.0
1,1337,7,16,"[98.38, 80.86]",98.38,99.81,37.0
1,1337,8,18,"[87.0, 5.65]",87.0,99.81,37.0
