% of data used,Monte_Carlo_Run,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Running best yield,Initial_Data
1,0,2,6,"[43.84, 40.02]",43.84,44.22,44.0
1,0,3,8,"[63.2, 72.9]",72.9,72.9,44.0
1,0,4,10,"[18.72, 0.0]",18.72,72.9,44.0
1,0,5,12,"[57.95, 30.83]",57.95,72.9,44.0
1,0,6,14,"[31.58, 53.43]",53.43,72.9,44.0
1,0,7,16,"[79.33, 61.71]",79.33,79.33,44.0
1,0,8,18,"[84.17, 1.96]",84.17,84.17,44.0
1,0,9,20,"[86.14, 55.17]",86.14,86.14,44.0
1,0,0,2,"[84.17, 43.2]",84.17,84.17,45.0
1,0,1,4,"[86.14, 79.33]",86.14,86.14,45.0
1,0,2,6,"[60.68, 27.79]",60.68,86.14,45.0
1,0,3,8,"[66.03, 82.21]",82.21,86.14,45.0
1,0,4,10,"[0.0, 61.71]",61.71,86.14,45.0
1,0,5,12,"[32.68, 25.35]",32.68,86.14,45.0
1,0,6,14,"[31.55, 6.26]",31.55,86.14,45.0
1,0,7,16,"[21.51, 13.02]",21.51,86.14,45.0
1,0,8,18,"[53.43, 16.95]",53.43,86.14,45.0
1,0,9,20,"[46.57, 0.0]",46.57,86.14,45.0
1,0,0,2,"[57.95, 28.17]",57.95,57.95,46.0
1,0,1,4,"[19.99, 17.45]",19.99,57.95,46.0
1,0,2,6,"[16.04, 52.2]",52.2,57.95,46.0
1,0,3,8,"[20.2, 52.23]",52.23,57.95,46.0
1,0,4,10,"[36.73, 12.91]",36.73,57.95,46.0
1,0,5,12,"[44.4, 51.32]",51.32,57.95,46.0
1,0,6,14,"[33.6, 20.67]",33.6,57.95,46.0
1,0,7,16,"[37.3, 37.37]",37.37,57.95,46.0
1,0,8,18,"[21.65, 28.02]",28.02,57.95,46.0
1,0,9,20,"[63.2, 43.84]",63.2,63.2,46.0
1,0,0,2,"[31.85, 32.36]",32.36,32.36,47.0
1,0,1,4,"[38.79, 28.17]",38.79,38.79,47.0
1,0,2,6,"[1.36, 3.02]",3.02,38.79,47.0
1,0,3,8,"[29.57, 5.02]",29.57,38.79,47.0
1,0,4,10,"[2.58, 43.22]",43.22,43.22,47.0
1,0,5,12,"[17.45, 63.2]",63.2,63.2,47.0
1,0,6,14,"[52.23, 57.95]",57.95,63.2,47.0
1,0,7,16,"[36.73, 18.19]",36.73,63.2,47.0
1,0,8,18,"[44.22, 0.4]",44.22,63.2,47.0
1,0,9,20,"[16.95, 43.84]",43.84,63.2,47.0
1,0,0,2,"[38.03, 33.95]",38.03,38.03,48.0
1,0,1,4,"[27.79, 23.71]",27.79,38.03,48.0
1,0,2,6,"[24.55, 21.65]",24.55,38.03,48.0
1,0,3,8,"[25.35, 28.36]",28.36,38.03,48.0
1,0,4,10,"[9.39, 0.0]",9.39,38.03,48.0
1,0,5,12,"[0.41, 0.0]",0.41,38.03,48.0
1,0,6,14,"[47.03, 24.02]",47.03,47.03,48.0
1,0,7,16,"[5.62, 16.51]",16.51,47.03,48.0
1,0,8,18,"[30.41, 11.68]",30.41,47.03,48.0
1,0,9,20,"[13.02, 36.73]",36.73,47.03,48.0
1,0,0,2,"[85.24, 82.21]",85.24,85.24,49.0
1,0,1,4,"[28.11, 53.43]",53.43,85.24,49.0
1,0,2,6,"[61.71, 86.14]",86.14,86.14,49.0
1,0,3,8,"[84.17, 0.0]",84.17,86.14,49.0
1,0,4,10,"[66.03, 60.68]",66.03,86.14,49.0
1,0,5,12,"[32.68, 27.79]",32.68,86.14,49.0
1,0,6,14,"[52.77, 79.33]",79.33,86.14,49.0
1,0,7,16,"[31.55, 38.79]",38.79,86.14,49.0
1,0,8,18,"[0.93, 9.39]",9.39,86.14,49.0
1,0,9,20,"[0.0, 3.0]",3.0,86.14,49.0
1,0,0,2,"[12.23, 30.95]",30.95,30.95,50.0
1,0,1,4,"[17.16, 8.16]",17.16,30.95,50.0
1,0,2,6,"[0.0, 25.67]",25.67,30.95,50.0
1,0,3,8,"[16.76, 9.79]",16.76,30.95,50.0
1,0,4,10,"[42.3, 5.29]",42.3,42.3,50.0
1,0,5,12,"[46.57, 61.71]",61.71,61.71,50.0
1,0,6,14,"[85.24, 32.71]",85.24,85.24,50.0
1,0,7,16,"[82.21, 25.35]",82.21,85.24,50.0
1,0,8,18,"[62.34, 0.0]",62.34,85.24,50.0
1,0,9,20,"[0.0, 28.74]",28.74,85.24,50.0
1,0,0,2,"[84.03, 39.55]",84.03,84.03,51.0
1,0,1,4,"[61.09, 75.28]",75.28,84.03,51.0
1,0,2,6,"[18.93, 13.02]",18.93,84.03,51.0
1,0,3,8,"[60.68, 23.71]",60.68,84.03,51.0
1,0,4,10,"[38.79, 23.23]",38.79,84.03,51.0
1,0,5,12,"[3.6, 0.0]",3.6,84.03,51.0
1,0,6,14,"[32.68, 32.71]",32.71,84.03,51.0
1,0,7,16,"[36.73, 33.95]",36.73,84.03,51.0
1,0,8,18,"[31.55, 17.45]",31.55,84.03,51.0
1,0,9,20,"[2.52, 3.01]",3.01,84.03,51.0
1,0,0,2,"[60.68, 31.55]",60.68,60.68,52.0
1,0,1,4,"[22.94, 34.98]",34.98,60.68,52.0
1,0,2,6,"[38.79, 0.66]",38.79,60.68,52.0
1,0,3,8,"[32.68, 33.95]",33.95,60.68,52.0
1,0,4,10,"[16.95, 52.23]",52.23,60.68,52.0
1,0,5,12,"[43.22, 22.65]",43.22,60.68,52.0
1,0,6,14,"[57.85, 0.0]",57.85,60.68,52.0
1,0,7,16,"[63.2, 51.32]",63.2,63.2,52.0
1,0,8,18,"[2.52, 0.0]",2.52,63.2,52.0
1,0,9,20,"[38.8, 24.05]",38.8,63.2,52.0
1,0,0,2,"[63.2, 57.95]",63.2,63.2,53.0
1,0,1,4,"[19.99, 16.44]",19.99,63.2,53.0
1,0,2,6,"[52.23, 30.03]",52.23,63.2,53.0
1,0,3,8,"[36.73, 29.57]",36.73,63.2,53.0
1,0,4,10,"[54.55, 43.84]",54.55,63.2,53.0
1,0,5,12,"[31.58, 28.02]",31.58,63.2,53.0
1,0,6,14,"[0.0, 44.22]",44.22,63.2,53.0
1,0,7,16,"[13.02, 29.45]",29.45,63.2,53.0
1,0,8,18,"[75.4, 29.23]",75.4,75.4,53.0
1,0,9,20,"[40.02, 0.0]",40.02,75.4,53.0
1,0,0,2,"[52.23, 24.55]",52.23,52.23,54.0
1,0,1,4,"[57.18, 36.73]",57.18,57.18,54.0
1,0,2,6,"[16.04, 19.99]",19.99,57.18,54.0
1,0,3,8,"[0.0, 43.22]",43.22,57.18,54.0
1,0,4,10,"[0.0, 18.9]",18.9,57.18,54.0
1,0,5,12,"[18.72, 22.65]",22.65,57.18,54.0
1,0,6,14,"[61.09, 62.75]",62.75,62.75,54.0
1,0,7,16,"[75.28, 55.7]",75.28,75.28,54.0
1,0,8,18,"[65.32, 84.03]",84.03,84.03,54.0
1,0,9,20,"[43.84, 38.8]",43.84,84.03,54.0
1,0,0,2,"[26.56, 69.11]",69.11,69.11,55.0
1,0,1,4,"[75.4, 40.02]",75.4,75.4,55.0
1,0,2,6,"[33.95, 54.55]",54.55,75.4,55.0
1,0,3,8,"[18.19, 37.58]",37.58,75.4,55.0
1,0,4,10,"[13.31, 28.02]",28.02,75.4,55.0
1,0,5,12,"[44.28, 46.57]",46.57,75.4,55.0
1,0,6,14,"[27.79, 21.5]",27.79,75.4,55.0
1,0,7,16,"[23.57, 62.34]",62.34,75.4,55.0
1,0,8,18,"[61.71, 68.86]",68.86,75.4,55.0
1,0,9,20,"[42.3, 32.71]",42.3,75.4,55.0
1,0,0,2,"[57.95, 36.96]",57.95,57.95,56.0
1,0,1,4,"[19.99, 23.23]",23.23,57.95,56.0
1,0,2,6,"[12.98, 52.23]",52.23,57.95,56.0
1,0,3,8,"[36.73, 26.33]",36.73,57.95,56.0
1,0,4,10,"[63.2, 21.46]",63.2,63.2,56.0
1,0,5,12,"[16.44, 43.84]",43.84,63.2,56.0
1,0,6,14,"[31.58, 44.22]",44.22,63.2,56.0
1,0,7,16,"[66.03, 0.66]",66.03,66.03,56.0
1,0,8,18,"[53.43, 28.36]",53.43,66.03,56.0
1,0,9,20,"[44.28, 13.02]",44.28,66.03,56.0
1,0,0,2,"[48.21, 29.57]",48.21,48.21,57.0
1,0,1,4,"[9.66, 28.02]",28.02,48.21,57.0
1,0,2,6,"[36.72, 48.64]",48.64,48.64,57.0
1,0,3,8,"[37.58, 54.55]",54.55,54.55,57.0
1,0,4,10,"[17.93, 14.83]",17.93,54.55,57.0
1,0,5,12,"[18.59, 29.23]",29.23,54.55,57.0
1,0,6,14,"[75.4, 40.02]",75.4,75.4,57.0
1,0,7,16,"[0.0, 33.95]",33.95,75.4,57.0
1,0,8,18,"[69.11, 13.31]",69.11,75.4,57.0
1,0,9,20,"[8.95, 5.29]",8.95,75.4,57.0
1,0,0,2,"[43.84, 84.03]",84.03,84.03,58.0
1,0,1,4,"[65.32, 18.93]",65.32,84.03,58.0
1,0,2,6,"[61.09, 13.02]",61.09,84.03,58.0
1,0,3,8,"[26.3, 5.7]",26.3,84.03,58.0
1,0,4,10,"[23.23, 29.23]",29.23,84.03,58.0
1,0,5,12,"[36.73, 0.97]",36.73,84.03,58.0
1,0,6,14,"[12.07, 13.31]",13.31,84.03,58.0
1,0,7,16,"[31.66, 14.53]",31.66,84.03,58.0
1,0,8,18,"[25.64, 3.55]",25.64,84.03,58.0
1,0,9,20,"[17.45, 18.95]",18.95,84.03,58.0
1,0,0,2,"[32.68, 30.95]",32.68,32.68,59.0
1,0,1,4,"[68.86, 17.16]",68.86,68.86,59.0
1,0,2,6,"[61.71, 42.3]",61.71,68.86,59.0
1,0,3,8,"[32.71, 52.77]",52.77,68.86,59.0
1,0,4,10,"[79.33, 84.17]",84.17,84.17,59.0
1,0,5,12,"[86.14, 23.71]",86.14,86.14,59.0
1,0,6,14,"[60.68, 38.79]",60.68,86.14,59.0
1,0,7,16,"[72.9, 53.43]",72.9,86.14,59.0
1,0,8,18,"[0.0, 30.83]",30.83,86.14,59.0
1,0,9,20,"[66.03, 1.96]",66.03,86.14,59.0
1,0,0,2,"[30.95, 23.23]",30.95,30.95,60.0
1,0,1,4,"[18.19, 8.88]",18.19,30.95,60.0
1,0,2,6,"[0.0, 39.5]",39.5,39.5,60.0
1,0,3,8,"[37.58, 28.17]",37.58,39.5,60.0
1,0,4,10,"[54.55, 36.72]",54.55,54.55,60.0
1,0,5,12,"[28.02, 13.31]",28.02,54.55,60.0
1,0,6,14,"[48.64, 29.57]",48.64,54.55,60.0
1,0,7,16,"[29.23, 21.5]",29.23,54.55,60.0
1,0,8,18,"[69.11, 23.57]",69.11,69.11,60.0
1,0,9,20,"[75.4, 40.02]",75.4,75.4,60.0
1,0,0,2,"[36.72, 28.53]",36.72,36.72,61.0
1,0,1,4,"[9.66, 28.02]",28.02,36.72,61.0
1,0,2,6,"[21.15, 38.79]",38.79,38.79,61.0
1,0,3,8,"[46.46, 2.29]",46.46,46.46,61.0
1,0,4,10,"[36.96, 37.58]",37.58,46.46,61.0
1,0,5,12,"[19.55, 0.04]",19.55,46.46,61.0
1,0,6,14,"[40.02, 72.9]",72.9,72.9,61.0
1,0,7,16,"[86.37, 18.72]",86.37,86.37,61.0
1,0,8,18,"[0.0, 45.95]",45.95,86.37,61.0
1,0,9,20,"[30.83, 69.11]",69.11,86.37,61.0
1,0,0,2,"[38.79, 28.53]",38.79,38.79,62.0
1,0,1,4,"[11.68, 14.83]",14.83,38.79,62.0
1,0,2,6,"[2.29, 46.46]",46.46,46.46,62.0
1,0,3,8,"[0.05, 0.32]",0.32,46.46,62.0
1,0,4,10,"[17.93, 29.45]",29.45,46.46,62.0
1,0,5,12,"[52.2, 4.16]",52.2,52.2,62.0
1,0,6,14,"[31.38, 37.93]",37.93,52.2,62.0
1,0,7,16,"[37.3, 17.53]",37.3,52.2,62.0
1,0,8,18,"[40.04, 7.59]",40.04,52.2,62.0
1,0,9,20,"[10.66, 3.63]",10.66,52.2,62.0
1,0,0,2,"[65.32, 55.7]",65.32,65.32,63.0
1,0,1,4,"[38.8, 84.03]",84.03,84.03,63.0
1,0,2,6,"[13.02, 18.93]",18.93,84.03,63.0
1,0,3,8,"[23.23, 5.38]",23.23,84.03,63.0
1,0,4,10,"[75.28, 36.73]",75.28,84.03,63.0
1,0,5,12,"[17.45, 0.97]",17.45,84.03,63.0
1,0,6,14,"[61.09, 18.19]",61.09,84.03,63.0
1,0,7,16,"[3.55, 31.66]",31.66,84.03,63.0
1,0,8,18,"[62.75, 25.64]",62.75,84.03,63.0
1,0,9,20,"[43.84, 44.4]",44.4,84.03,63.0
1,0,0,2,"[61.71, 32.71]",61.71,61.71,64.0
1,0,1,4,"[33.59, 62.34]",62.34,62.34,64.0
1,0,2,6,"[3.0, 82.21]",82.21,82.21,64.0
1,0,3,8,"[25.35, 32.68]",32.68,82.21,64.0
1,0,4,10,"[68.86, 46.57]",68.86,82.21,64.0
1,0,5,12,"[61.94, 17.16]",61.94,82.21,64.0
1,0,6,14,"[28.74, 22.92]",28.74,82.21,64.0
1,0,7,16,"[85.24, 3.04]",85.24,85.24,64.0
1,0,8,18,"[79.33, 32.36]",79.33,85.24,64.0
1,0,9,20,"[84.17, 52.77]",84.17,85.24,64.0
1,0,0,2,"[84.17, 22.94]",84.17,84.17,65.0
1,0,1,4,"[79.33, 86.14]",86.14,86.14,65.0
1,0,2,6,"[82.21, 60.68]",82.21,86.14,65.0
1,0,3,8,"[61.71, 68.86]",68.86,86.14,65.0
1,0,4,10,"[32.68, 0.0]",32.68,86.14,65.0
1,0,5,12,"[52.77, 38.03]",52.77,86.14,65.0
1,0,6,14,"[4.23, 17.16]",17.16,86.14,65.0
1,0,7,16,"[85.24, 32.71]",85.24,86.14,65.0
1,0,8,18,"[4.02, 0.0]",4.02,86.14,65.0
1,0,9,20,"[25.35, 0.81]",25.35,86.14,65.0
1,0,0,2,"[52.2, 59.27]",59.27,59.27,66.0
1,0,1,4,"[66.03, 53.43]",66.03,66.03,66.0
1,0,2,6,"[28.36, 16.83]",28.36,66.03,66.0
1,0,3,8,"[31.55, 29.45]",31.55,66.03,66.0
1,0,4,10,"[20.2, 26.3]",26.3,66.03,66.0
1,0,5,12,"[86.14, 7.12]",86.14,86.14,66.0
1,0,6,14,"[84.17, 79.33]",84.17,86.14,66.0
1,0,7,16,"[0.0, 38.79]",38.79,86.14,66.0
1,0,8,18,"[27.79, 60.68]",60.68,86.14,66.0
1,0,9,20,"[6.26, 0.0]",6.26,86.14,66.0
1,0,0,2,"[62.75, 85.24]",85.24,85.24,67.0
1,0,1,4,"[61.71, 82.21]",82.21,85.24,67.0
1,0,2,6,"[25.35, 84.03]",84.03,85.24,67.0
1,0,3,8,"[65.32, 61.09]",65.32,85.24,67.0
1,0,4,10,"[39.55, 46.57]",46.57,85.24,67.0
1,0,5,12,"[42.3, 18.93]",42.3,85.24,67.0
1,0,6,14,"[13.02, 17.16]",17.16,85.24,67.0
1,0,7,16,"[0.0, 75.28]",75.28,85.24,67.0
1,0,8,18,"[10.13, 5.7]",10.13,85.24,67.0
1,0,9,20,"[13.78, 86.14]",86.14,86.14,67.0
1,0,0,2,"[28.02, 36.72]",36.72,36.72,68.0
1,0,1,4,"[37.58, 21.15]",37.58,37.58,68.0
1,0,2,6,"[3.4, 72.9]",72.9,72.9,68.0
1,0,3,8,"[86.37, 18.72]",86.37,86.37,68.0
1,0,4,10,"[0.0, 45.95]",45.95,86.37,68.0
1,0,5,12,"[40.02, 30.83]",40.02,86.37,68.0
1,0,6,14,"[69.11, 48.21]",69.11,86.37,68.0
1,0,7,16,"[48.64, 24.25]",48.64,86.37,68.0
1,0,8,18,"[39.5, 6.27]",39.5,86.37,68.0
1,0,9,20,"[84.17, 79.33]",84.17,86.37,68.0
1,0,0,2,"[39.5, 30.03]",39.5,39.5,69.0
1,0,1,4,"[28.02, 13.85]",28.02,39.5,69.0
1,0,2,6,"[37.58, 6.26]",37.58,39.5,69.0
1,0,3,8,"[54.55, 18.19]",54.55,54.55,69.0
1,0,4,10,"[75.4, 3.06]",75.4,75.4,69.0
1,0,5,12,"[33.95, 69.11]",69.11,75.4,69.0
1,0,6,14,"[0.0, 44.28]",44.28,75.4,69.0
1,0,7,16,"[23.45, 38.45]",38.45,75.4,69.0
1,0,8,18,"[23.57, 8.95]",23.57,75.4,69.0
1,0,9,20,"[40.02, 61.09]",61.09,75.4,69.0
1,0,0,2,"[36.98, 26.33]",36.98,36.98,70.0
1,0,1,4,"[3.55, 10.12]",10.12,36.98,70.0
1,0,2,6,"[19.39, 59.27]",59.27,59.27,70.0
1,0,3,8,"[66.03, 53.43]",66.03,66.03,70.0
1,0,4,10,"[28.36, 86.14]",86.14,86.14,70.0
1,0,5,12,"[84.17, 79.33]",84.17,86.14,70.0
1,0,6,14,"[38.79, 27.79]",38.79,86.14,70.0
1,0,7,16,"[0.0, 82.21]",82.21,86.14,70.0
1,0,8,18,"[61.71, 25.35]",61.71,86.14,70.0
1,0,9,20,"[6.26, 46.57]",46.57,86.14,70.0
1,0,0,2,"[57.95, 57.85]",57.95,57.95,71.0
1,0,1,4,"[16.04, 28.53]",28.53,57.95,71.0
1,0,2,6,"[57.18, 37.4]",57.18,57.95,71.0
1,0,3,8,"[3.43, 36.96]",36.96,57.95,71.0
1,0,4,10,"[23.05, 0.4]",23.05,57.95,71.0
1,0,5,12,"[24.59, 31.58]",31.58,57.95,71.0
1,0,6,14,"[43.84, 0.01]",43.84,57.95,71.0
1,0,7,16,"[84.03, 62.75]",84.03,84.03,71.0
1,0,8,18,"[65.32, 75.28]",75.28,84.03,71.0
1,0,9,20,"[61.09, 18.93]",61.09,84.03,71.0
1,0,0,2,"[61.94, 42.45]",61.94,61.94,72.0
1,0,1,4,"[42.48, 28.74]",42.48,61.94,72.0
1,0,2,6,"[17.54, 22.92]",22.92,61.94,72.0
1,0,3,8,"[38.12, 13.85]",38.12,61.94,72.0
1,0,4,10,"[0.0, 19.39]",19.39,61.94,72.0
1,0,5,12,"[1.65, 30.95]",30.95,61.94,72.0
1,0,6,14,"[25.62, 41.03]",41.03,61.94,72.0
1,0,7,16,"[38.45, 24.55]",38.45,61.94,72.0
1,0,8,18,"[14.53, 26.56]",26.56,61.94,72.0
1,0,9,20,"[21.5, 31.66]",31.66,61.94,72.0
1,0,0,2,"[39.55, 57.95]",57.95,57.95,73.0
1,0,1,4,"[52.23, 51.32]",52.23,57.95,73.0
1,0,2,6,"[24.59, 37.38]",37.38,57.95,73.0
1,0,3,8,"[16.95, 18.59]",18.59,57.95,73.0
1,0,4,10,"[5.75, 12.39]",12.39,57.95,73.0
1,0,5,12,"[37.4, 16.04]",37.4,57.95,73.0
1,0,6,14,"[13.02, 23.57]",23.57,57.95,73.0
1,0,7,16,"[6.98, 5.65]",6.98,57.95,73.0
1,0,8,18,"[29.45, 31.66]",31.66,57.95,73.0
1,0,9,20,"[15.92, 40.04]",40.04,57.95,73.0
1,0,0,2,"[45.87, 11.77]",45.87,45.87,74.0
1,0,1,4,"[72.24, 30.95]",72.24,72.24,74.0
1,0,2,6,"[40.47, 3.77]",40.47,72.24,74.0
1,0,3,8,"[23.57, 18.19]",23.57,72.24,74.0
1,0,4,10,"[7.12, 3.79]",7.12,72.24,74.0
1,0,5,12,"[28.17, 8.88]",28.17,72.24,74.0
1,0,6,14,"[37.58, 38.68]",38.68,72.24,74.0
1,0,7,16,"[4.73, 26.33]",26.33,72.24,74.0
1,0,8,18,"[13.31, 21.5]",21.5,72.24,74.0
1,0,9,20,"[28.74, 40.02]",40.02,72.24,74.0
1,0,0,2,"[24.59, 23.23]",24.59,24.59,75.0
1,0,1,4,"[22.65, 39.55]",39.55,39.55,75.0
1,0,2,6,"[43.84, 55.7]",55.7,55.7,75.0
1,0,3,8,"[61.09, 75.28]",75.28,75.28,75.0
1,0,4,10,"[84.03, 65.32]",84.03,84.03,75.0
1,0,5,12,"[36.73, 63.2]",63.2,84.03,75.0
1,0,6,14,"[17.45, 19.99]",19.99,84.03,75.0
1,0,7,16,"[20.67, 44.22]",44.22,84.03,75.0
1,0,8,18,"[16.44, 18.19]",18.19,84.03,75.0
1,0,9,20,"[52.23, 0.97]",52.23,84.03,75.0
1,0,0,2,"[23.05, 32.71]",32.71,32.71,76.0
1,0,1,4,"[68.86, 25.35]",68.86,68.86,76.0
1,0,2,6,"[42.3, 62.34]",62.34,68.86,76.0
1,0,3,8,"[61.94, 0.0]",61.94,68.86,76.0
1,0,4,10,"[28.74, 30.95]",30.95,68.86,76.0
1,0,5,12,"[17.54, 3.04]",17.54,68.86,76.0
1,0,6,14,"[45.95, 29.57]",45.95,68.86,76.0
1,0,7,16,"[30.83, 86.37]",86.37,86.37,76.0
1,0,8,18,"[26.5, 0.0]",26.5,86.37,76.0
1,0,9,20,"[61.71, 69.11]",69.11,86.37,76.0
1,0,0,2,"[61.09, 55.7]",61.09,61.09,77.0
1,0,1,4,"[37.38, 57.27]",57.27,61.09,77.0
1,0,2,6,"[84.03, 43.84]",84.03,84.03,77.0
1,0,3,8,"[18.93, 65.32]",65.32,84.03,77.0
1,0,4,10,"[23.23, 13.02]",23.23,84.03,77.0
1,0,5,12,"[2.72, 38.45]",38.45,84.03,77.0
1,0,6,14,"[12.39, 43.2]",43.2,84.03,77.0
1,0,7,16,"[0.0, 60.68]",60.68,84.03,77.0
1,0,8,18,"[23.71, 0.66]",23.71,84.03,77.0
1,0,9,20,"[31.55, 44.28]",44.28,84.03,77.0
1,0,0,2,"[32.71, 85.24]",85.24,85.24,78.0
1,0,1,4,"[82.21, 61.71]",82.21,85.24,78.0
1,0,2,6,"[25.35, 32.68]",32.68,85.24,78.0
1,0,3,8,"[17.16, 86.14]",86.14,86.14,78.0
1,0,4,10,"[84.17, 79.33]",84.17,86.14,78.0
1,0,5,12,"[0.0, 27.79]",27.79,86.14,78.0
1,0,6,14,"[52.77, 43.2]",52.77,86.14,78.0
1,0,7,16,"[0.0, 17.74]",17.74,86.14,78.0
1,0,8,18,"[43.84, 24.59]",43.84,86.14,78.0
1,0,9,20,"[61.09, 62.75]",62.75,86.14,78.0
1,0,0,2,"[33.59, 31.66]",33.59,33.59,79.0
1,0,1,4,"[26.56, 24.55]",26.56,33.59,79.0
1,0,2,6,"[36.96, 25.64]",36.96,36.96,79.0
1,0,3,8,"[0.43, 1.03]",1.03,36.96,79.0
1,0,4,10,"[3.43, 44.4]",44.4,44.4,79.0
1,0,5,12,"[2.62, 18.95]",18.95,44.4,79.0
1,0,6,14,"[11.68, 2.53]",11.68,44.4,79.0
1,0,7,16,"[0.0, 5.29]",5.29,44.4,79.0
1,0,8,18,"[26.3, 0.01]",26.3,44.4,79.0
1,0,9,20,"[19.99, 52.23]",52.23,52.23,79.0
1,0,0,2,"[57.27, 17.74]",57.27,57.27,80.0
1,0,1,4,"[47.03, 2.72]",47.03,57.27,80.0
1,0,2,6,"[6.98, 32.5]",32.5,57.27,80.0
1,0,3,8,"[72.9, 7.3]",72.9,72.9,80.0
1,0,4,10,"[86.37, 30.83]",86.37,86.37,80.0
1,0,5,12,"[0.0, 48.21]",48.21,86.37,80.0
1,0,6,14,"[26.5, 18.72]",26.5,86.37,80.0
1,0,7,16,"[36.72, 18.59]",36.72,86.37,80.0
1,0,8,18,"[39.5, 40.02]",40.02,86.37,80.0
1,0,9,20,"[45.95, 48.64]",48.64,86.37,80.0
1,0,0,2,"[61.09, 37.37]",61.09,61.09,81.0
1,0,1,4,"[31.85, 62.75]",62.75,62.75,81.0
1,0,2,6,"[43.84, 22.65]",43.84,62.75,81.0
1,0,3,8,"[30.03, 18.9]",30.03,62.75,81.0
1,0,4,10,"[75.28, 4.98]",75.28,75.28,81.0
1,0,5,12,"[14.53, 0.97]",14.53,75.28,81.0
1,0,6,14,"[37.4, 18.95]",37.4,75.28,81.0
1,0,7,16,"[25.64, 12.44]",25.64,75.28,81.0
1,0,8,18,"[13.31, 44.96]",44.96,75.28,81.0
1,0,9,20,"[0.26, 0.01]",0.26,75.28,81.0
1,0,0,2,"[38.78, 18.38]",38.78,38.78,82.0
1,0,1,4,"[39.5, 46.46]",46.46,46.46,82.0
1,0,2,6,"[36.96, 44.96]",44.96,46.46,82.0
1,0,3,8,"[0.04, 2.04]",2.04,46.46,82.0
1,0,4,10,"[0.0, 29.23]",29.23,46.46,82.0
1,0,5,12,"[31.66, 10.13]",31.66,46.46,82.0
1,0,6,14,"[40.02, 32.5]",40.02,46.46,82.0
1,0,7,16,"[4.89, 4.61]",4.89,46.46,82.0
1,0,8,18,"[28.74, 26.3]",28.74,46.46,82.0
1,0,9,20,"[3.0, 82.21]",82.21,82.21,82.0
1,0,0,2,"[16.95, 11.77]",16.95,16.95,83.0
1,0,1,4,"[40.47, 21.51]",40.47,40.47,83.0
1,0,2,6,"[72.24, 7.12]",72.24,72.24,83.0
1,0,3,8,"[45.87, 3.77]",45.87,72.24,83.0
1,0,4,10,"[3.79, 13.19]",13.19,72.24,83.0
1,0,5,12,"[3.6, 1.96]",3.6,72.24,83.0
1,0,6,14,"[20.67, 0.4]",20.67,72.24,83.0
1,0,7,16,"[3.04, 8.16]",8.16,72.24,83.0
1,0,8,18,"[20.2, 12.61]",20.2,72.24,83.0
1,0,9,20,"[3.69, 6.38]",6.38,72.24,83.0
1,0,0,2,"[37.4, 23.23]",37.4,37.4,84.0
1,0,1,4,"[57.85, 38.12]",57.85,57.85,84.0
1,0,2,6,"[19.99, 28.4]",28.4,57.85,84.0
1,0,3,8,"[51.32, 21.15]",51.32,57.85,84.0
1,0,4,10,"[38.8, 20.2]",38.8,57.85,84.0
1,0,5,12,"[84.03, 1.96]",84.03,84.03,84.0
1,0,6,14,"[75.28, 61.09]",75.28,84.03,84.0
1,0,7,16,"[0.93, 13.02]",13.02,84.03,84.0
1,0,8,18,"[18.93, 25.5]",25.5,84.03,84.0
1,0,9,20,"[26.3, 6.98]",26.3,84.03,84.0
1,0,0,2,"[63.2, 28.9]",63.2,63.2,85.0
1,0,1,4,"[17.45, 52.23]",52.23,63.2,85.0
1,0,2,6,"[31.58, 75.28]",75.28,75.28,85.0
1,0,3,8,"[8.21, 62.75]",62.75,75.28,85.0
1,0,4,10,"[43.22, 14.68]",43.22,75.28,85.0
1,0,5,12,"[13.78, 16.44]",16.44,75.28,85.0
1,0,6,14,"[84.03, 22.31]",84.03,84.03,85.0
1,0,7,16,"[0.97, 11.77]",11.77,84.03,85.0
1,0,8,18,"[21.8, 5.7]",21.8,84.03,85.0
1,0,9,20,"[3.68, 0.0]",3.68,84.03,85.0
1,0,0,2,"[29.23, 69.11]",69.11,69.11,86.0
1,0,1,4,"[75.4, 40.02]",75.4,75.4,86.0
1,0,2,6,"[33.95, 45.95]",45.95,75.4,86.0
1,0,3,8,"[27.79, 86.37]",86.37,86.37,86.0
1,0,4,10,"[0.0, 72.9]",72.9,86.37,86.0
1,0,5,12,"[18.72, 26.5]",26.5,86.37,86.0
1,0,6,14,"[48.64, 79.33]",79.33,86.37,86.0
1,0,7,16,"[84.17, 61.71]",84.17,86.37,86.0
1,0,8,18,"[85.24, 59.27]",85.24,86.37,86.0
1,0,9,20,"[53.43, 3.0]",53.43,86.37,86.0
1,0,0,2,"[84.03, 55.7]",84.03,84.03,87.0
1,0,1,4,"[43.84, 75.28]",75.28,84.03,87.0
1,0,2,6,"[18.93, 13.02]",18.93,84.03,87.0
1,0,3,8,"[23.23, 12.98]",23.23,84.03,87.0
1,0,4,10,"[36.73, 37.4]",37.4,84.03,87.0
1,0,5,12,"[16.04, 17.93]",17.93,84.03,87.0
1,0,6,14,"[0.97, 2.9]",2.9,84.03,87.0
