% of data used,Monte_Carlo_Run,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Running best yield,Initial_Data
1,0,5,12,"[7.88, 9.96]",9.96,85.21,50.0
1,0,6,14,"[63.88, 22.3]",63.88,85.21,50.0
1,0,7,16,"[11.68, 26.69]",26.69,85.21,50.0
1,0,8,18,"[45.73, 98.38]",98.38,98.38,50.0
1,0,9,20,"[99.81, 28.9]",99.81,99.81,50.0
1,0,0,2,"[78.19, 0.0]",78.19,78.19,51.0
1,0,1,4,"[85.21, 36.97]",85.21,85.21,51.0
1,0,2,6,"[31.85, 51.83]",51.83,85.21,51.0
1,0,3,8,"[39.57, 2.33]",39.57,85.21,51.0
1,0,4,10,"[6.48, 6.18]",6.48,85.21,51.0
1,0,5,12,"[63.88, 11.83]",63.88,85.21,51.0
1,0,6,14,"[66.27, 56.5]",66.27,85.21,51.0
1,0,7,16,"[58.95, 30.77]",58.95,85.21,51.0
1,0,8,18,"[58.48, 13.31]",58.48,85.21,51.0
1,0,9,20,"[53.81, 25.67]",53.81,85.21,51.0
1,0,0,2,"[0.0, 22.3]",22.3,22.3,52.0
1,0,1,4,"[48.34, 48.86]",48.86,48.86,52.0
1,0,2,6,"[84.49, 84.67]",84.67,84.67,52.0
1,0,3,8,"[80.39, 84.48]",84.48,84.67,52.0
1,0,4,10,"[60.29, 92.19]",92.19,92.19,52.0
1,0,5,12,"[26.69, 100.0]",100.0,100.0,52.0
1,0,6,14,"[84.03, 100.0]",100.0,100.0,52.0
1,0,7,16,"[98.49, 99.22]",99.22,100.0,52.0
1,0,8,18,"[99.81, 43.84]",99.81,100.0,52.0
1,0,9,20,"[98.38, 91.19]",98.38,100.0,52.0
1,0,0,2,"[38.53, 9.61]",38.53,38.53,53.0
1,0,1,4,"[63.88, 87.0]",87.0,87.0,53.0
1,0,2,6,"[100.0, 98.38]",100.0,100.0,53.0
1,0,3,8,"[99.22, 99.81]",99.81,100.0,53.0
1,0,4,10,"[98.49, 100.0]",100.0,100.0,53.0
1,0,5,12,"[92.19, 99.98]",99.98,100.0,53.0
1,0,6,14,"[96.38, 80.65]",96.38,100.0,53.0
1,0,7,16,"[84.03, 43.84]",84.03,100.0,53.0
1,0,8,18,"[80.86, 50.75]",80.86,100.0,53.0
1,0,9,20,"[69.2, 45.73]",69.2,100.0,53.0
1,0,0,2,"[15.44, 0.0]",15.44,15.44,54.0
1,0,1,4,"[37.71, 53.25]",53.25,53.25,54.0
1,0,2,6,"[40.04, 53.02]",53.02,53.25,54.0
1,0,3,8,"[23.8, 37.3]",37.3,53.25,54.0
1,0,4,10,"[11.69, 45.01]",45.01,53.25,54.0
1,0,5,12,"[24.8, 8.5]",24.8,53.25,54.0
1,0,6,14,"[18.95, 14.29]",18.95,53.25,54.0
1,0,7,16,"[11.99, 52.56]",52.56,53.25,54.0
1,0,8,18,"[74.3, 30.17]",74.3,74.3,54.0
1,0,9,20,"[53.61, 24.55]",53.61,74.3,54.0
1,0,0,2,"[79.1, 80.86]",80.86,80.86,55.0
1,0,1,4,"[58.4, 71.11]",71.11,80.86,55.0
1,0,2,6,"[50.75, 99.98]",99.98,99.98,55.0
1,0,3,8,"[80.65, 71.81]",80.65,99.98,55.0
1,0,4,10,"[96.38, 78.19]",96.38,99.98,55.0
1,0,5,12,"[69.2, 27.41]",69.2,99.98,55.0
1,0,6,14,"[63.2, 51.83]",63.2,99.98,55.0
1,0,7,16,"[66.27, 53.52]",66.27,99.98,55.0
1,0,8,18,"[45.28, 2.64]",45.28,99.98,55.0
1,0,9,20,"[38.79, 52.23]",52.23,99.98,55.0
1,0,0,2,"[2.58, 0.0]",2.58,2.58,56.0
1,0,1,4,"[78.6, 32.5]",78.6,78.6,56.0
1,0,2,6,"[77.01, 84.62]",84.62,84.62,56.0
1,0,3,8,"[75.39, 73.33]",75.39,84.62,56.0
1,0,4,10,"[71.43, 78.44]",78.44,84.62,56.0
1,0,5,12,"[79.76, 75.4]",79.76,84.62,56.0
1,0,6,14,"[33.95, 0.0]",33.95,84.62,56.0
1,0,7,16,"[69.03, 58.48]",69.03,84.62,56.0
1,0,8,18,"[73.08, 56.5]",73.08,84.62,56.0
1,0,9,20,"[58.95, 22.3]",58.95,84.62,56.0
1,0,0,2,"[0.25, 84.62]",84.62,84.62,57.0
1,0,1,4,"[77.01, 0.0]",77.01,84.62,57.0
1,0,2,6,"[98.38, 28.9]",98.38,98.38,57.0
1,0,3,8,"[99.22, 78.6]",99.22,99.22,57.0
1,0,4,10,"[99.81, 100.0]",100.0,100.0,57.0
1,0,5,12,"[98.49, 92.19]",98.49,100.0,57.0
1,0,6,14,"[100.0, 75.39]",100.0,100.0,57.0
1,0,7,16,"[87.0, 79.76]",87.0,100.0,57.0
1,0,8,18,"[73.33, 71.43]",73.33,100.0,57.0
1,0,9,20,"[78.44, 76.34]",78.44,100.0,57.0
1,0,0,2,"[76.63, 82.28]",82.28,82.28,58.0
1,0,1,4,"[40.06, 42.48]",42.48,82.28,58.0
1,0,2,6,"[60.68, 80.39]",80.39,82.28,58.0
1,0,3,8,"[70.8, 66.03]",70.8,82.28,58.0
1,0,4,10,"[44.48, 0.74]",44.48,82.28,58.0
1,0,5,12,"[39.32, 53.49]",53.49,82.28,58.0
1,0,6,14,"[84.49, 84.48]",84.49,84.49,58.0
1,0,7,16,"[48.86, 84.67]",84.67,84.67,58.0
1,0,8,18,"[81.66, 86.14]",86.14,86.14,58.0
1,0,9,20,"[6.23, 82.21]",82.21,86.14,58.0
1,0,0,2,"[99.81, 6.23]",99.81,99.81,59.0
1,0,1,4,"[98.49, 92.19]",98.49,99.81,59.0
1,0,2,6,"[61.09, 3.18]",61.09,99.81,59.0
1,0,3,8,"[100.0, 28.9]",100.0,100.0,59.0
1,0,4,10,"[84.03, 99.22]",99.22,100.0,59.0
1,0,5,12,"[100.0, 43.84]",100.0,100.0,59.0
1,0,6,14,"[98.38, 87.0]",98.38,100.0,59.0
1,0,7,16,"[22.88, 19.28]",22.88,100.0,59.0
1,0,8,18,"[71.43, 52.47]",71.43,100.0,59.0
1,0,9,20,"[80.65, 60.29]",80.65,100.0,59.0
1,0,0,2,"[82.21, 58.48]",82.21,82.21,60.0
1,0,1,4,"[32.68, 81.66]",81.66,82.21,60.0
1,0,2,6,"[6.23, 25.35]",25.35,82.21,60.0
1,0,3,8,"[44.48, 58.95]",58.95,82.21,60.0
1,0,4,10,"[73.08, 69.03]",73.08,82.21,60.0
1,0,5,12,"[56.5, 46.57]",56.5,82.21,60.0
1,0,6,14,"[28.02, 53.81]",53.81,82.21,60.0
1,0,7,16,"[25.77, 5.53]",25.77,82.21,60.0
1,0,8,18,"[84.62, 77.01]",84.62,84.62,60.0
1,0,9,20,"[73.33, 71.43]",73.33,84.62,60.0
1,0,0,2,"[43.12, 92.19]",92.19,92.19,61.0
1,0,1,4,"[100.0, 99.81]",100.0,100.0,61.0
1,0,2,6,"[98.49, 61.09]",98.49,100.0,61.0
1,0,3,8,"[84.03, 100.0]",100.0,100.0,61.0
1,0,4,10,"[99.22, 43.84]",99.22,100.0,61.0
1,0,5,12,"[98.38, 87.0]",98.38,100.0,61.0
1,0,6,14,"[5.65, 85.21]",85.21,100.0,61.0
1,0,7,16,"[19.13, 6.73]",19.13,100.0,61.0
1,0,8,18,"[63.88, 36.97]",63.88,100.0,61.0
1,0,9,20,"[39.57, 22.3]",39.57,100.0,61.0
1,0,0,2,"[13.85, 0.0]",13.85,13.85,62.0
1,0,1,4,"[16.87, 41.03]",41.03,41.03,62.0
1,0,2,6,"[0.0, 0.74]",0.74,41.03,62.0
1,0,3,8,"[79.1, 45.28]",79.1,79.1,62.0
1,0,4,10,"[71.11, 78.19]",78.19,79.1,62.0
1,0,5,12,"[51.83, 58.4]",58.4,79.1,62.0
1,0,6,14,"[66.27, 30.44]",66.27,79.1,62.0
1,0,7,16,"[2.64, 38.79]",38.79,79.1,62.0
1,0,8,18,"[31.85, 38.45]",38.45,79.1,62.0
1,0,9,20,"[44.16, 23.57]",44.16,79.1,62.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,63.0
1,0,1,4,"[51.83, 40.26]",51.83,51.83,63.0
1,0,2,6,"[78.19, 4.86]",78.19,78.19,63.0
1,0,3,8,"[66.27, 2.33]",66.27,78.19,63.0
1,0,4,10,"[79.1, 58.4]",79.1,79.1,63.0
1,0,5,12,"[71.11, 38.79]",71.11,79.1,63.0
1,0,6,14,"[45.28, 30.44]",45.28,79.1,63.0
1,0,7,16,"[31.85, 61.33]",61.33,79.1,63.0
1,0,8,18,"[72.45, 0.0]",72.45,79.1,63.0
1,0,9,20,"[30.03, 21.77]",30.03,79.1,63.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,64.0
1,0,1,4,"[39.57, 43.12]",43.12,43.12,64.0
1,0,2,6,"[61.67, 68.31]",68.31,68.31,64.0
1,0,3,8,"[73.93, 44.28]",73.93,73.93,64.0
1,0,4,10,"[34.45, 76.63]",76.63,76.63,64.0
1,0,5,12,"[28.36, 66.03]",66.03,76.63,64.0
1,0,6,14,"[78.19, 2.33]",78.19,78.19,64.0
1,0,7,16,"[51.83, 30.44]",51.83,78.19,64.0
1,0,8,18,"[70.8, 36.97]",70.8,78.19,64.0
1,0,9,20,"[66.27, 79.1]",79.1,79.1,64.0
1,0,0,2,"[0.0, 4.26]",4.26,4.26,65.0
1,0,1,4,"[100.0, 99.22]",100.0,100.0,65.0
1,0,2,6,"[87.0, 84.49]",87.0,100.0,65.0
1,0,3,8,"[43.84, 98.38]",98.38,100.0,65.0
1,0,4,10,"[84.48, 48.86]",84.48,100.0,65.0
1,0,5,12,"[99.81, 98.49]",99.81,100.0,65.0
1,0,6,14,"[40.06, 27.79]",40.06,100.0,65.0
1,0,7,16,"[60.68, 82.28]",82.28,100.0,65.0
1,0,8,18,"[44.47, 41.64]",44.47,100.0,65.0
1,0,9,20,"[80.39, 92.19]",92.19,100.0,65.0
1,0,0,2,"[36.46, 0.0]",36.46,36.46,66.0
1,0,1,4,"[19.95, 28.37]",28.37,36.46,66.0
1,0,2,6,"[30.44, 45.37]",45.37,45.37,66.0
1,0,3,8,"[39.2, 30.77]",39.2,45.37,66.0
1,0,4,10,"[29.82, 56.5]",56.5,56.5,66.0
1,0,5,12,"[53.81, 58.48]",58.48,58.48,66.0
1,0,6,14,"[58.95, 69.03]",69.03,69.03,66.0
1,0,7,16,"[73.08, 25.77]",73.08,73.08,66.0
1,0,8,18,"[28.02, 84.62]",84.62,84.62,66.0
1,0,9,20,"[77.01, 73.33]",77.01,84.62,66.0
1,0,0,2,"[60.68, 32.68]",60.68,60.68,67.0
1,0,1,4,"[27.79, 84.48]",84.48,84.48,67.0
1,0,2,6,"[86.14, 84.49]",86.14,86.14,67.0
1,0,3,8,"[82.28, 0.0]",82.28,86.14,67.0
1,0,4,10,"[80.39, 36.18]",80.39,86.14,67.0
1,0,5,12,"[48.86, 73.33]",73.33,86.14,67.0
1,0,6,14,"[71.43, 30.77]",71.43,86.14,67.0
1,0,7,16,"[33.95, 78.44]",78.44,86.14,67.0
1,0,8,18,"[79.76, 0.74]",79.76,86.14,67.0
1,0,9,20,"[75.4, 54.55]",75.4,86.14,67.0
1,0,0,2,"[69.03, 0.0]",69.03,69.03,68.0
1,0,1,4,"[25.77, 73.08]",73.08,73.08,68.0
1,0,2,6,"[28.02, 28.37]",28.37,73.08,68.0
1,0,3,8,"[58.48, 58.95]",58.95,73.08,68.0
1,0,4,10,"[53.81, 56.5]",56.5,73.08,68.0
1,0,5,12,"[77.01, 78.44]",78.44,78.44,68.0
1,0,6,14,"[71.43, 84.62]",84.62,84.62,68.0
1,0,7,16,"[79.76, 73.33]",79.76,84.62,68.0
1,0,8,18,"[6.23, 76.24]",76.24,84.62,68.0
1,0,9,20,"[53.49, 0.0]",53.49,84.62,68.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,69.0
1,0,1,4,"[4.39, 13.34]",13.34,13.34,69.0
1,0,2,6,"[36.97, 2.9]",36.97,36.97,69.0
1,0,3,8,"[11.77, 63.88]",63.88,63.88,69.0
1,0,4,10,"[85.21, 5.65]",85.21,85.21,69.0
1,0,5,12,"[39.57, 19.13]",39.57,85.21,69.0
1,0,6,14,"[41.64, 7.88]",41.64,85.21,69.0
1,0,7,16,"[60.29, 16.95]",60.29,85.21,69.0
1,0,8,18,"[91.19, 44.47]",91.19,91.19,69.0
1,0,9,20,"[80.69, 1.65]",80.69,91.19,69.0
1,0,0,2,"[98.49, 79.76]",98.49,98.49,70.0
1,0,1,4,"[100.0, 92.19]",100.0,100.0,70.0
1,0,2,6,"[99.81, 84.03]",99.81,100.0,70.0
1,0,3,8,"[61.09, 75.4]",75.4,100.0,70.0
1,0,4,10,"[78.44, 76.34]",78.44,100.0,70.0
1,0,5,12,"[61.33, 72.45]",72.45,100.0,70.0
1,0,6,14,"[73.33, 71.43]",73.33,100.0,70.0
1,0,7,16,"[23.23, 33.95]",33.95,100.0,70.0
1,0,8,18,"[54.83, 0.0]",54.83,100.0,70.0
1,0,9,20,"[100.0, 99.22]",100.0,100.0,70.0
1,0,0,2,"[81.66, 80.39]",81.66,81.66,71.0
1,0,1,4,"[6.23, 44.48]",44.48,81.66,71.0
1,0,2,6,"[53.49, 48.34]",53.49,81.66,71.0
1,0,3,8,"[84.49, 84.67]",84.67,84.67,71.0
1,0,4,10,"[51.83, 5.53]",51.83,84.67,71.0
1,0,5,12,"[78.19, 79.1]",79.1,84.67,71.0
1,0,6,14,"[58.4, 2.33]",58.4,84.67,71.0
1,0,7,16,"[84.48, 7.43]",84.48,84.67,71.0
1,0,8,18,"[82.28, 48.86]",82.28,84.67,71.0
1,0,9,20,"[40.06, 27.79]",40.06,84.67,71.0
1,0,0,2,"[85.21, 76.59]",85.21,85.21,72.0
1,0,1,4,"[22.3, 7.88]",22.3,85.21,72.0
1,0,2,6,"[32.21, 57.33]",57.33,85.21,72.0
1,0,3,8,"[63.88, 99.98]",99.98,99.98,72.0
1,0,4,10,"[96.38, 80.65]",96.38,99.98,72.0
1,0,5,12,"[69.2, 53.52]",69.2,99.98,72.0
1,0,6,14,"[63.2, 52.23]",63.2,99.98,72.0
1,0,7,16,"[80.86, 50.75]",80.86,99.98,72.0
1,0,8,18,"[71.81, 82.28]",82.28,99.98,72.0
1,0,9,20,"[80.39, 84.48]",84.48,99.98,72.0
1,0,0,2,"[38.79, 31.85]",38.79,38.79,73.0
1,0,1,4,"[86.14, 84.48]",86.14,86.14,73.0
1,0,2,6,"[84.49, 5.49]",84.49,86.14,73.0
1,0,3,8,"[48.86, 60.68]",60.68,86.14,73.0
1,0,4,10,"[80.39, 82.28]",82.28,86.14,73.0
1,0,5,12,"[48.34, 84.67]",84.67,86.14,73.0
1,0,6,14,"[27.79, 0.0]",27.79,86.14,73.0
1,0,7,16,"[6.23, 81.66]",81.66,86.14,73.0
1,0,8,18,"[82.21, 25.35]",82.21,86.14,73.0
1,0,9,20,"[32.68, 44.48]",44.48,86.14,73.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,74.0
1,0,1,4,"[84.49, 38.79]",84.49,84.49,74.0
1,0,2,6,"[86.14, 80.39]",86.14,86.14,74.0
1,0,3,8,"[84.48, 62.15]",84.48,86.14,74.0
1,0,4,10,"[60.68, 82.28]",82.28,86.14,74.0
1,0,5,12,"[76.63, 40.06]",76.63,86.14,74.0
1,0,6,14,"[66.03, 70.8]",70.8,86.14,74.0
1,0,7,16,"[31.55, 34.45]",34.45,86.14,74.0
1,0,8,18,"[84.62, 84.67]",84.67,86.14,74.0
1,0,9,20,"[100.0, 99.22]",100.0,100.0,74.0
1,0,0,2,"[98.38, 84.49]",98.38,98.38,75.0
1,0,1,4,"[87.0, 99.22]",99.22,99.22,75.0
1,0,2,6,"[100.0, 84.67]",100.0,100.0,75.0
1,0,3,8,"[84.48, 43.84]",84.48,100.0,75.0
1,0,4,10,"[48.86, 38.79]",48.86,100.0,75.0
1,0,5,12,"[55.96, 78.93]",78.93,100.0,75.0
1,0,6,14,"[37.37, 99.81]",99.81,100.0,75.0
1,0,7,16,"[98.49, 80.39]",98.49,100.0,75.0
1,0,8,18,"[100.0, 92.19]",100.0,100.0,75.0
1,0,9,20,"[52.08, 74.3]",74.3,100.0,75.0
1,0,0,2,"[44.28, 2.64]",44.28,44.28,76.0
1,0,1,4,"[68.31, 66.03]",68.31,68.31,76.0
1,0,2,6,"[70.8, 62.15]",70.8,70.8,76.0
1,0,3,8,"[76.63, 39.32]",76.63,76.63,76.0
1,0,4,10,"[34.45, 31.55]",34.45,76.63,76.0
1,0,5,12,"[84.49, 84.48]",84.49,84.49,76.0
1,0,6,14,"[86.14, 48.34]",86.14,86.14,76.0
1,0,7,16,"[48.86, 38.79]",48.86,86.14,76.0
1,0,8,18,"[6.23, 82.21]",82.21,86.14,76.0
1,0,9,20,"[0.0, 46.57]",46.57,86.14,76.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,77.0
1,0,1,4,"[50.75, 69.2]",69.2,69.2,77.0
1,0,2,6,"[80.65, 52.23]",80.65,80.65,77.0
1,0,3,8,"[71.81, 99.81]",99.81,99.81,77.0
1,0,4,10,"[92.19, 99.22]",99.22,99.81,77.0
1,0,5,12,"[98.49, 43.84]",98.49,99.81,77.0
1,0,6,14,"[100.0, 100.0]",100.0,100.0,77.0
1,0,7,16,"[98.38, 87.0]",98.38,100.0,77.0
1,0,8,18,"[99.98, 44.47]",99.98,100.0,77.0
1,0,9,20,"[80.86, 19.95]",80.86,100.0,77.0
1,0,0,2,"[36.97, 53.81]",53.81,53.81,78.0
1,0,1,4,"[39.2, 2.9]",39.2,53.81,78.0
1,0,2,6,"[58.48, 45.37]",58.48,58.48,78.0
1,0,3,8,"[11.77, 71.43]",71.43,71.43,78.0
1,0,4,10,"[78.44, 77.01]",78.44,78.44,78.0
1,0,5,12,"[78.6, 18.95]",78.6,78.6,78.0
1,0,6,14,"[79.76, 73.33]",79.76,79.76,78.0
1,0,7,16,"[75.39, 0.0]",75.39,79.76,78.0
1,0,8,18,"[84.62, 58.95]",84.62,84.62,78.0
1,0,9,20,"[73.08, 22.3]",73.08,84.62,78.0
1,0,0,2,"[10.25, 0.41]",10.25,10.25,79.0
1,0,1,4,"[18.61, 2.53]",18.61,18.61,79.0
1,0,2,6,"[43.12, 0.0]",43.12,43.12,79.0
1,0,3,8,"[11.68, 5.65]",11.68,43.12,79.0
1,0,4,10,"[39.57, 2.64]",39.57,43.12,79.0
1,0,5,12,"[24.11, 85.21]",85.21,85.21,79.0
1,0,6,14,"[6.48, 20.72]",20.72,85.21,79.0
1,0,7,16,"[7.88, 7.61]",7.88,85.21,79.0
1,0,8,18,"[63.88, 36.97]",63.88,85.21,79.0
1,0,9,20,"[21.86, 5.95]",21.86,85.21,79.0
1,0,0,2,"[44.16, 16.91]",44.16,44.16,80.0
1,0,1,4,"[41.03, 16.87]",41.03,44.16,80.0
1,0,2,6,"[43.9, 13.85]",43.9,44.16,80.0
1,0,3,8,"[76.63, 7.43]",76.63,76.63,80.0
1,0,4,10,"[66.03, 39.32]",66.03,76.63,80.0
1,0,5,12,"[70.8, 28.36]",70.8,76.63,80.0
1,0,6,14,"[61.67, 6.96]",61.67,76.63,80.0
1,0,7,16,"[34.45, 1.65]",34.45,76.63,80.0
1,0,8,18,"[62.15, 31.55]",62.15,76.63,80.0
1,0,9,20,"[68.31, 73.93]",73.93,76.63,80.0
1,0,0,2,"[0.0, 32.5]",32.5,32.5,81.0
1,0,1,4,"[0.0, 0.0]",0.0,32.5,81.0
1,0,2,6,"[75.39, 12.07]",75.39,75.39,81.0
1,0,3,8,"[78.6, 61.67]",78.6,78.6,81.0
1,0,4,10,"[39.32, 84.67]",84.67,84.67,81.0
1,0,5,12,"[76.24, 84.49]",84.49,84.67,81.0
1,0,6,14,"[48.86, 6.23]",48.86,84.67,81.0
1,0,7,16,"[70.8, 53.49]",70.8,84.67,81.0
1,0,8,18,"[84.48, 80.39]",84.48,84.67,81.0
1,0,9,20,"[82.28, 62.15]",82.28,84.67,81.0
1,0,0,2,"[84.48, 75.39]",84.48,84.48,82.0
1,0,1,4,"[84.49, 48.86]",84.49,84.49,82.0
1,0,2,6,"[86.14, 78.6]",86.14,86.14,82.0
1,0,3,8,"[32.5, 77.01]",77.01,86.14,82.0
1,0,4,10,"[84.62, 82.28]",84.62,86.14,82.0
1,0,5,12,"[73.33, 80.39]",80.39,86.14,82.0
1,0,6,14,"[60.68, 40.06]",60.68,86.14,82.0
1,0,7,16,"[71.43, 0.0]",71.43,86.14,82.0
1,0,8,18,"[84.67, 27.79]",84.67,86.14,82.0
1,0,9,20,"[38.79, 79.76]",79.76,86.14,82.0
1,0,0,2,"[71.81, 43.12]",71.81,71.81,83.0
1,0,1,4,"[80.65, 53.52]",80.65,80.65,83.0
1,0,2,6,"[99.98, 80.86]",99.98,99.98,83.0
1,0,3,8,"[96.38, 52.23]",96.38,99.98,83.0
1,0,4,10,"[50.75, 63.2]",63.2,99.98,83.0
1,0,5,12,"[69.2, 2.84]",69.2,99.98,83.0
1,0,6,14,"[99.22, 100.0]",100.0,100.0,83.0
1,0,7,16,"[99.81, 98.49]",99.81,100.0,83.0
1,0,8,18,"[98.38, 92.19]",98.38,100.0,83.0
1,0,9,20,"[87.0, 100.0]",100.0,100.0,83.0
1,0,0,2,"[32.43, 58.4]",58.4,58.4,84.0
1,0,1,4,"[53.52, 50.75]",53.52,58.4,84.0
1,0,2,6,"[69.2, 79.1]",79.1,79.1,84.0
1,0,3,8,"[78.19, 51.83]",78.19,79.1,84.0
1,0,4,10,"[71.11, 66.27]",71.11,79.1,84.0
1,0,5,12,"[63.2, 96.38]",96.38,96.38,84.0
1,0,6,14,"[99.98, 80.65]",99.98,99.98,84.0
1,0,7,16,"[71.81, 80.86]",80.86,99.98,84.0
1,0,8,18,"[45.28, 2.64]",45.28,99.98,84.0
1,0,9,20,"[30.44, 38.79]",38.79,99.98,84.0
1,0,0,2,"[32.04, 52.08]",52.08,52.08,85.0
1,0,1,4,"[10.13, 13.12]",13.12,52.08,85.0
1,0,2,6,"[74.3, 14.19]",74.3,74.3,85.0
1,0,3,8,"[78.93, 68.17]",78.93,78.93,85.0
1,0,4,10,"[64.46, 55.96]",64.46,78.93,85.0
1,0,5,12,"[52.56, 23.8]",52.56,78.93,85.0
1,0,6,14,"[37.37, 80.39]",80.39,80.39,85.0
1,0,7,16,"[48.34, 84.67]",84.67,84.67,85.0
1,0,8,18,"[48.86, 5.75]",48.86,84.67,85.0
1,0,9,20,"[84.49, 84.48]",84.49,84.67,85.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,86.0
1,0,1,4,"[76.63, 61.67]",76.63,76.63,86.0
1,0,2,6,"[66.03, 70.8]",70.8,76.63,86.0
1,0,3,8,"[73.93, 34.45]",73.93,76.63,86.0
1,0,4,10,"[68.31, 44.28]",68.31,76.63,86.0
1,0,5,12,"[39.32, 28.36]",39.32,76.63,86.0
1,0,6,14,"[84.48, 84.49]",84.49,84.49,86.0
1,0,7,16,"[84.67, 86.14]",86.14,86.14,86.0
1,0,8,18,"[84.62, 81.66]",84.62,86.14,86.0
1,0,9,20,"[77.01, 0.0]",77.01,86.14,86.0
1,0,0,2,"[6.73, 0.0]",6.73,6.73,87.0
1,0,1,4,"[36.18, 33.97]",36.18,36.18,87.0
1,0,2,6,"[20.6, 25.67]",25.67,36.18,87.0
1,0,3,8,"[42.48, 48.91]",48.91,48.91,87.0
1,0,4,10,"[44.48, 32.68]",44.48,48.91,87.0
1,0,5,12,"[59.05, 6.23]",59.05,59.05,87.0
1,0,6,14,"[48.34, 68.31]",68.31,68.31,87.0
1,0,7,16,"[73.93, 5.53]",73.93,73.93,87.0
1,0,8,18,"[34.45, 62.15]",62.15,73.93,87.0
1,0,9,20,"[44.28, 80.39]",80.39,80.39,87.0
1,0,0,2,"[61.09, 56.5]",61.09,61.09,88.0
1,0,1,4,"[98.49, 43.84]",98.49,98.49,88.0
1,0,2,6,"[100.0, 99.81]",100.0,100.0,88.0
1,0,3,8,"[92.19, 19.28]",92.19,100.0,88.0
1,0,4,10,"[45.73, 22.88]",45.73,100.0,88.0
1,0,5,12,"[99.22, 62.33]",99.22,100.0,88.0
1,0,6,14,"[98.38, 100.0]",100.0,100.0,88.0
1,0,7,16,"[87.0, 28.9]",87.0,100.0,88.0
1,0,8,18,"[84.03, 52.47]",84.03,100.0,88.0
1,0,9,20,"[50.69, 58.95]",58.95,100.0,88.0
1,0,0,2,"[91.19, 0.0]",91.19,91.19,89.0
1,0,1,4,"[80.69, 60.29]",80.69,91.19,89.0
1,0,2,6,"[44.47, 19.13]",44.47,91.19,89.0
1,0,3,8,"[100.0, 24.56]",100.0,100.0,89.0
1,0,4,10,"[99.22, 43.84]",99.22,100.0,89.0
1,0,5,12,"[62.33, 50.69]",62.33,100.0,89.0
1,0,6,14,"[87.0, 99.98]",99.98,100.0,89.0
1,0,7,16,"[96.38, 98.38]",98.38,100.0,89.0
1,0,8,18,"[80.86, 50.75]",80.86,100.0,89.0
1,0,9,20,"[98.49, 52.47]",98.49,100.0,89.0
1,0,0,2,"[99.81, 46.57]",99.81,99.81,90.0
1,0,1,4,"[92.19, 99.22]",99.22,99.81,90.0
1,0,2,6,"[98.38, 98.49]",98.49,99.81,90.0
1,0,3,8,"[100.0, 87.0]",100.0,100.0,90.0
1,0,4,10,"[100.0, 22.88]",100.0,100.0,90.0
1,0,5,12,"[59.83, 61.33]",61.33,100.0,90.0
1,0,6,14,"[40.26, 76.34]",76.34,100.0,90.0
1,0,7,16,"[84.03, 26.69]",84.03,100.0,90.0
1,0,8,18,"[43.84, 30.03]",43.84,100.0,90.0
1,0,9,20,"[61.09, 72.45]",72.45,100.0,90.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,91.0
1,0,1,4,"[84.48, 84.67]",84.67,84.67,91.0
1,0,2,6,"[80.39, 48.34]",80.39,84.67,91.0
1,0,3,8,"[38.79, 76.24]",76.24,84.67,91.0
1,0,4,10,"[6.23, 81.66]",81.66,84.67,91.0
1,0,5,12,"[82.28, 44.48]",82.28,84.67,91.0
1,0,6,14,"[48.86, 40.06]",48.86,84.67,91.0
1,0,7,16,"[7.5, 79.1]",79.1,84.67,91.0
1,0,8,18,"[78.19, 30.44]",78.19,84.67,91.0
1,0,9,20,"[61.67, 76.63]",76.63,84.67,91.0
1,0,0,2,"[71.81, 22.3]",71.81,71.81,92.0
1,0,1,4,"[53.52, 80.65]",80.65,80.65,92.0
1,0,2,6,"[99.98, 80.86]",99.98,99.98,92.0
1,0,3,8,"[96.38, 5.65]",96.38,99.98,92.0
1,0,4,10,"[50.75, 19.99]",50.75,99.98,92.0
1,0,5,12,"[66.03, 31.55]",66.03,99.98,92.0
1,0,6,14,"[52.23, 39.57]",52.23,99.98,92.0
1,0,7,16,"[70.8, 63.2]",70.8,99.98,92.0
1,0,8,18,"[39.32, 61.67]",61.67,99.98,92.0
1,0,9,20,"[69.2, 76.63]",76.63,99.98,92.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,93.0
1,0,1,4,"[16.95, 41.64]",41.64,41.64,93.0
1,0,2,6,"[38.79, 84.48]",84.48,84.48,93.0
1,0,3,8,"[86.14, 84.49]",86.14,86.14,93.0
1,0,4,10,"[84.67, 82.28]",84.67,86.14,93.0
1,0,5,12,"[80.39, 27.79]",80.39,86.14,93.0
1,0,6,14,"[60.68, 48.86]",60.68,86.14,93.0
1,0,7,16,"[40.06, 48.34]",48.34,86.14,93.0
1,0,8,18,"[81.66, 53.49]",81.66,86.14,93.0
1,0,9,20,"[6.23, 82.21]",82.21,86.14,93.0
