% of data used,Monte_Carlo_Run,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Running best yield,Initial_Data
0,13,0,2,"[0.0, 10.66]",10.66,10.66,
0,13,1,4,"[11.99, 37.3]",37.3,37.3,
0,13,2,6,"[18.95, 23.8]",23.8,37.3,
0,13,3,8,"[37.37, 52.2]",52.2,52.2,
0,13,4,10,"[44.4, 53.11]",53.11,53.11,
0,13,5,12,"[31.29, 33.6]",33.6,53.11,
0,13,6,14,"[57.68, 30.77]",57.68,57.68,
0,13,7,16,"[49.48, 30.03]",49.48,57.68,
0,13,8,18,"[69.2, 5.26]",69.2,69.2,
0,13,9,20,"[53.52, 80.65]",80.65,80.65,
0,14,0,2,"[5.65, 53.02]",53.02,53.02,
0,14,1,4,"[40.04, 23.8]",40.04,53.02,
0,14,2,6,"[11.99, 74.3]",74.3,74.3,
0,14,3,8,"[24.55, 68.17]",68.17,74.3,
0,14,4,10,"[78.93, 53.61]",78.93,78.93,
0,14,5,12,"[52.08, 49.48]",52.08,78.93,
0,14,6,14,"[64.46, 21.09]",64.46,78.93,
0,14,7,16,"[3.04, 14.19]",14.19,78.93,
0,14,8,18,"[55.96, 44.4]",55.96,78.93,
0,14,9,20,"[10.49, 78.19]",78.19,78.93,
0,15,0,2,"[3.38, 11.91]",11.91,11.91,
0,15,1,4,"[0.41, 24.11]",24.11,24.11,
0,15,2,6,"[13.88, 0.0]",13.88,24.11,
0,15,3,8,"[12.78, 0.0]",12.78,24.11,
0,15,4,10,"[80.39, 2.64]",80.39,80.39,
0,15,5,12,"[48.34, 60.68]",60.68,80.39,
0,15,6,14,"[84.67, 84.49]",84.67,84.67,
0,15,7,16,"[48.86, 84.48]",84.48,84.67,
0,15,8,18,"[6.23, 7.43]",7.43,84.67,
0,15,9,20,"[82.28, 27.79]",82.28,84.67,
0,16,0,2,"[78.6, 52.56]",78.6,78.6,
0,16,1,4,"[32.5, 71.43]",71.43,78.6,
0,16,2,6,"[77.01, 25.77]",77.01,78.6,
0,16,3,8,"[0.0, 61.67]",61.67,78.6,
0,16,4,10,"[73.93, 84.67]",84.67,84.67,
0,16,5,12,"[80.39, 48.86]",80.39,84.67,
0,16,6,14,"[84.49, 76.24]",84.49,84.67,
0,16,7,16,"[59.05, 5.53]",59.05,84.67,
0,16,8,18,"[39.32, 44.28]",44.28,84.67,
0,16,9,20,"[68.31, 11.91]",68.31,84.67,
0,17,0,2,"[0.0, 22.3]",22.3,22.3,
0,17,1,4,"[11.68, 4.09]",11.68,22.3,
0,17,2,6,"[11.77, 39.57]",39.57,39.57,
0,17,3,8,"[85.21, 10.77]",85.21,85.21,
0,17,4,10,"[63.88, 20.72]",63.88,85.21,
0,17,5,12,"[5.95, 98.38]",98.38,98.38,
0,17,6,14,"[28.9, 99.22]",99.22,99.22,
0,17,7,16,"[99.81, 62.33]",99.81,99.81,
0,17,8,18,"[92.19, 44.47]",92.19,99.81,
0,17,9,20,"[80.65, 18.93]",80.65,99.81,
0,18,0,2,"[0.0, 17.56]",17.56,17.56,
0,18,1,4,"[2.49, 49.57]",49.57,49.57,
0,18,2,6,"[26.29, 18.89]",26.29,49.57,
0,18,3,8,"[40.76, 62.15]",62.15,62.15,
0,18,4,10,"[31.55, 68.31]",68.31,68.31,
0,18,5,12,"[70.8, 48.34]",70.8,70.8,
0,18,6,14,"[61.67, 84.67]",84.67,84.67,
0,18,7,16,"[38.79, 84.49]",84.49,84.67,
0,18,8,18,"[77.01, 6.23]",77.01,84.67,
0,18,9,20,"[71.43, 75.39]",75.39,84.67,
0,19,0,2,"[11.61, 8.61]",11.61,11.61,
0,19,1,4,"[57.68, 14.19]",57.68,57.68,
0,19,2,6,"[52.69, 52.2]",52.69,57.68,
0,19,3,8,"[37.71, 0.0]",37.71,57.68,
0,19,4,10,"[53.11, 64.46]",64.46,64.46,
0,19,5,12,"[68.17, 37.37]",68.17,68.17,
0,19,6,14,"[78.93, 31.43]",78.93,78.93,
0,19,7,16,"[61.33, 99.81]",99.81,99.81,
0,19,8,18,"[100.0, 61.09]",100.0,100.0,
0,19,9,20,"[92.19, 19.13]",92.19,100.0,
0,20,0,2,"[0.0, 41.64]",41.64,41.64,
0,20,1,4,"[31.32, 87.0]",87.0,87.0,
0,20,2,6,"[99.22, 28.9]",99.22,99.22,
0,20,3,8,"[98.38, 99.81]",99.81,99.81,
0,20,4,10,"[100.0, 45.73]",100.0,100.0,
0,20,5,12,"[92.19, 98.49]",98.49,100.0,
0,20,6,14,"[80.86, 61.33]",80.86,100.0,
0,20,7,16,"[53.52, 19.95]",53.52,100.0,
0,20,8,18,"[0.0, 2.64]",2.64,100.0,
0,20,9,20,"[71.81, 4.87]",71.81,100.0,
0,21,0,2,"[37.37, 7.88]",37.37,37.37,
0,21,1,4,"[24.55, 78.93]",78.93,78.93,
0,21,2,6,"[68.17, 52.08]",68.17,78.93,
0,21,3,8,"[31.43, 23.8]",31.43,78.93,
0,21,4,10,"[61.33, 53.11]",61.33,78.93,
0,21,5,12,"[59.83, 0.89]",59.83,78.93,
0,21,6,14,"[23.23, 14.06]",23.23,78.93,
0,21,7,16,"[64.46, 72.45]",72.45,78.93,
0,21,8,18,"[74.3, 49.48]",74.3,78.93,
0,21,9,20,"[13.22, 29.45]",29.45,78.93,
0,22,0,2,"[9.39, 22.3]",22.3,22.3,
0,22,1,4,"[11.68, 4.09]",11.68,22.3,
0,22,2,6,"[39.57, 11.77]",39.57,39.57,
0,22,3,8,"[85.21, 10.77]",85.21,85.21,
0,22,4,10,"[63.88, 20.72]",63.88,85.21,
0,22,5,12,"[5.95, 98.38]",98.38,98.38,
0,22,6,14,"[28.9, 99.22]",99.22,99.22,
0,22,7,16,"[99.81, 62.33]",99.81,99.81,
0,22,8,18,"[92.19, 44.47]",92.19,99.81,
0,22,9,20,"[99.98, 100.0]",100.0,100.0,
0,23,0,2,"[13.99, 64.46]",64.46,64.46,
0,23,1,4,"[52.56, 36.7]",52.56,64.46,
0,23,2,6,"[31.66, 78.93]",78.93,78.93,
0,23,3,8,"[52.08, 23.8]",52.08,78.93,
0,23,4,10,"[68.17, 53.11]",68.17,78.93,
0,23,5,12,"[5.7, 2.64]",5.7,78.93,
0,23,6,14,"[61.33, 3.33]",61.33,78.93,
0,23,7,16,"[40.26, 30.03]",40.26,78.93,
0,23,8,18,"[26.48, 0.89]",26.48,78.93,
0,23,9,20,"[45.37, 17.56]",45.37,78.93,
0,24,0,2,"[53.52, 86.14]",86.14,86.14,
0,24,1,4,"[84.49, 60.68]",84.49,86.14,
0,24,2,6,"[48.86, 7.34]",48.86,86.14,
0,24,3,8,"[48.34, 81.66]",81.66,86.14,
0,24,4,10,"[32.68, 76.24]",76.24,86.14,
0,24,5,12,"[76.63, 84.62]",84.62,86.14,
0,24,6,14,"[78.6, 0.0]",78.6,86.14,
0,24,7,16,"[84.67, 75.39]",84.67,86.14,
0,24,8,18,"[61.67, 79.76]",79.76,86.14,
0,24,9,20,"[5.53, 78.44]",78.44,86.14,
0,25,0,2,"[0.0, 0.85]",0.85,0.85,
0,25,1,4,"[0.0, 2.66]",2.66,2.66,
0,25,2,6,"[6.67, 0.0]",6.67,6.67,
0,25,3,8,"[12.34, 5.55]",12.34,12.34,
0,25,4,10,"[15.64, 51.83]",51.83,51.83,
0,25,5,12,"[79.1, 11.68]",79.1,79.1,
0,25,6,14,"[58.4, 2.64]",58.4,79.1,
0,25,7,16,"[4.33, 7.54]",7.54,79.1,
0,25,8,18,"[71.11, 78.19]",78.19,79.1,
0,25,9,20,"[66.27, 28.53]",66.27,79.1,
0,26,0,2,"[1.37, 5.49]",5.49,5.49,
0,26,1,4,"[21.77, 0.74]",21.77,21.77,
0,26,2,6,"[9.14, 14.06]",14.06,21.77,
0,26,3,8,"[59.83, 1.31]",59.83,59.83,
0,26,4,10,"[40.26, 14.72]",40.26,59.83,
0,26,5,12,"[76.34, 54.83]",76.34,76.34,
0,26,6,14,"[100.0, 4.53]",100.0,100.0,
0,26,7,16,"[92.19, 84.03]",92.19,100.0,
0,26,8,18,"[98.49, 100.0]",100.0,100.0,
0,26,9,20,"[99.22, 28.9]",99.22,100.0,
0,27,0,2,"[22.65, 0.0]",22.65,22.65,
0,27,1,4,"[31.58, 45.73]",45.73,45.73,
0,27,2,6,"[52.47, 26.69]",52.47,52.47,
0,27,3,8,"[98.38, 8.2]",98.38,98.38,
0,27,4,10,"[99.81, 28.9]",99.81,99.81,
0,27,5,12,"[99.22, 98.49]",99.22,99.81,
0,27,6,14,"[100.0, 92.19]",100.0,100.0,
0,27,7,16,"[100.0, 60.29]",100.0,100.0,
0,27,8,18,"[80.86, 19.28]",80.86,100.0,
0,27,9,20,"[96.38, 71.81]",96.38,100.0,
0,28,0,2,"[0.0, 78.93]",78.93,78.93,
0,28,1,4,"[37.37, 74.3]",74.3,78.93,
0,28,2,6,"[68.17, 52.08]",68.17,78.93,
0,28,3,8,"[31.43, 23.8]",31.43,78.93,
0,28,4,10,"[52.56, 49.48]",52.56,78.93,
0,28,5,12,"[3.04, 61.33]",61.33,78.93,
0,28,6,14,"[30.03, 0.89]",30.03,78.93,
0,28,7,16,"[14.06, 54.83]",54.83,78.93,
0,28,8,18,"[22.22, 44.4]",44.4,78.93,
0,28,9,20,"[92.19, 10.49]",92.19,92.19,
0,29,0,2,"[9.96, 1.8]",9.96,9.96,
0,29,1,4,"[13.33, 6.77]",13.33,13.33,
0,29,2,6,"[13.34, 7.88]",13.34,13.34,
0,29,3,8,"[5.65, 13.79]",13.79,13.79,
0,29,4,10,"[22.3, 27.41]",27.41,27.41,
0,29,5,12,"[21.86, 36.32]",36.32,36.32,
0,29,6,14,"[28.02, 3.38]",28.02,36.32,
0,29,7,16,"[54.55, 25.77]",54.55,54.55,
0,29,8,18,"[53.81, 13.31]",53.81,54.55,
0,29,9,20,"[56.5, 29.82]",56.5,56.5,
0,30,0,2,"[0.0, 76.24]",76.24,76.24,
0,30,1,4,"[25.35, 48.91]",48.91,76.24,
0,30,2,6,"[6.23, 18.26]",18.26,76.24,
0,30,3,8,"[84.67, 0.0]",84.67,84.67,
0,30,4,10,"[48.86, 80.39]",80.39,84.67,
0,30,5,12,"[84.49, 82.28]",84.49,84.67,
0,30,6,14,"[40.06, 61.67]",61.67,84.67,
0,30,7,16,"[84.48, 62.15]",84.48,84.67,
0,30,8,18,"[78.6, 31.55]",78.6,84.67,
0,30,9,20,"[71.43, 75.39]",75.39,84.67,
0,31,0,2,"[8.2, 0.0]",8.2,8.2,
0,31,1,4,"[0.0, 18.26]",18.26,18.26,
0,31,2,6,"[20.6, 76.24]",76.24,76.24,
0,31,3,8,"[81.66, 48.91]",81.66,81.66,
0,31,4,10,"[25.35, 6.23]",25.35,81.66,
0,31,5,12,"[53.49, 44.48]",53.49,81.66,
0,31,6,14,"[82.21, 5.53]",82.21,82.21,
0,31,7,16,"[86.14, 84.67]",86.14,86.14,
0,31,8,18,"[84.48, 48.86]",84.48,86.14,
0,31,9,20,"[0.0, 78.6]",78.6,86.14,
0,32,0,2,"[11.61, 0.0]",11.61,11.61,
0,32,1,4,"[57.68, 14.19]",57.68,57.68,
0,32,2,6,"[52.69, 52.2]",52.69,57.68,
0,32,3,8,"[64.46, 30.77]",64.46,64.46,
0,32,4,10,"[68.17, 37.37]",68.17,68.17,
0,32,5,12,"[78.93, 21.09]",78.93,78.93,
0,32,6,14,"[23.8, 61.33]",61.33,78.93,
0,32,7,16,"[23.23, 0.89]",23.23,78.93,
0,32,8,18,"[26.48, 99.81]",99.81,99.81,
0,32,9,20,"[92.19, 98.49]",98.49,99.81,
0,33,0,2,"[25.67, 4.33]",25.67,25.67,
0,33,1,4,"[29.96, 17.53]",29.96,29.96,
0,33,2,6,"[29.39, 9.96]",29.39,29.96,
0,33,3,8,"[1.6, 7.54]",7.54,29.96,
0,33,4,10,"[47.33, 22.08]",47.33,47.33,
0,33,5,12,"[29.56, 8.3]",29.56,47.33,
0,33,6,14,"[24.02, 40.76]",40.76,47.33,
0,33,7,16,"[49.57, 38.45]",49.57,49.57,
0,33,8,18,"[26.29, 18.89]",26.29,49.57,
0,33,9,20,"[17.56, 62.15]",62.15,62.15,
0,34,0,2,"[74.3, 86.14]",86.14,86.14,
0,34,1,4,"[60.68, 84.49]",84.49,86.14,
0,34,2,6,"[48.86, 7.34]",48.86,86.14,
0,34,3,8,"[48.34, 31.66]",48.34,86.14,
0,34,4,10,"[52.08, 81.66]",81.66,86.14,
0,34,5,12,"[25.35, 44.48]",44.48,86.14,
0,34,6,14,"[84.48, 53.61]",84.48,86.14,
0,34,7,16,"[84.62, 76.63]",84.62,86.14,
0,34,8,18,"[0.0, 77.01]",77.01,86.14,
0,34,9,20,"[6.23, 70.8]",70.8,86.14,
0,35,0,2,"[25.67, 0.0]",25.67,25.67,
0,35,1,4,"[29.96, 17.53]",29.96,29.96,
0,35,2,6,"[29.39, 9.96]",29.39,29.96,
0,35,3,8,"[7.54, 68.31]",68.31,68.31,
0,35,4,10,"[34.45, 70.8]",70.8,70.8,
0,35,5,12,"[62.15, 61.67]",62.15,70.8,
0,35,6,14,"[43.9, 84.49]",84.49,84.49,
0,35,7,16,"[48.34, 84.67]",84.67,84.67,
0,35,8,18,"[84.48, 6.23]",84.48,84.67,
0,35,9,20,"[48.86, 86.14]",86.14,86.14,
0,36,0,2,"[99.98, 31.66]",99.98,99.98,
0,36,1,4,"[63.2, 80.65]",80.65,99.98,
0,36,2,6,"[80.86, 71.81]",80.86,99.98,
0,36,3,8,"[36.46, 91.19]",91.19,99.98,
0,36,4,10,"[44.47, 41.64]",44.47,99.98,
0,36,5,12,"[96.38, 99.22]",99.22,99.98,
0,36,6,14,"[62.33, 100.0]",100.0,100.0,
0,36,7,16,"[98.38, 100.0]",100.0,100.0,
0,36,8,18,"[99.81, 61.09]",99.81,100.0,
0,36,9,20,"[92.19, 87.0]",92.19,100.0,
0,37,0,2,"[13.12, 5.55]",13.12,13.12,
0,37,1,4,"[10.04, 31.43]",31.43,31.43,
0,37,2,6,"[21.09, 33.6]",33.6,33.6,
0,37,3,8,"[37.37, 52.2]",52.2,52.2,
0,37,4,10,"[49.48, 37.3]",49.48,52.2,
0,37,5,12,"[53.11, 44.4]",53.11,53.11,
0,37,6,14,"[45.37, 0.0]",45.37,53.11,
0,37,7,16,"[58.48, 61.33]",61.33,61.33,
0,37,8,18,"[23.23, 0.89]",23.23,61.33,
0,37,9,20,"[53.81, 13.31]",53.81,61.33,
0,38,0,2,"[1.12, 13.33]",13.33,13.33,
0,38,1,4,"[9.96, 10.77]",10.77,13.33,
0,38,2,6,"[13.34, 7.88]",13.34,13.34,
0,38,3,8,"[5.65, 13.79]",13.79,13.79,
0,38,4,10,"[16.91, 27.41]",27.41,27.41,
0,38,5,12,"[36.32, 20.72]",36.32,36.32,
0,38,6,14,"[3.38, 28.02]",28.02,36.32,
0,38,7,16,"[13.31, 16.44]",16.44,36.32,
0,38,8,18,"[25.77, 0.0]",25.77,36.32,
0,38,9,20,"[63.2, 44.16]",63.2,63.2,
0,39,0,2,"[30.03, 32.68]",32.68,32.68,
0,39,1,4,"[48.91, 82.21]",82.21,82.21,
0,39,2,6,"[6.23, 25.35]",25.35,82.21,
0,39,3,8,"[17.16, 86.14]",86.14,86.14,
0,39,4,10,"[84.48, 38.79]",84.48,86.14,
0,39,5,12,"[66.03, 40.06]",66.03,86.14,
0,39,6,14,"[0.0, 76.63]",76.63,86.14,
0,39,7,16,"[84.49, 70.8]",84.49,86.14,
0,39,8,18,"[61.67, 0.0]",61.67,86.14,
0,39,9,20,"[62.15, 7.34]",62.15,86.14,
0,40,0,2,"[11.68, 0.0]",11.68,11.68,
0,40,1,4,"[51.83, 38.79]",51.83,51.83,
0,40,2,6,"[79.1, 7.5]",79.1,79.1,
0,40,3,8,"[58.4, 7.54]",58.4,79.1,
0,40,4,10,"[45.01, 15.64]",45.01,79.1,
0,40,5,12,"[3.55, 4.33]",4.33,79.1,
0,40,6,14,"[71.11, 78.19]",78.19,79.1,
0,40,7,16,"[66.27, 10.49]",66.27,79.1,
0,40,8,18,"[76.59, 80.39]",80.39,80.39,
0,40,9,20,"[84.67, 48.34]",84.67,84.67,
0,41,0,2,"[0.0, 0.0]",0.0,0.0,
0,41,1,4,"[6.73, 13.88]",13.88,13.88,
0,41,2,6,"[24.11, 2.53]",24.11,24.11,
0,41,3,8,"[11.91, 0.0]",11.91,24.11,
0,41,4,10,"[12.78, 0.0]",12.78,24.11,
0,41,5,12,"[80.39, 61.33]",80.39,80.39,
0,41,6,14,"[40.06, 60.68]",60.68,80.39,
0,41,7,16,"[84.67, 0.89]",84.67,84.67,
0,41,8,18,"[48.86, 84.49]",84.49,84.67,
0,41,9,20,"[21.77, 76.24]",76.24,84.67,
0,42,0,2,"[0.0, 6.67]",6.67,6.67,
0,42,1,4,"[0.0, 19.64]",19.64,19.64,
0,42,2,6,"[6.1, 0.0]",6.1,19.64,
0,42,3,8,"[11.83, 14.26]",14.26,19.64,
0,42,4,10,"[78.19, 0.81]",78.19,78.19,
0,42,5,12,"[51.83, 31.85]",51.83,78.19,
0,42,6,14,"[2.33, 58.4]",58.4,78.19,
0,42,7,16,"[79.1, 71.11]",79.1,79.1,
0,42,8,18,"[24.11, 45.01]",45.01,79.1,
0,42,9,20,"[3.55, 37.38]",37.38,79.1,
0,43,0,2,"[0.0, 9.39]",9.39,9.39,
0,43,1,4,"[21.5, 4.16]",21.5,21.5,
0,43,2,6,"[24.56, 42.48]",42.48,42.48,
0,43,3,8,"[36.18, 15.36]",36.18,42.48,
0,43,4,10,"[32.68, 0.66]",32.68,42.48,
0,43,5,12,"[59.05, 82.21]",82.21,82.21,
0,43,6,14,"[6.23, 25.35]",25.35,82.21,
0,43,7,16,"[5.53, 48.91]",48.91,82.21,
0,43,8,18,"[86.14, 22.22]",86.14,86.14,
0,43,9,20,"[0.0, 38.79]",38.79,86.14,
0,44,0,2,"[44.48, 0.0]",44.48,44.48,
0,44,1,4,"[81.66, 33.97]",81.66,81.66,
0,44,2,6,"[6.23, 82.21]",82.21,82.21,
0,44,3,8,"[25.35, 46.57]",46.57,82.21,
0,44,4,10,"[86.14, 4.16]",86.14,86.14,
0,44,5,12,"[84.48, 60.68]",84.48,86.14,
0,44,6,14,"[40.06, 48.86]",48.86,86.14,
0,44,7,16,"[0.0, 66.03]",66.03,86.14,
0,44,8,18,"[76.63, 44.28]",76.63,86.14,
0,44,9,20,"[34.45, 82.28]",82.28,86.14,
0,45,0,2,"[13.02, 59.83]",59.83,59.83,
0,45,1,4,"[7.34, 61.33]",61.33,61.33,
0,45,2,6,"[76.34, 14.06]",76.34,76.34,
0,45,3,8,"[30.03, 54.83]",54.83,76.34,
0,45,4,10,"[9.03, 72.45]",72.45,76.34,
0,45,5,12,"[100.0, 4.53]",100.0,100.0,
0,45,6,14,"[92.19, 84.03]",92.19,100.0,
0,45,7,16,"[98.49, 100.0]",100.0,100.0,
0,45,8,18,"[99.22, 43.84]",99.22,100.0,
0,45,9,20,"[98.38, 87.0]",98.38,100.0,
0,46,0,2,"[0.0, 63.88]",63.88,63.88,
0,46,1,4,"[11.68, 6.18]",11.68,63.88,
0,46,2,6,"[85.21, 36.97]",85.21,85.21,
0,46,3,8,"[39.57, 7.88]",39.57,85.21,
0,46,4,10,"[20.72, 5.95]",20.72,85.21,
0,46,5,12,"[98.38, 52.08]",98.38,98.38,
0,46,6,14,"[28.9, 99.22]",99.22,99.22,
0,46,7,16,"[99.81, 62.33]",99.81,99.81,
0,46,8,18,"[92.19, 98.49]",98.49,99.81,
0,46,9,20,"[100.0, 18.93]",100.0,100.0,
0,47,0,2,"[2.53, 63.2]",63.2,63.2,
0,47,1,4,"[99.98, 52.23]",99.98,99.98,
0,47,2,6,"[80.86, 71.81]",80.86,99.98,
0,47,3,8,"[36.46, 91.19]",91.19,99.98,
0,47,4,10,"[19.13, 16.95]",19.13,99.98,
0,47,5,12,"[96.38, 60.29]",96.38,99.98,
0,47,6,14,"[99.22, 62.33]",99.22,99.98,
0,47,7,16,"[100.0, 98.38]",100.0,100.0,
