% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1382,7,16,"[28.64, 7.62]",28.64,82.09,
0,1382,8,18,"[8.4, 5.69]",8.4,82.09,
0,1382,9,20,"[83.22, 86.46]",86.46,86.46,
0,1383,0,2,"[56.14, 4.02]",56.14,56.14,
0,1383,1,4,"[5.22, 5.47]",5.47,56.14,
0,1383,2,6,"[5.03, 0.0]",5.03,56.14,
0,1383,3,8,"[0.0, 7.71]",7.71,56.14,
0,1383,4,10,"[69.11, 59.81]",69.11,69.11,
0,1383,5,12,"[5.29, 13.01]",13.01,69.11,
0,1383,6,14,"[86.37, 36.98]",86.37,86.37,
0,1383,7,16,"[26.5, 83.83]",83.83,86.37,
0,1383,8,18,"[64.48, 84.17]",84.17,86.37,
0,1383,9,20,"[40.61, 2.79]",40.61,86.37,
0,1384,0,2,"[0.33, 0.0]",0.33,0.33,
0,1384,1,4,"[5.22, 5.47]",5.47,5.47,
0,1384,2,6,"[45.87, 20.73]",45.87,45.87,
0,1384,3,8,"[5.03, 0.0]",5.03,45.87,
0,1384,4,10,"[0.0, 7.71]",7.71,45.87,
0,1384,5,12,"[47.03, 78.95]",78.95,78.95,
0,1384,6,14,"[82.09, 62.6]",82.09,82.09,
0,1384,7,16,"[68.33, 0.0]",68.33,82.09,
0,1384,8,18,"[28.64, 7.62]",28.64,82.09,
0,1384,9,20,"[74.04, 75.12]",75.12,82.09,
0,1385,0,2,"[80.61, 2.06]",80.61,80.61,
0,1385,1,4,"[5.22, 5.47]",5.47,80.61,
0,1385,2,6,"[5.03, 0.0]",5.03,80.61,
0,1385,3,8,"[0.0, 7.71]",7.71,80.61,
0,1385,4,10,"[47.03, 78.95]",78.95,80.61,
0,1385,5,12,"[68.33, 48.15]",68.33,80.61,
0,1385,6,14,"[82.09, 62.6]",82.09,82.09,
0,1385,7,16,"[77.41, 0.0]",77.41,82.09,
0,1385,8,18,"[47.58, 86.46]",86.46,86.46,
0,1385,9,20,"[63.13, 30.15]",63.13,86.46,
0,1386,0,2,"[40.02, 4.73]",40.02,40.02,
0,1386,1,4,"[5.22, 5.47]",5.47,40.02,
0,1386,2,6,"[5.03, 0.0]",5.03,40.02,
0,1386,3,8,"[0.0, 7.71]",7.71,40.02,
0,1386,4,10,"[13.89, 37.73]",37.73,40.02,
0,1386,5,12,"[46.99, 15.21]",46.99,46.99,
0,1386,6,14,"[26.88, 31.38]",31.38,46.99,
0,1386,7,16,"[7.36, 16.71]",16.71,46.99,
0,1386,8,18,"[73.59, 25.08]",73.59,73.59,
0,1386,9,20,"[26.29, 76.02]",76.02,76.02,
1,1337,0,2,"[86.46, 16.47]",86.46,86.46,0.0
1,1337,1,4,"[63.13, 76.33]",76.33,86.46,0.0
1,1337,2,6,"[68.33, 30.15]",68.33,86.46,0.0
1,1337,3,8,"[0.26, 87.32]",87.32,87.32,0.0
1,1337,4,10,"[74.04, 62.6]",74.04,87.32,0.0
1,1337,5,12,"[29.06, 9.59]",29.06,87.32,0.0
1,1337,6,14,"[62.82, 17.43]",62.82,87.32,0.0
1,1337,7,16,"[78.95, 82.09]",82.09,87.32,0.0
1,1337,8,18,"[0.0, 5.69]",5.69,87.32,0.0
1,1337,9,20,"[75.12, 83.22]",83.22,87.32,0.0
1,1337,0,2,"[67.57, 0.0]",67.57,67.57,1.0
1,1337,1,4,"[70.51, 88.82]",88.82,88.82,1.0
1,1337,2,6,"[82.33, 57.84]",82.33,88.82,1.0
1,1337,3,8,"[71.57, 62.73]",71.57,88.82,1.0
1,1337,4,10,"[81.63, 37.4]",81.63,88.82,1.0
1,1337,5,12,"[83.22, 83.85]",83.85,88.82,1.0
1,1337,6,14,"[87.59, 83.25]",87.59,88.82,1.0
1,1337,7,16,"[13.19, 89.76]",89.76,89.76,1.0
1,1337,8,18,"[91.11, 40.85]",91.11,91.11,1.0
1,1337,9,20,"[75.28, 7.69]",75.28,91.11,1.0
1,1337,0,2,"[73.71, 9.6]",73.71,73.71,2.0
1,1337,1,4,"[0.0, 28.11]",28.11,73.71,2.0
1,1337,2,6,"[5.22, 5.47]",5.47,73.71,2.0
1,1337,3,8,"[5.03, 0.0]",5.03,73.71,2.0
1,1337,4,10,"[75.12, 2.79]",75.12,75.12,2.0
1,1337,5,12,"[75.22, 67.63]",75.22,75.22,2.0
1,1337,6,14,"[45.87, 7.82]",45.87,75.22,2.0
1,1337,7,16,"[70.26, 41.0]",70.26,75.22,2.0
1,1337,8,18,"[50.54, 13.46]",50.54,75.22,2.0
1,1337,9,20,"[0.0, 7.03]",7.03,75.22,2.0
1,1337,0,2,"[0.0, 0.66]",0.66,0.66,3.0
1,1337,1,4,"[5.22, 5.47]",5.47,5.47,3.0
1,1337,2,6,"[5.03, 0.0]",5.03,5.47,3.0
1,1337,3,8,"[0.0, 7.71]",7.71,7.71,3.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,3.0
1,1337,5,12,"[82.09, 83.22]",83.22,83.22,3.0
1,1337,6,14,"[87.59, 51.37]",87.59,87.59,3.0
1,1337,7,16,"[68.33, 89.76]",89.76,89.76,3.0
1,1337,8,18,"[91.11, 70.51]",91.11,91.11,3.0
1,1337,9,20,"[83.25, 83.85]",83.85,91.11,3.0
1,1337,0,2,"[82.09, 67.57]",82.09,82.09,4.0
1,1337,1,4,"[0.0, 0.0]",0.0,82.09,4.0
1,1337,2,6,"[83.22, 8.4]",83.22,83.22,4.0
1,1337,3,8,"[5.03, 81.63]",81.63,83.22,4.0
1,1337,4,10,"[80.38, 87.59]",87.59,87.59,4.0
1,1337,5,12,"[89.76, 83.85]",89.76,89.76,4.0
1,1337,6,14,"[68.33, 65.69]",68.33,89.76,4.0
1,1337,7,16,"[75.28, 42.62]",75.28,89.76,4.0
1,1337,8,18,"[28.53, 17.74]",28.53,89.76,4.0
1,1337,9,20,"[55.7, 46.75]",55.7,89.76,4.0
1,1337,0,2,"[37.73, 48.15]",48.15,48.15,5.0
1,1337,1,4,"[46.53, 71.57]",71.57,71.57,5.0
1,1337,2,6,"[70.51, 65.69]",70.51,71.57,5.0
1,1337,3,8,"[83.85, 26.74]",83.85,83.85,5.0
1,1337,4,10,"[87.59, 81.63]",87.59,87.59,5.0
1,1337,5,12,"[83.22, 89.76]",89.76,89.76,5.0
1,1337,6,14,"[28.53, 68.33]",68.33,89.76,5.0
1,1337,7,16,"[13.19, 55.7]",55.7,89.76,5.0
1,1337,8,18,"[49.17, 40.85]",49.17,89.76,5.0
1,1337,9,20,"[91.11, 88.82]",91.11,91.11,5.0
1,1337,0,2,"[0.0, 8.31]",8.31,8.31,6.0
1,1337,1,4,"[5.22, 5.47]",5.47,8.31,6.0
1,1337,2,6,"[5.03, 0.0]",5.03,8.31,6.0
1,1337,3,8,"[0.0, 7.71]",7.71,8.31,6.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,6.0
1,1337,5,12,"[62.6, 17.43]",62.6,78.95,6.0
1,1337,6,14,"[80.38, 81.63]",81.63,81.63,6.0
1,1337,7,16,"[83.22, 39.55]",83.22,83.22,6.0
1,1337,8,18,"[87.59, 51.37]",87.59,87.59,6.0
1,1337,9,20,"[83.85, 67.57]",83.85,87.59,6.0
1,1337,0,2,"[45.95, 30.29]",45.95,45.95,7.0
1,1337,1,4,"[5.22, 5.47]",5.47,45.95,7.0
1,1337,2,6,"[5.03, 0.0]",5.03,45.95,7.0
1,1337,3,8,"[50.93, 68.53]",68.53,68.53,7.0
1,1337,4,10,"[55.41, 59.81]",59.81,68.53,7.0
1,1337,5,12,"[0.33, 0.0]",0.33,68.53,7.0
1,1337,6,14,"[83.83, 69.11]",83.83,83.83,7.0
1,1337,7,16,"[86.37, 84.17]",86.37,86.37,7.0
1,1337,8,18,"[6.27, 32.14]",32.14,86.37,7.0
1,1337,9,20,"[2.79, 67.17]",67.17,86.37,7.0
1,1337,0,2,"[83.25, 59.81]",83.25,83.25,8.0
1,1337,1,4,"[75.28, 57.95]",75.28,83.25,8.0
1,1337,2,6,"[5.22, 7.8]",7.8,83.25,8.0
1,1337,3,8,"[83.85, 0.0]",83.85,83.85,8.0
1,1337,4,10,"[87.59, 20.03]",87.59,87.59,8.0
1,1337,5,12,"[83.22, 81.63]",83.22,87.59,8.0
1,1337,6,14,"[47.58, 3.28]",47.58,87.59,8.0
1,1337,7,16,"[13.19, 51.99]",51.99,87.59,8.0
1,1337,8,18,"[91.11, 26.74]",91.11,91.11,8.0
1,1337,9,20,"[89.76, 48.15]",89.76,91.11,8.0
1,1337,0,2,"[0.0, 32.14]",32.14,32.14,9.0
1,1337,1,4,"[5.22, 5.47]",5.47,32.14,9.0
1,1337,2,6,"[5.03, 0.0]",5.03,32.14,9.0
1,1337,3,8,"[0.0, 7.71]",7.71,32.14,9.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,9.0
1,1337,5,12,"[82.09, 62.6]",82.09,82.09,9.0
1,1337,6,14,"[68.33, 0.0]",68.33,82.09,9.0
1,1337,7,16,"[28.64, 80.61]",80.61,82.09,9.0
1,1337,8,18,"[77.41, 48.15]",77.41,82.09,9.0
1,1337,9,20,"[86.46, 49.17]",86.46,86.46,9.0
1,1337,0,2,"[0.0, 20.46]",20.46,20.46,10.0
1,1337,1,4,"[5.22, 5.47]",5.47,20.46,10.0
1,1337,2,6,"[5.03, 0.0]",5.03,20.46,10.0
1,1337,3,8,"[0.0, 7.71]",7.71,20.46,10.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,10.0
1,1337,5,12,"[82.09, 76.33]",82.09,82.09,10.0
1,1337,6,14,"[86.46, 62.6]",86.46,86.46,10.0
1,1337,7,16,"[74.04, 63.13]",74.04,86.46,10.0
1,1337,8,18,"[30.15, 87.32]",87.32,87.32,10.0
1,1337,9,20,"[62.82, 9.59]",62.82,87.32,10.0
1,1337,0,2,"[83.22, 13.01]",83.22,83.22,11.0
1,1337,1,4,"[87.59, 81.63]",87.59,87.59,11.0
1,1337,2,6,"[83.85, 46.75]",83.85,87.59,11.0
1,1337,3,8,"[62.6, 39.55]",62.6,87.59,11.0
1,1337,4,10,"[88.41, 12.35]",88.41,88.41,11.0
1,1337,5,12,"[5.03, 84.81]",84.81,88.41,11.0
1,1337,6,14,"[38.03, 87.83]",87.83,88.41,11.0
1,1337,7,16,"[80.61, 89.76]",89.76,89.76,11.0
1,1337,8,18,"[68.33, 42.62]",68.33,89.76,11.0
1,1337,9,20,"[91.11, 84.17]",91.11,91.11,11.0
1,1337,0,2,"[75.12, 8.21]",75.12,75.12,12.0
1,1337,1,4,"[70.26, 20.08]",70.26,75.12,12.0
1,1337,2,6,"[16.92, 1.26]",16.92,75.12,12.0
1,1337,3,8,"[5.03, 4.08]",5.03,75.12,12.0
1,1337,4,10,"[5.22, 7.82]",7.82,75.12,12.0
1,1337,5,12,"[67.63, 13.46]",67.63,75.12,12.0
1,1337,6,14,"[45.87, 75.22]",75.22,75.22,12.0
1,1337,7,16,"[74.04, 67.57]",74.04,75.22,12.0
1,1337,8,18,"[87.32, 16.04]",87.32,87.32,12.0
1,1337,9,20,"[86.46, 62.82]",86.46,87.32,12.0
1,1337,0,2,"[12.35, 0.69]",12.35,12.35,13.0
1,1337,1,4,"[5.22, 5.47]",5.47,12.35,13.0
1,1337,2,6,"[5.03, 0.0]",5.03,12.35,13.0
1,1337,3,8,"[0.0, 7.71]",7.71,12.35,13.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,13.0
1,1337,5,12,"[82.09, 37.73]",82.09,82.09,13.0
1,1337,6,14,"[68.33, 62.6]",68.33,82.09,13.0
1,1337,7,16,"[8.4, 5.69]",8.4,82.09,13.0
1,1337,8,18,"[28.64, 87.59]",87.59,87.59,13.0
1,1337,9,20,"[83.22, 83.85]",83.85,87.59,13.0
1,1337,0,2,"[0.0, 8.98]",8.98,8.98,14.0
1,1337,1,4,"[5.22, 5.47]",5.47,8.98,14.0
1,1337,2,6,"[5.03, 0.0]",5.03,8.98,14.0
1,1337,3,8,"[0.0, 7.71]",7.71,8.98,14.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,14.0
1,1337,5,12,"[82.09, 62.6]",82.09,82.09,14.0
1,1337,6,14,"[68.33, 0.0]",68.33,82.09,14.0
1,1337,7,16,"[28.64, 86.46]",86.46,86.46,14.0
1,1337,8,18,"[74.04, 76.33]",76.33,86.46,14.0
1,1337,9,20,"[63.13, 30.15]",63.13,86.46,14.0
1,1337,0,2,"[29.06, 45.95]",45.95,45.95,15.0
1,1337,1,4,"[5.22, 5.47]",5.47,45.95,15.0
1,1337,2,6,"[5.03, 0.0]",5.03,45.95,15.0
1,1337,3,8,"[0.0, 3.1]",3.1,45.95,15.0
1,1337,4,10,"[0.0, 7.71]",7.71,45.95,15.0
1,1337,5,12,"[47.03, 78.95]",78.95,78.95,15.0
1,1337,6,14,"[82.09, 62.6]",82.09,82.09,15.0
1,1337,7,16,"[68.33, 0.0]",68.33,82.09,15.0
1,1337,8,18,"[28.64, 7.62]",28.64,82.09,15.0
1,1337,9,20,"[74.04, 83.22]",83.22,83.22,15.0
1,1337,0,2,"[0.0, 0.0]",0.0,0.0,16.0
1,1337,1,4,"[5.22, 5.47]",5.47,5.47,16.0
1,1337,2,6,"[5.03, 0.0]",5.03,5.47,16.0
1,1337,3,8,"[0.0, 7.71]",7.71,7.71,16.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,16.0
1,1337,5,12,"[68.33, 5.3]",68.33,78.95,16.0
1,1337,6,14,"[82.09, 62.6]",82.09,82.09,16.0
1,1337,7,16,"[0.0, 5.69]",5.69,82.09,16.0
1,1337,8,18,"[28.64, 7.62]",28.64,82.09,16.0
1,1337,9,20,"[70.51, 71.57]",71.57,82.09,16.0
1,1337,0,2,"[50.93, 20.22]",50.93,50.93,17.0
1,1337,1,4,"[26.5, 45.95]",45.95,50.93,17.0
1,1337,2,6,"[5.22, 3.28]",5.22,50.93,17.0
1,1337,3,8,"[68.53, 59.81]",68.53,68.53,17.0
1,1337,4,10,"[69.11, 3.0]",69.11,69.11,17.0
1,1337,5,12,"[48.64, 55.41]",55.41,69.11,17.0
1,1337,6,14,"[0.0, 39.42]",39.42,69.11,17.0
1,1337,7,16,"[50.79, 84.17]",84.17,84.17,17.0
1,1337,8,18,"[69.13, 83.83]",83.83,84.17,17.0
1,1337,9,20,"[40.61, 67.17]",67.17,84.17,17.0
1,1337,0,2,"[71.57, 3.63]",71.57,71.57,18.0
1,1337,1,4,"[82.33, 68.35]",82.33,82.33,18.0
1,1337,2,6,"[67.57, 57.95]",67.57,82.33,18.0
1,1337,3,8,"[81.63, 88.82]",88.82,88.82,18.0
1,1337,4,10,"[83.85, 57.84]",83.85,88.82,18.0
1,1337,5,12,"[83.25, 20.03]",83.25,88.82,18.0
1,1337,6,14,"[87.59, 91.11]",91.11,91.11,18.0
1,1337,7,16,"[89.76, 75.28]",89.76,91.11,18.0
1,1337,8,18,"[80.38, 11.95]",80.38,91.11,18.0
1,1337,9,20,"[7.69, 40.61]",40.61,91.11,18.0
1,1337,0,2,"[0.0, 3.63]",3.63,3.63,19.0
1,1337,1,4,"[5.22, 5.47]",5.47,5.47,19.0
1,1337,2,6,"[5.03, 0.0]",5.03,5.47,19.0
1,1337,3,8,"[0.0, 7.71]",7.71,7.71,19.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,19.0
1,1337,5,12,"[82.09, 62.6]",82.09,82.09,19.0
1,1337,6,14,"[74.04, 68.33]",74.04,82.09,19.0
1,1337,7,16,"[87.32, 67.57]",87.32,87.32,19.0
1,1337,8,18,"[62.82, 76.33]",76.33,87.32,19.0
1,1337,9,20,"[83.22, 86.46]",86.46,87.32,19.0
1,1337,0,2,"[40.43, 13.89]",40.43,40.43,20.0
1,1337,1,4,"[5.22, 5.47]",5.47,40.43,20.0
1,1337,2,6,"[5.03, 0.0]",5.03,40.43,20.0
1,1337,3,8,"[0.0, 7.71]",7.71,40.43,20.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,20.0
1,1337,5,12,"[82.09, 29.31]",82.09,82.09,20.0
1,1337,6,14,"[68.33, 0.0]",68.33,82.09,20.0
1,1337,7,16,"[28.64, 86.46]",86.46,86.46,20.0
1,1337,8,18,"[63.13, 76.33]",76.33,86.46,20.0
1,1337,9,20,"[74.04, 30.15]",74.04,86.46,20.0
1,1337,0,2,"[13.01, 0.0]",13.01,13.01,21.0
1,1337,1,4,"[5.22, 5.47]",5.47,13.01,21.0
1,1337,2,6,"[5.03, 0.0]",5.03,13.01,21.0
1,1337,3,8,"[0.0, 7.71]",7.71,13.01,21.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,21.0
1,1337,5,12,"[82.09, 62.6]",82.09,82.09,21.0
1,1337,6,14,"[68.33, 0.0]",68.33,82.09,21.0
1,1337,7,16,"[28.64, 86.46]",86.46,86.46,21.0
1,1337,8,18,"[74.04, 76.33]",76.33,86.46,21.0
1,1337,9,20,"[63.13, 30.15]",63.13,86.46,21.0
1,1337,0,2,"[56.14, 69.13]",69.13,69.13,22.0
1,1337,1,4,"[9.66, 23.5]",23.5,69.13,22.0
1,1337,2,6,"[84.17, 59.81]",84.17,84.17,22.0
1,1337,3,8,"[56.57, 3.8]",56.57,84.17,22.0
1,1337,4,10,"[83.83, 2.79]",83.83,84.17,22.0
1,1337,5,12,"[7.69, 46.53]",46.53,84.17,22.0
1,1337,6,14,"[86.37, 69.11]",86.37,86.37,22.0
1,1337,7,16,"[0.0, 13.75]",13.75,86.37,22.0
1,1337,8,18,"[22.94, 59.27]",59.27,86.37,22.0
1,1337,9,20,"[67.17, 36.98]",67.17,86.37,22.0
1,1337,0,2,"[28.15, 0.0]",28.15,28.15,23.0
1,1337,1,4,"[14.29, 74.04]",74.04,74.04,23.0
1,1337,2,6,"[10.51, 87.32]",87.32,87.32,23.0
1,1337,3,8,"[86.46, 76.33]",86.46,87.32,23.0
1,1337,4,10,"[68.33, 4.48]",68.33,87.32,23.0
1,1337,5,12,"[62.6, 17.43]",62.6,87.32,23.0
1,1337,6,14,"[82.09, 63.13]",82.09,87.32,23.0
1,1337,7,16,"[5.03, 78.95]",78.95,87.32,23.0
1,1337,8,18,"[10.12, 0.0]",10.12,87.32,23.0
1,1337,9,20,"[3.7, 13.09]",13.09,87.32,23.0
1,1337,0,2,"[48.15, 52.22]",52.22,52.22,24.0
1,1337,1,4,"[66.49, 2.79]",66.49,66.49,24.0
1,1337,2,6,"[43.18, 48.25]",48.25,66.49,24.0
1,1337,3,8,"[80.61, 50.93]",80.61,80.61,24.0
1,1337,4,10,"[47.58, 44.74]",47.58,80.61,24.0
1,1337,5,12,"[68.33, 77.41]",77.41,80.61,24.0
1,1337,6,14,"[0.26, 87.59]",87.59,87.59,24.0
1,1337,7,16,"[89.76, 83.85]",89.76,89.76,24.0
1,1337,8,18,"[91.11, 42.62]",91.11,91.11,24.0
1,1337,9,20,"[83.25, 75.28]",83.25,91.11,24.0
1,1337,0,2,"[20.08, 0.0]",20.08,20.08,25.0
1,1337,1,4,"[5.22, 5.47]",5.47,20.08,25.0
1,1337,2,6,"[5.03, 0.0]",5.03,20.08,25.0
1,1337,3,8,"[0.0, 7.71]",7.71,20.08,25.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,25.0
1,1337,5,12,"[68.33, 76.02]",76.02,78.95,25.0
1,1337,6,14,"[87.59, 62.32]",87.59,87.59,25.0
1,1337,7,16,"[81.63, 83.85]",83.85,87.59,25.0
1,1337,8,18,"[60.48, 40.85]",60.48,87.59,25.0
1,1337,9,20,"[83.22, 62.6]",83.22,87.59,25.0
1,1337,0,2,"[50.93, 20.22]",50.93,50.93,26.0
1,1337,1,4,"[5.22, 5.47]",5.47,50.93,26.0
1,1337,2,6,"[5.03, 0.0]",5.03,50.93,26.0
1,1337,3,8,"[0.0, 7.71]",7.71,50.93,26.0
1,1337,4,10,"[5.3, 23.77]",23.77,50.93,26.0
1,1337,5,12,"[56.57, 66.49]",66.49,66.49,26.0
1,1337,6,14,"[73.71, 2.79]",73.71,73.71,26.0
1,1337,7,16,"[0.0, 48.25]",48.25,73.71,26.0
1,1337,8,18,"[26.5, 64.62]",64.62,73.71,26.0
1,1337,9,20,"[28.11, 43.18]",43.18,73.71,26.0
1,1337,0,2,"[59.81, 7.03]",59.81,59.81,27.0
1,1337,1,4,"[46.53, 51.99]",51.99,59.81,27.0
1,1337,2,6,"[0.0, 48.15]",48.15,59.81,27.0
1,1337,3,8,"[66.49, 52.22]",66.49,66.49,27.0
1,1337,4,10,"[50.93, 42.3]",50.93,66.49,27.0
1,1337,5,12,"[25.86, 73.71]",73.71,73.71,27.0
1,1337,6,14,"[0.0, 2.79]",2.79,73.71,27.0
1,1337,7,16,"[5.22, 12.12]",12.12,73.71,27.0
1,1337,8,18,"[5.03, 69.11]",69.11,73.71,27.0
1,1337,9,20,"[68.53, 44.74]",68.53,73.71,27.0
1,1337,0,2,"[5.98, 0.0]",5.98,5.98,28.0
1,1337,1,4,"[5.22, 5.47]",5.47,5.98,28.0
1,1337,2,6,"[5.03, 0.0]",5.03,5.98,28.0
1,1337,3,8,"[0.0, 7.71]",7.71,7.71,28.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,28.0
1,1337,5,12,"[81.63, 83.85]",83.85,83.85,28.0
1,1337,6,14,"[88.82, 71.57]",88.82,88.82,28.0
1,1337,7,16,"[67.57, 57.84]",67.57,88.82,28.0
1,1337,8,18,"[7.69, 57.95]",57.95,88.82,28.0
1,1337,9,20,"[89.76, 75.28]",89.76,89.76,28.0
1,1337,0,2,"[0.0, 19.04]",19.04,19.04,29.0
1,1337,1,4,"[5.22, 5.47]",5.47,19.04,29.0
1,1337,2,6,"[5.03, 0.0]",5.03,19.04,29.0
1,1337,3,8,"[0.0, 7.71]",7.71,19.04,29.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,29.0
1,1337,5,12,"[82.09, 29.31]",82.09,82.09,29.0
1,1337,6,14,"[68.33, 0.0]",68.33,82.09,29.0
1,1337,7,16,"[28.64, 86.46]",86.46,86.46,29.0
1,1337,8,18,"[74.04, 76.33]",76.33,86.46,29.0
1,1337,9,20,"[63.13, 30.15]",63.13,86.46,29.0
1,1337,0,2,"[51.99, 42.45]",51.99,51.99,30.0
1,1337,1,4,"[4.08, 25.35]",25.35,51.99,30.0
1,1337,2,6,"[49.22, 23.75]",49.22,51.99,30.0
1,1337,3,8,"[43.18, 35.91]",43.18,51.99,30.0
1,1337,4,10,"[52.22, 16.44]",52.22,52.22,30.0
1,1337,5,12,"[48.25, 42.04]",48.25,52.22,30.0
1,1337,6,14,"[66.49, 59.92]",66.49,66.49,30.0
1,1337,7,16,"[4.23, 0.0]",4.23,66.49,30.0
1,1337,8,18,"[59.81, 2.79]",59.81,66.49,30.0
1,1337,9,20,"[56.14, 46.53]",56.14,66.49,30.0
1,1337,0,2,"[0.0, 67.04]",67.04,67.04,31.0
1,1337,1,4,"[62.32, 37.73]",62.32,67.04,31.0
1,1337,2,6,"[21.46, 44.74]",44.74,67.04,31.0
1,1337,3,8,"[29.06, 67.17]",67.17,67.17,31.0
1,1337,4,10,"[18.55, 67.17]",67.17,67.17,31.0
1,1337,5,12,"[43.76, 14.75]",43.76,67.17,31.0
1,1337,6,14,"[76.02, 84.17]",84.17,84.17,31.0
1,1337,7,16,"[56.57, 59.81]",59.81,84.17,31.0
1,1337,8,18,"[84.81, 83.83]",84.81,84.81,31.0
1,1337,9,20,"[48.15, 2.79]",48.15,84.81,31.0
1,1337,0,2,"[60.48, 69.11]",69.11,69.11,32.0
1,1337,1,4,"[0.95, 35.07]",35.07,69.11,32.0
1,1337,2,6,"[76.02, 45.21]",76.02,76.02,32.0
1,1337,3,8,"[62.32, 21.0]",62.32,76.02,32.0
1,1337,4,10,"[73.59, 22.94]",73.59,76.02,32.0
1,1337,5,12,"[26.29, 59.81]",59.81,76.02,32.0
1,1337,6,14,"[56.14, 55.41]",56.14,76.02,32.0
1,1337,7,16,"[83.83, 0.33]",83.83,83.83,32.0
1,1337,8,18,"[86.37, 84.17]",86.37,86.37,32.0
1,1337,9,20,"[47.3, 64.48]",64.48,86.37,32.0
1,1337,0,2,"[31.38, 11.69]",31.38,31.38,33.0
1,1337,1,4,"[5.22, 5.47]",5.47,31.38,33.0
1,1337,2,6,"[5.03, 0.0]",5.03,31.38,33.0
1,1337,3,8,"[0.0, 7.71]",7.71,31.38,33.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,33.0
1,1337,5,12,"[82.09, 28.64]",82.09,82.09,33.0
1,1337,6,14,"[62.6, 0.0]",62.6,82.09,33.0
1,1337,7,16,"[49.17, 29.31]",49.17,82.09,33.0
1,1337,8,18,"[74.04, 87.59]",87.59,87.59,33.0
1,1337,9,20,"[83.22, 89.76]",89.76,89.76,33.0
1,1337,0,2,"[8.23, 28.53]",28.53,28.53,34.0
1,1337,1,4,"[0.0, 1.31]",1.31,28.53,34.0
1,1337,2,6,"[5.22, 5.47]",5.47,28.53,34.0
1,1337,3,8,"[5.03, 0.0]",5.03,28.53,34.0
1,1337,4,10,"[0.0, 7.71]",7.71,28.53,34.0
1,1337,5,12,"[47.03, 78.95]",78.95,78.95,34.0
1,1337,6,14,"[82.09, 62.6]",82.09,82.09,34.0
1,1337,7,16,"[68.33, 5.69]",68.33,82.09,34.0
1,1337,8,18,"[28.64, 6.44]",28.64,82.09,34.0
1,1337,9,20,"[86.46, 0.0]",86.46,86.46,34.0
1,1337,0,2,"[8.45, 68.35]",68.35,68.35,35.0
1,1337,1,4,"[11.95, 46.75]",46.75,68.35,35.0
1,1337,2,6,"[62.73, 20.03]",62.73,68.35,35.0
1,1337,3,8,"[81.63, 21.42]",81.63,81.63,35.0
1,1337,4,10,"[83.22, 83.25]",83.25,83.25,35.0
1,1337,5,12,"[80.38, 57.84]",80.38,83.25,35.0
1,1337,6,14,"[87.59, 39.55]",87.59,87.59,35.0
1,1337,7,16,"[89.76, 83.85]",89.76,89.76,35.0
1,1337,8,18,"[91.11, 88.82]",91.11,91.11,35.0
1,1337,9,20,"[67.57, 82.33]",82.33,91.11,35.0
1,1337,0,2,"[0.0, 0.0]",0.0,0.0,36.0
1,1337,1,4,"[5.22, 5.47]",5.47,5.47,36.0
1,1337,2,6,"[5.03, 0.0]",5.03,5.47,36.0
1,1337,3,8,"[0.0, 7.71]",7.71,7.71,36.0
1,1337,4,10,"[47.03, 78.95]",78.95,78.95,36.0
1,1337,5,12,"[82.09, 67.57]",82.09,82.09,36.0
1,1337,6,14,"[68.33, 62.6]",68.33,82.09,36.0
1,1337,7,16,"[83.22, 70.51]",83.22,83.22,36.0
1,1337,8,18,"[87.59, 51.37]",87.59,87.59,36.0
1,1337,9,20,"[89.76, 83.85]",89.76,89.76,36.0
1,1337,0,2,"[46.53, 3.63]",46.53,46.53,37.0
1,1337,1,4,"[69.13, 3.8]",69.13,69.13,37.0
1,1337,2,6,"[29.25, 48.21]",48.21,69.13,37.0
1,1337,3,8,"[23.5, 13.01]",23.5,69.13,37.0
1,1337,4,10,"[35.91, 28.93]",35.91,69.13,37.0
1,1337,5,12,"[7.69, 0.0]",7.69,69.13,37.0
1,1337,6,14,"[56.05, 48.64]",56.05,69.13,37.0
1,1337,7,16,"[0.0, 0.0]",0.0,69.13,37.0
1,1337,8,18,"[64.48, 71.57]",71.57,71.57,37.0
1,1337,9,20,"[70.51, 65.69]",70.51,71.57,37.0
1,1337,0,2,"[50.93, 48.64]",50.93,50.93,38.0
1,1337,1,4,"[84.81, 55.8]",84.81,84.81,38.0
1,1337,2,6,"[44.53, 84.17]",84.17,84.81,38.0
