% of data used,Monte_Carlo_Run,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Running best yield,Initial_Data
1,0,8,18,"[30.41, 79.33]",79.33,84.03,25.0
1,0,9,20,"[23.71, 22.94]",23.71,84.03,25.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,26.0
1,0,1,4,"[13.19, 43.84]",43.84,43.84,26.0
1,0,2,6,"[28.9, 31.58]",31.58,43.84,26.0
1,0,3,8,"[39.55, 16.83]",39.55,43.84,26.0
1,0,4,10,"[38.8, 24.59]",38.8,43.84,26.0
1,0,5,12,"[9.32, 0.97]",9.32,43.84,26.0
1,0,6,14,"[28.11, 63.2]",63.2,63.2,26.0
1,0,7,16,"[57.95, 44.22]",57.95,63.2,26.0
1,0,8,18,"[57.85, 52.23]",57.85,63.2,26.0
1,0,9,20,"[37.4, 36.73]",37.4,63.2,26.0
1,0,0,2,"[43.84, 57.85]",57.85,57.85,27.0
1,0,1,4,"[57.95, 17.45]",57.95,57.95,27.0
1,0,2,6,"[63.2, 39.55]",63.2,63.2,27.0
1,0,3,8,"[38.8, 31.58]",38.8,63.2,27.0
1,0,4,10,"[24.59, 52.23]",52.23,63.2,27.0
1,0,5,12,"[57.18, 51.32]",57.18,63.2,27.0
1,0,6,14,"[61.09, 44.22]",61.09,63.2,27.0
1,0,7,16,"[55.7, 20.67]",55.7,63.2,27.0
1,0,8,18,"[62.75, 22.65]",62.75,63.2,27.0
1,0,9,20,"[23.05, 28.4]",28.4,63.2,27.0
1,0,0,2,"[46.46, 0.0]",46.46,46.46,28.0
1,0,1,4,"[38.78, 36.96]",38.78,46.46,28.0
1,0,2,6,"[44.96, 19.55]",44.96,46.46,28.0
1,0,3,8,"[33.59, 3.43]",33.59,46.46,28.0
1,0,4,10,"[69.11, 32.36]",69.11,69.11,28.0
1,0,5,12,"[29.23, 32.5]",32.5,69.11,28.0
1,0,6,14,"[3.0, 25.35]",25.35,69.11,28.0
1,0,7,16,"[30.83, 0.0]",30.83,69.11,28.0
1,0,8,18,"[75.4, 33.95]",75.4,75.4,28.0
1,0,9,20,"[40.02, 48.64]",48.64,75.4,28.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,29.0
1,0,1,4,"[75.28, 65.32]",75.28,75.28,29.0
1,0,2,6,"[55.7, 39.55]",55.7,75.28,29.0
1,0,3,8,"[84.03, 62.75]",84.03,84.03,29.0
1,0,4,10,"[61.09, 38.8]",61.09,84.03,29.0
1,0,5,12,"[43.84, 30.41]",43.84,84.03,29.0
1,0,6,14,"[28.9, 17.93]",28.9,84.03,29.0
1,0,7,16,"[13.19, 13.02]",13.19,84.03,29.0
1,0,8,18,"[18.93, 14.68]",18.93,84.03,29.0
1,0,9,20,"[22.65, 13.78]",22.65,84.03,29.0
1,0,0,2,"[36.73, 48.64]",48.64,48.64,30.0
1,0,1,4,"[37.58, 54.55]",54.55,54.55,30.0
1,0,2,6,"[13.31, 37.4]",37.4,54.55,30.0
1,0,3,8,"[43.22, 18.19]",43.22,54.55,30.0
1,0,4,10,"[38.79, 38.03]",38.79,54.55,30.0
1,0,5,12,"[43.2, 75.4]",75.4,75.4,30.0
1,0,6,14,"[69.11, 40.02]",69.11,75.4,30.0
1,0,7,16,"[44.28, 3.6]",44.28,75.4,30.0
1,0,8,18,"[36.98, 23.57]",36.98,75.4,30.0
1,0,9,20,"[27.79, 32.71]",32.71,75.4,30.0
1,0,0,2,"[0.0, 0.04]",0.04,0.04,31.0
1,0,1,4,"[38.8, 62.75]",62.75,62.75,31.0
1,0,2,6,"[65.32, 61.09]",65.32,65.32,31.0
1,0,3,8,"[75.28, 84.03]",84.03,84.03,31.0
1,0,4,10,"[55.7, 43.84]",55.7,84.03,31.0
1,0,5,12,"[39.55, 18.93]",39.55,84.03,31.0
1,0,6,14,"[30.41, 23.23]",30.41,84.03,31.0
1,0,7,16,"[28.9, 12.44]",28.9,84.03,31.0
1,0,8,18,"[31.18, 17.74]",31.18,84.03,31.0
1,0,9,20,"[13.19, 57.27]",57.27,84.03,31.0
1,0,0,2,"[84.17, 0.0]",84.17,84.17,32.0
1,0,1,4,"[55.17, 38.03]",55.17,84.17,32.0
1,0,2,6,"[86.37, 85.24]",86.37,86.37,32.0
1,0,3,8,"[59.27, 48.21]",59.27,86.37,32.0
1,0,4,10,"[45.95, 42.3]",45.95,86.37,32.0
1,0,5,12,"[39.5, 0.0]",39.5,86.37,32.0
1,0,6,14,"[72.9, 61.71]",72.9,86.37,32.0
1,0,7,16,"[79.33, 52.77]",79.33,86.37,32.0
1,0,8,18,"[82.21, 32.68]",82.21,86.37,32.0
1,0,9,20,"[0.0, 30.83]",30.83,86.37,32.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,33.0
1,0,1,4,"[33.95, 72.9]",72.9,72.9,33.0
1,0,2,6,"[18.72, 30.83]",30.83,72.9,33.0
1,0,3,8,"[69.11, 75.4]",75.4,75.4,33.0
1,0,4,10,"[0.0, 28.02]",28.02,75.4,33.0
1,0,5,12,"[40.02, 24.05]",40.02,75.4,33.0
1,0,6,14,"[54.55, 36.72]",54.55,75.4,33.0
1,0,7,16,"[48.64, 18.19]",48.64,75.4,33.0
1,0,8,18,"[13.31, 39.5]",39.5,75.4,33.0
1,0,9,20,"[21.15, 28.17]",28.17,75.4,33.0
1,0,0,2,"[57.95, 26.5]",57.95,57.95,34.0
1,0,1,4,"[57.85, 63.2]",63.2,63.2,34.0
1,0,2,6,"[19.99, 16.04]",19.99,63.2,34.0
1,0,3,8,"[52.23, 31.58]",52.23,63.2,34.0
1,0,4,10,"[57.18, 51.32]",57.18,63.2,34.0
1,0,5,12,"[24.59, 22.65]",24.59,63.2,34.0
1,0,6,14,"[18.72, 18.59]",18.72,63.2,34.0
1,0,7,16,"[20.2, 37.4]",37.4,63.2,34.0
1,0,8,18,"[36.73, 43.22]",43.22,63.2,34.0
1,0,9,20,"[32.5, 43.84]",43.84,63.2,34.0
1,0,0,2,"[0.95, 2.77]",2.77,2.77,35.0
1,0,1,4,"[2.55, 5.7]",5.7,5.7,35.0
1,0,2,6,"[36.97, 45.87]",45.87,45.87,35.0
1,0,3,8,"[72.24, 15.92]",72.24,72.24,35.0
1,0,4,10,"[40.47, 7.12]",40.47,72.24,35.0
1,0,5,12,"[16.92, 10.66]",16.92,72.24,35.0
1,0,6,14,"[40.04, 3.79]",40.04,72.24,35.0
1,0,7,16,"[20.22, 11.77]",20.22,72.24,35.0
1,0,8,18,"[30.41, 3.6]",30.41,72.24,35.0
1,0,9,20,"[13.19, 38.8]",38.8,72.24,35.0
1,0,0,2,"[48.64, 0.0]",48.64,48.64,36.0
1,0,1,4,"[37.58, 54.55]",54.55,54.55,36.0
1,0,2,6,"[13.31, 39.5]",39.5,54.55,36.0
1,0,3,8,"[29.57, 18.19]",29.57,54.55,36.0
1,0,4,10,"[14.29, 19.55]",19.55,54.55,36.0
1,0,5,12,"[24.25, 69.11]",69.11,69.11,36.0
1,0,6,14,"[75.4, 40.02]",75.4,75.4,36.0
1,0,7,16,"[45.95, 46.57]",46.57,75.4,36.0
1,0,8,18,"[3.0, 27.79]",27.79,75.4,36.0
1,0,9,20,"[21.5, 30.83]",30.83,75.4,36.0
1,0,0,2,"[0.0, 8.72]",8.72,8.72,37.0
1,0,1,4,"[16.04, 85.24]",85.24,85.24,37.0
1,0,2,6,"[25.35, 32.71]",32.71,85.24,37.0
1,0,3,8,"[61.71, 82.21]",82.21,85.24,37.0
1,0,4,10,"[28.11, 42.3]",42.3,85.24,37.0
1,0,5,12,"[32.68, 68.86]",68.86,85.24,37.0
1,0,6,14,"[62.34, 86.14]",86.14,86.14,37.0
1,0,7,16,"[84.17, 0.0]",84.17,86.14,37.0
1,0,8,18,"[79.33, 38.79]",79.33,86.14,37.0
1,0,9,20,"[52.77, 23.71]",52.77,86.14,37.0
1,0,0,2,"[0.93, 43.22]",43.22,43.22,38.0
1,0,1,4,"[37.4, 51.32]",51.32,51.32,38.0
1,0,2,6,"[57.18, 17.63]",57.18,57.18,38.0
1,0,3,8,"[52.23, 57.95]",57.95,57.95,38.0
1,0,4,10,"[57.85, 63.2]",63.2,63.2,38.0
1,0,5,12,"[19.99, 17.45]",19.99,63.2,38.0
1,0,6,14,"[36.73, 16.44]",36.73,63.2,38.0
1,0,7,16,"[44.4, 31.58]",44.4,63.2,38.0
1,0,8,18,"[31.38, 52.2]",52.2,63.2,38.0
1,0,9,20,"[29.45, 26.88]",29.45,63.2,38.0
1,0,0,2,"[44.28, 16.04]",44.28,44.28,39.0
1,0,1,4,"[0.0, 0.0]",0.0,44.28,39.0
1,0,2,6,"[36.98, 31.55]",36.98,44.28,39.0
1,0,3,8,"[34.98, 26.33]",34.98,44.28,39.0
1,0,4,10,"[23.45, 66.03]",66.03,66.03,39.0
1,0,5,12,"[8.45, 28.4]",28.4,66.03,39.0
1,0,6,14,"[32.5, 86.14]",86.14,86.14,39.0
1,0,7,16,"[84.17, 79.33]",84.17,86.14,39.0
1,0,8,18,"[59.27, 38.79]",59.27,86.14,39.0
1,0,9,20,"[60.68, 0.0]",60.68,86.14,39.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,40.0
1,0,1,4,"[7.12, 3.51]",7.12,7.12,40.0
1,0,2,6,"[32.71, 2.72]",32.71,32.71,40.0
1,0,3,8,"[28.11, 61.71]",61.71,61.71,40.0
1,0,4,10,"[85.24, 62.34]",85.24,85.24,40.0
1,0,5,12,"[82.21, 42.3]",82.21,85.24,40.0
1,0,6,14,"[46.57, 3.0]",46.57,85.24,40.0
1,0,7,16,"[32.68, 40.47]",40.47,85.24,40.0
1,0,8,18,"[84.17, 68.86]",84.17,85.24,40.0
1,0,9,20,"[86.14, 79.33]",86.14,86.14,40.0
1,0,0,2,"[18.38, 86.37]",86.37,86.37,41.0
1,0,1,4,"[72.9, 0.0]",72.9,86.37,41.0
1,0,2,6,"[26.5, 69.11]",69.11,86.37,41.0
1,0,3,8,"[45.95, 30.83]",45.95,86.37,41.0
1,0,4,10,"[40.02, 18.72]",40.02,86.37,41.0
1,0,5,12,"[85.24, 75.4]",85.24,86.37,41.0
1,0,6,14,"[61.71, 82.21]",82.21,86.37,41.0
1,0,7,16,"[28.11, 25.35]",28.11,86.37,41.0
1,0,8,18,"[33.95, 29.21]",33.95,86.37,41.0
1,0,9,20,"[46.57, 27.79]",46.57,86.37,41.0
1,0,0,2,"[1.36, 0.0]",1.36,1.36,42.0
1,0,1,4,"[13.19, 84.03]",84.03,84.03,42.0
1,0,2,6,"[28.9, 61.09]",61.09,84.03,42.0
1,0,3,8,"[75.28, 43.84]",75.28,84.03,42.0
1,0,4,10,"[65.32, 55.7]",65.32,84.03,42.0
1,0,5,12,"[62.75, 18.93]",62.75,84.03,42.0
1,0,6,14,"[40.47, 23.23]",40.47,84.03,42.0
1,0,7,16,"[16.92, 72.24]",72.24,84.03,42.0
1,0,8,18,"[45.87, 3.77]",45.87,84.03,42.0
1,0,9,20,"[39.55, 11.07]",39.55,84.03,42.0
1,0,0,2,"[84.03, 57.85]",84.03,84.03,43.0
1,0,1,4,"[61.09, 65.32]",65.32,84.03,43.0
1,0,2,6,"[75.28, 37.38]",75.28,84.03,43.0
1,0,3,8,"[31.18, 12.44]",31.18,84.03,43.0
1,0,4,10,"[55.7, 63.2]",63.2,84.03,43.0
1,0,5,12,"[57.95, 19.99]",57.95,84.03,43.0
1,0,6,14,"[43.84, 39.55]",43.84,84.03,43.0
1,0,7,16,"[36.73, 52.23]",52.23,84.03,43.0
1,0,8,18,"[51.32, 18.93]",51.32,84.03,43.0
1,0,9,20,"[57.18, 13.02]",57.18,84.03,43.0
1,0,0,2,"[0.0, 17.45]",17.45,17.45,44.0
1,0,1,4,"[31.18, 12.44]",31.18,31.18,44.0
1,0,2,6,"[17.74, 12.23]",17.74,31.18,44.0
1,0,3,8,"[38.45, 0.0]",38.45,38.45,44.0
1,0,4,10,"[57.27, 23.57]",57.27,57.27,44.0
1,0,5,12,"[2.72, 47.03]",47.03,57.27,44.0
1,0,6,14,"[38.12, 37.38]",38.12,57.27,44.0
1,0,7,16,"[38.68, 17.92]",38.68,57.27,44.0
1,0,8,18,"[0.0, 0.93]",0.93,57.27,44.0
1,0,9,20,"[21.8, 26.33]",26.33,57.27,44.0
1,0,0,2,"[28.11, 12.44]",28.11,28.11,45.0
1,0,1,4,"[32.71, 25.35]",32.71,32.71,45.0
1,0,2,6,"[61.71, 68.86]",68.86,68.86,45.0
1,0,3,8,"[42.3, 0.0]",42.3,68.86,45.0
1,0,4,10,"[85.24, 62.34]",85.24,85.24,45.0
1,0,5,12,"[3.0, 82.21]",82.21,85.24,45.0
1,0,6,14,"[84.17, 0.0]",84.17,85.24,45.0
1,0,7,16,"[86.14, 79.33]",86.14,86.14,45.0
1,0,8,18,"[38.03, 38.79]",38.79,86.14,45.0
1,0,9,20,"[52.77, 86.37]",86.37,86.37,45.0
1,0,0,2,"[0.0, 5.75]",5.75,5.75,46.0
1,0,1,4,"[18.19, 24.25]",24.25,24.25,46.0
1,0,2,6,"[29.23, 0.0]",29.23,29.23,46.0
1,0,3,8,"[26.56, 37.58]",37.58,37.58,46.0
1,0,4,10,"[48.64, 54.55]",54.55,54.55,46.0
1,0,5,12,"[26.29, 75.4]",75.4,75.4,46.0
1,0,6,14,"[40.02, 69.11]",69.11,75.4,46.0
1,0,7,16,"[0.0, 37.37]",37.37,75.4,46.0
1,0,8,18,"[31.58, 13.31]",31.58,75.4,46.0
1,0,9,20,"[24.59, 33.95]",33.95,75.4,46.0
1,0,0,2,"[28.9, 18.38]",28.9,28.9,47.0
1,0,1,4,"[0.0, 0.0]",0.0,28.9,47.0
1,0,2,6,"[13.19, 30.41]",30.41,30.41,47.0
1,0,3,8,"[39.55, 43.84]",43.84,43.84,47.0
1,0,4,10,"[0.0, 0.0]",0.0,43.84,47.0
1,0,5,12,"[38.8, 31.58]",38.8,43.84,47.0
1,0,6,14,"[24.59, 20.2]",24.59,43.84,47.0
1,0,7,16,"[16.83, 63.2]",63.2,63.2,47.0
1,0,8,18,"[13.02, 48.21]",48.21,63.2,47.0
1,0,9,20,"[57.95, 19.99]",57.95,63.2,47.0
1,0,0,2,"[32.68, 14.29]",32.68,32.68,48.0
1,0,1,4,"[42.3, 46.57]",46.57,46.57,48.0
1,0,2,6,"[3.0, 68.86]",68.86,68.86,48.0
1,0,3,8,"[61.94, 52.77]",61.94,68.86,48.0
1,0,4,10,"[0.0, 61.71]",61.71,68.86,48.0
1,0,5,12,"[32.71, 30.95]",32.71,68.86,48.0
1,0,6,14,"[22.92, 55.17]",55.17,68.86,48.0
1,0,7,16,"[30.83, 45.95]",45.95,68.86,48.0
1,0,8,18,"[45.87, 84.17]",84.17,84.17,48.0
1,0,9,20,"[79.33, 86.14]",86.14,86.14,48.0
1,0,0,2,"[38.8, 69.11]",69.11,69.11,49.0
1,0,1,4,"[45.95, 30.83]",45.95,69.11,49.0
1,0,2,6,"[75.4, 40.02]",75.4,75.4,49.0
1,0,3,8,"[33.95, 0.0]",33.95,75.4,49.0
1,0,4,10,"[39.55, 30.41]",39.55,75.4,49.0
1,0,5,12,"[13.19, 43.84]",43.84,75.4,49.0
1,0,6,14,"[36.73, 24.59]",36.73,75.4,49.0
1,0,7,16,"[37.4, 12.61]",37.4,75.4,49.0
1,0,8,18,"[43.22, 57.18]",57.18,75.4,49.0
1,0,9,20,"[57.95, 18.59]",57.95,75.4,49.0
1,0,0,2,"[32.5, 82.21]",82.21,82.21,50.0
1,0,1,4,"[85.24, 61.71]",85.24,85.24,50.0
1,0,2,6,"[28.11, 25.35]",28.11,85.24,50.0
1,0,3,8,"[44.22, 66.03]",66.03,85.24,50.0
1,0,4,10,"[59.27, 86.14]",86.14,86.14,50.0
1,0,5,12,"[84.17, 42.48]",84.17,86.14,50.0
1,0,6,14,"[38.79, 0.0]",38.79,86.14,50.0
1,0,7,16,"[60.68, 42.3]",60.68,86.14,50.0
1,0,8,18,"[6.26, 4.23]",6.26,86.14,50.0
1,0,9,20,"[79.33, 52.77]",79.33,86.14,50.0
1,0,0,2,"[48.64, 48.21]",48.64,48.64,51.0
1,0,1,4,"[39.5, 37.58]",39.5,48.64,51.0
1,0,2,6,"[36.72, 28.02]",36.72,48.64,51.0
1,0,3,8,"[29.57, 54.55]",54.55,54.55,51.0
1,0,4,10,"[13.31, 9.66]",13.31,54.55,51.0
1,0,5,12,"[23.75, 28.74]",28.74,54.55,51.0
1,0,6,14,"[24.25, 18.19]",24.25,54.55,51.0
1,0,7,16,"[22.92, 29.21]",29.21,54.55,51.0
1,0,8,18,"[30.95, 0.0]",30.95,54.55,51.0
1,0,9,20,"[42.48, 18.59]",42.48,54.55,51.0
1,0,0,2,"[31.85, 3.51]",31.85,31.85,52.0
1,0,1,4,"[32.36, 11.68]",32.36,32.36,52.0
1,0,2,6,"[36.96, 38.79]",38.79,38.79,52.0
1,0,3,8,"[46.46, 38.78]",46.46,46.46,52.0
1,0,4,10,"[5.02, 19.55]",19.55,46.46,52.0
1,0,5,12,"[14.29, 44.96]",44.96,46.46,52.0
1,0,6,14,"[28.53, 33.59]",33.59,46.46,52.0
1,0,7,16,"[0.0, 0.04]",0.04,46.46,52.0
1,0,8,18,"[7.32, 1.03]",7.32,46.46,52.0
1,0,9,20,"[5.29, 4.77]",5.29,46.46,52.0
1,0,0,2,"[44.96, 43.2]",44.96,44.96,53.0
1,0,1,4,"[33.59, 38.03]",38.03,44.96,53.0
1,0,2,6,"[46.46, 79.33]",79.33,79.33,53.0
1,0,3,8,"[84.17, 52.77]",84.17,84.17,53.0
1,0,4,10,"[86.14, 60.68]",86.14,86.14,53.0
1,0,5,12,"[66.03, 59.27]",66.03,86.14,53.0
1,0,6,14,"[0.0, 3.0]",3.0,86.14,53.0
1,0,7,16,"[27.79, 23.71]",27.79,86.14,53.0
1,0,8,18,"[31.55, 44.28]",44.28,86.14,53.0
1,0,9,20,"[55.17, 28.36]",55.17,86.14,53.0
1,0,0,2,"[0.0, 0.43]",0.43,0.43,54.0
1,0,1,4,"[31.66, 37.37]",37.37,37.37,54.0
1,0,2,6,"[26.29, 26.56]",26.56,37.37,54.0
1,0,3,8,"[21.46, 24.55]",24.55,37.37,54.0
1,0,4,10,"[23.57, 38.12]",38.12,38.12,54.0
1,0,5,12,"[12.39, 0.0]",12.39,38.12,54.0
1,0,6,14,"[19.39, 17.92]",19.39,38.12,54.0
1,0,7,16,"[38.45, 33.6]",38.45,38.45,54.0
1,0,8,18,"[37.3, 2.49]",37.3,38.45,54.0
1,0,9,20,"[18.95, 20.46]",20.46,38.45,54.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,55.0
1,0,1,4,"[57.18, 43.22]",57.18,57.18,55.0
1,0,2,6,"[17.45, 16.04]",17.45,57.18,55.0
1,0,3,8,"[51.32, 37.93]",51.32,57.18,55.0
1,0,4,10,"[52.23, 44.4]",52.23,57.18,55.0
1,0,5,12,"[37.4, 52.2]",52.2,57.18,55.0
1,0,6,14,"[26.88, 0.0]",26.88,57.18,55.0
1,0,7,16,"[36.73, 31.38]",36.73,57.18,55.0
1,0,8,18,"[26.3, 21.51]",26.3,57.18,55.0
1,0,9,20,"[55.7, 69.11]",69.11,69.11,55.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,56.0
1,0,1,4,"[84.17, 59.27]",84.17,84.17,56.0
1,0,2,6,"[79.33, 85.24]",85.24,85.24,56.0
1,0,3,8,"[82.21, 61.71]",82.21,85.24,56.0
1,0,4,10,"[38.03, 28.11]",38.03,85.24,56.0
1,0,5,12,"[55.17, 86.14]",86.14,86.14,56.0
1,0,6,14,"[66.03, 32.68]",66.03,86.14,56.0
1,0,7,16,"[4.23, 60.68]",60.68,86.14,56.0
1,0,8,18,"[31.55, 44.28]",44.28,86.14,56.0
1,0,9,20,"[27.79, 38.79]",38.79,86.14,56.0
1,0,0,2,"[16.51, 0.0]",16.51,16.51,57.0
1,0,1,4,"[17.9, 7.84]",17.9,17.9,57.0
1,0,2,6,"[2.72, 12.23]",12.23,17.9,57.0
1,0,3,8,"[5.29, 31.18]",31.18,31.18,57.0
1,0,4,10,"[79.33, 43.2]",79.33,79.33,57.0
1,0,5,12,"[1.96, 84.17]",84.17,84.17,57.0
1,0,6,14,"[86.14, 38.03]",86.14,86.14,57.0
1,0,7,16,"[55.17, 17.74]",55.17,86.14,57.0
1,0,8,18,"[27.79, 22.94]",27.79,86.14,57.0
1,0,9,20,"[60.68, 52.77]",60.68,86.14,57.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,58.0
1,0,1,4,"[11.95, 44.22]",44.22,44.22,58.0
1,0,2,6,"[30.95, 3.04]",30.95,44.22,58.0
1,0,3,8,"[8.88, 0.0]",8.88,44.22,58.0
1,0,4,10,"[20.67, 13.02]",20.67,44.22,58.0
1,0,5,12,"[29.21, 42.48]",42.48,44.22,58.0
1,0,6,14,"[21.5, 17.16]",21.5,44.22,58.0
1,0,7,16,"[5.65, 20.73]",20.73,44.22,58.0
1,0,8,18,"[23.75, 9.39]",23.75,44.22,58.0
1,0,9,20,"[16.95, 22.92]",22.92,44.22,58.0
1,0,0,2,"[36.98, 21.15]",36.98,36.98,59.0
1,0,1,4,"[34.98, 44.28]",44.28,44.28,59.0
1,0,2,6,"[31.55, 26.33]",31.55,44.28,59.0
1,0,3,8,"[33.6, 66.03]",66.03,66.03,59.0
1,0,4,10,"[53.43, 28.36]",53.43,66.03,59.0
1,0,5,12,"[59.27, 25.5]",59.27,66.03,59.0
1,0,6,14,"[25.0, 34.6]",34.6,66.03,59.0
1,0,7,16,"[41.03, 0.76]",41.03,66.03,59.0
1,0,8,18,"[5.29, 42.45]",42.45,66.03,59.0
1,0,9,20,"[19.39, 25.62]",25.62,66.03,59.0
1,0,0,2,"[36.96, 37.37]",37.37,37.37,60.0
1,0,1,4,"[26.29, 19.55]",26.29,37.37,60.0
1,0,2,6,"[32.36, 7.32]",32.36,37.37,60.0
1,0,3,8,"[31.85, 31.66]",31.85,37.37,60.0
1,0,4,10,"[24.55, 46.46]",46.46,46.46,60.0
1,0,5,12,"[38.78, 44.96]",44.96,46.46,60.0
1,0,6,14,"[33.59, 38.79]",38.79,46.46,60.0
1,0,7,16,"[33.95, 75.4]",75.4,75.4,60.0
1,0,8,18,"[0.0, 54.55]",54.55,75.4,60.0
1,0,9,20,"[36.73, 84.03]",84.03,84.03,60.0
1,0,0,2,"[43.84, 43.22]",43.84,43.84,61.0
1,0,1,4,"[28.9, 39.55]",39.55,43.84,61.0
1,0,2,6,"[37.4, 38.8]",38.8,43.84,61.0
1,0,3,8,"[36.73, 61.09]",61.09,61.09,61.0
1,0,4,10,"[55.7, 84.03]",84.03,84.03,61.0
1,0,5,12,"[0.0, 0.0]",0.0,84.03,61.0
1,0,6,14,"[6.26, 12.39]",12.39,84.03,61.0
1,0,7,16,"[75.28, 65.32]",75.28,84.03,61.0
1,0,8,18,"[13.02, 18.93]",18.93,84.03,61.0
1,0,9,20,"[62.75, 51.32]",62.75,84.03,61.0
1,0,0,2,"[38.03, 7.3]",38.03,38.03,62.0
1,0,1,4,"[43.2, 38.79]",43.2,43.2,62.0
1,0,2,6,"[22.31, 8.5]",22.31,43.2,62.0
1,0,3,8,"[79.33, 84.17]",84.17,84.17,62.0
1,0,4,10,"[86.14, 61.71]",86.14,86.14,62.0
1,0,5,12,"[22.94, 27.79]",27.79,86.14,62.0
1,0,6,14,"[82.21, 66.03]",82.21,86.14,62.0
1,0,7,16,"[85.24, 0.0]",85.24,86.14,62.0
1,0,8,18,"[28.11, 28.36]",28.36,86.14,62.0
1,0,9,20,"[59.27, 60.68]",60.68,86.14,62.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,63.0
1,0,1,4,"[85.24, 25.35]",85.24,85.24,63.0
1,0,2,6,"[61.71, 42.3]",61.71,85.24,63.0
1,0,3,8,"[82.21, 68.86]",82.21,85.24,63.0
1,0,4,10,"[84.17, 7.25]",84.17,85.24,63.0
1,0,5,12,"[86.14, 79.33]",86.14,86.14,63.0
1,0,6,14,"[4.23, 52.77]",52.77,86.14,63.0
1,0,7,16,"[86.37, 0.0]",86.37,86.37,63.0
1,0,8,18,"[59.27, 72.9]",72.9,86.37,63.0
1,0,9,20,"[53.43, 43.2]",53.43,86.37,63.0
1,0,0,2,"[34.6, 22.65]",34.6,34.6,64.0
1,0,1,4,"[16.28, 10.04]",16.28,34.6,64.0
1,0,2,6,"[38.68, 38.12]",38.68,38.68,64.0
1,0,3,8,"[38.45, 4.73]",38.45,38.68,64.0
1,0,4,10,"[42.45, 25.62]",42.45,42.45,64.0
1,0,5,12,"[41.03, 23.57]",41.03,42.45,64.0
1,0,6,14,"[33.6, 0.0]",33.6,42.45,64.0
1,0,7,16,"[19.39, 17.92]",19.39,42.45,64.0
1,0,8,18,"[26.88, 31.58]",31.58,42.45,64.0
1,0,9,20,"[26.28, 24.59]",26.28,42.45,64.0
1,0,0,2,"[0.0, 0.0]",0.0,0.0,65.0
1,0,1,4,"[45.87, 11.77]",45.87,45.87,65.0
1,0,2,6,"[36.97, 72.24]",72.24,72.24,65.0
1,0,3,8,"[40.47, 43.2]",43.2,72.24,65.0
1,0,4,10,"[79.33, 84.17]",84.17,84.17,65.0
1,0,5,12,"[86.14, 38.79]",86.14,86.14,65.0
1,0,6,14,"[59.27, 4.23]",59.27,86.14,65.0
1,0,7,16,"[86.37, 5.22]",86.37,86.37,65.0
1,0,8,18,"[0.0, 72.9]",72.9,86.37,65.0
1,0,9,20,"[85.24, 26.5]",85.24,86.37,65.0
1,0,0,2,"[23.05, 5.8]",23.05,23.05,66.0
1,0,1,4,"[0.0, 0.0]",0.0,23.05,66.0
1,0,2,6,"[17.45, 52.23]",52.23,52.23,66.0
1,0,3,8,"[36.73, 31.66]",36.73,52.23,66.0
1,0,4,10,"[63.2, 19.99]",63.2,63.2,66.0
1,0,5,12,"[57.95, 57.85]",57.95,63.2,66.0
1,0,6,14,"[57.18, 51.32]",57.18,63.2,66.0
1,0,7,16,"[37.37, 26.56]",37.37,63.2,66.0
1,0,8,18,"[37.4, 26.29]",37.4,63.2,66.0
1,0,9,20,"[43.22, 24.55]",43.22,63.2,66.0
1,0,0,2,"[0.0, 30.95]",30.95,30.95,67.0
1,0,1,4,"[57.95, 19.99]",57.95,57.95,67.0
1,0,2,6,"[16.04, 63.2]",63.2,63.2,67.0
1,0,3,8,"[36.73, 43.22]",43.22,63.2,67.0
1,0,4,10,"[11.0, 5.65]",11.0,63.2,67.0
1,0,5,12,"[16.44, 44.22]",44.22,63.2,67.0
1,0,6,14,"[43.84, 0.4]",43.84,63.2,67.0
1,0,7,16,"[31.58, 20.2]",31.58,63.2,67.0
1,0,8,18,"[51.32, 52.23]",52.23,63.2,67.0
1,0,9,20,"[21.51, 22.65]",22.65,63.2,67.0
1,0,0,2,"[57.18, 41.03]",57.18,57.18,68.0
1,0,1,4,"[51.32, 52.23]",52.23,57.18,68.0
1,0,2,6,"[37.4, 36.73]",37.4,57.18,68.0
1,0,3,8,"[42.45, 57.95]",57.95,57.95,68.0
1,0,4,10,"[63.2, 57.85]",63.2,63.2,68.0
1,0,5,12,"[19.99, 17.45]",19.99,63.2,68.0
1,0,6,14,"[25.62, 43.22]",43.22,63.2,68.0
1,0,7,16,"[18.72, 38.45]",38.45,63.2,68.0
1,0,8,18,"[38.12, 23.57]",38.12,63.2,68.0
1,0,9,20,"[38.68, 13.85]",38.68,63.2,68.0
1,0,0,2,"[45.95, 12.61]",45.95,45.95,69.0
1,0,1,4,"[69.11, 30.83]",69.11,69.11,69.0
1,0,2,6,"[75.4, 0.0]",75.4,75.4,69.0
