% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1382,7,16,"[98.38, 99.22]",99.22,99.22,
0,1382,8,18,"[83.22, 81.63]",83.22,99.22,
0,1382,9,20,"[99.81, 99.98]",99.98,99.98,
0,1383,0,2,"[50.93, 35.61]",50.93,50.93,
0,1383,1,4,"[3.04, 13.34]",13.34,50.93,
0,1383,2,6,"[0.0, 45.62]",45.62,50.93,
0,1383,3,8,"[84.67, 0.0]",84.67,84.67,
0,1383,4,10,"[5.95, 76.59]",76.59,84.67,
0,1383,5,12,"[51.83, 8.52]",51.83,84.67,
0,1383,6,14,"[2.78, 48.34]",48.34,84.67,
0,1383,7,16,"[89.14, 76.24]",89.14,89.14,
0,1383,8,18,"[85.21, 5.16]",85.21,89.14,
0,1383,9,20,"[77.58, 98.38]",98.38,98.38,
0,1384,0,2,"[3.1, 0.0]",3.1,3.1,
0,1384,1,4,"[50.7, 23.23]",50.7,50.7,
0,1384,2,6,"[14.24, 9.35]",14.24,50.7,
0,1384,3,8,"[68.17, 5.65]",68.17,68.17,
0,1384,4,10,"[2.79, 49.48]",49.48,68.17,
0,1384,5,12,"[74.3, 14.29]",74.3,74.3,
0,1384,6,14,"[52.08, 98.38]",98.38,98.38,
0,1384,7,16,"[99.22, 80.86]",99.22,99.22,
0,1384,8,18,"[95.48, 92.19]",95.48,99.22,
0,1384,9,20,"[81.63, 62.33]",81.63,99.22,
0,1385,0,2,"[80.39, 5.94]",80.39,80.39,
0,1385,1,4,"[13.79, 0.0]",13.79,80.39,
0,1385,2,6,"[98.38, 0.0]",98.38,98.38,
0,1385,3,8,"[3.14, 80.86]",80.86,98.38,
0,1385,4,10,"[52.47, 44.47]",52.47,98.38,
0,1385,5,12,"[11.91, 99.81]",99.81,99.81,
0,1385,6,14,"[45.01, 92.19]",92.19,99.81,
0,1385,7,16,"[89.95, 99.22]",99.22,99.81,
0,1385,8,18,"[0.0, 75.46]",75.46,99.81,
0,1385,9,20,"[78.93, 81.63]",81.63,99.81,
0,1386,0,2,"[53.11, 4.02]",53.11,53.11,
0,1386,1,4,"[27.41, 0.0]",27.41,53.11,
0,1386,2,6,"[68.17, 0.0]",68.17,68.17,
0,1386,3,8,"[62.04, 21.09]",62.04,68.17,
0,1386,4,10,"[52.08, 50.7]",52.08,68.17,
0,1386,5,12,"[43.12, 25.45]",43.12,68.17,
0,1386,6,14,"[78.93, 99.81]",99.81,99.81,
0,1386,7,16,"[98.38, 89.95]",98.38,99.81,
0,1386,8,18,"[45.01, 92.19]",92.19,99.81,
0,1386,9,20,"[83.22, 80.65]",83.22,99.81,
1,1337,0,2,"[0.0, 26.69]",26.69,26.69,0.0
1,1337,1,4,"[52.08, 2.79]",52.08,52.08,0.0
1,1337,2,6,"[80.86, 0.0]",80.86,80.86,0.0
1,1337,3,8,"[1.89, 91.19]",91.19,91.19,0.0
1,1337,4,10,"[60.29, 19.13]",60.29,91.19,0.0
1,1337,5,12,"[98.38, 53.02]",98.38,98.38,0.0
1,1337,6,14,"[96.64, 99.22]",99.22,99.22,0.0
1,1337,7,16,"[83.22, 95.48]",95.48,99.22,0.0
1,1337,8,18,"[81.63, 50.74]",81.63,99.22,0.0
1,1337,9,20,"[84.67, 11.83]",84.67,99.22,0.0
1,1337,0,2,"[75.46, 59.82]",75.46,75.46,1.0
1,1337,1,4,"[5.24, 19.71]",19.71,75.46,1.0
1,1337,2,6,"[76.66, 99.98]",99.98,99.98,1.0
1,1337,3,8,"[80.86, 77.01]",80.86,99.98,1.0
1,1337,4,10,"[99.22, 0.0]",99.22,99.98,1.0
1,1337,5,12,"[5.95, 98.38]",98.38,99.98,1.0
1,1337,6,14,"[71.81, 91.19]",91.19,99.98,1.0
1,1337,7,16,"[99.81, 81.63]",99.81,99.98,1.0
1,1337,8,18,"[92.19, 44.47]",92.19,99.98,1.0
1,1337,9,20,"[13.88, 3.33]",13.88,99.98,1.0
1,1337,0,2,"[0.0, 66.84]",66.84,66.84,2.0
1,1337,1,4,"[39.57, 6.44]",39.57,66.84,2.0
1,1337,2,6,"[62.04, 1.62]",62.04,66.84,2.0
1,1337,3,8,"[76.59, 51.83]",76.59,76.59,2.0
1,1337,4,10,"[88.89, 52.08]",88.89,88.89,2.0
1,1337,5,12,"[82.09, 6.22]",82.09,88.89,2.0
1,1337,6,14,"[77.58, 96.64]",96.64,96.64,2.0
1,1337,7,16,"[83.22, 95.48]",95.48,96.64,2.0
1,1337,8,18,"[89.95, 50.74]",89.95,96.64,2.0
1,1337,9,20,"[92.03, 92.19]",92.19,96.64,2.0
1,1337,0,2,"[81.48, 11.99]",81.48,81.48,3.0
1,1337,1,4,"[66.84, 22.07]",66.84,81.48,3.0
1,1337,2,6,"[3.14, 8.52]",8.52,81.48,3.0
1,1337,3,8,"[39.57, 92.19]",92.19,92.19,3.0
1,1337,4,10,"[9.96, 92.03]",92.03,92.19,3.0
1,1337,5,12,"[95.48, 12.23]",95.48,95.48,3.0
1,1337,6,14,"[96.64, 99.22]",99.22,99.22,3.0
1,1337,7,16,"[98.38, 81.63]",98.38,99.22,3.0
1,1337,8,18,"[83.22, 99.81]",99.81,99.81,3.0
1,1337,9,20,"[89.95, 87.59]",89.95,99.81,3.0
1,1337,0,2,"[98.38, 26.69]",98.38,98.38,4.0
1,1337,1,4,"[96.64, 99.81]",99.81,99.81,4.0
1,1337,2,6,"[87.59, 80.86]",87.59,99.81,4.0
1,1337,3,8,"[83.22, 60.29]",83.22,99.81,4.0
1,1337,4,10,"[99.22, 20.51]",99.22,99.81,4.0
1,1337,5,12,"[52.08, 81.63]",81.63,99.81,4.0
1,1337,6,14,"[4.3, 0.0]",4.3,99.81,4.0
1,1337,7,16,"[92.19, 76.66]",92.19,99.81,4.0
1,1337,8,18,"[89.95, 5.4]",89.95,99.81,4.0
1,1337,9,20,"[3.04, 80.65]",80.65,99.81,4.0
1,1337,0,2,"[75.46, 10.59]",75.46,75.46,5.0
1,1337,1,4,"[77.52, 5.24]",77.52,77.52,5.0
1,1337,2,6,"[76.66, 71.81]",76.66,77.52,5.0
1,1337,3,8,"[70.51, 50.74]",70.51,77.52,5.0
1,1337,4,10,"[16.07, 80.65]",80.65,80.65,5.0
1,1337,5,12,"[89.95, 80.86]",89.95,89.95,5.0
1,1337,6,14,"[98.38, 99.81]",99.81,99.81,5.0
1,1337,7,16,"[83.22, 92.19]",92.19,99.81,5.0
1,1337,8,18,"[5.95, 99.22]",99.22,99.81,5.0
1,1337,9,20,"[83.85, 60.29]",83.85,99.81,5.0
1,1337,0,2,"[0.0, 7.03]",7.03,7.03,6.0
1,1337,1,4,"[54.52, 39.32]",54.52,54.52,6.0
1,1337,2,6,"[22.87, 61.67]",61.67,61.67,6.0
1,1337,3,8,"[43.22, 62.15]",62.15,62.15,6.0
1,1337,4,10,"[84.67, 70.8]",84.67,84.67,6.0
1,1337,5,12,"[77.58, 84.49]",84.49,84.67,6.0
1,1337,6,14,"[85.21, 84.81]",85.21,85.21,6.0
1,1337,7,16,"[89.14, 20.72]",89.14,89.14,6.0
1,1337,8,18,"[75.12, 81.48]",81.48,89.14,6.0
1,1337,9,20,"[98.38, 39.57]",98.38,98.38,6.0
1,1337,0,2,"[3.14, 96.64]",96.64,96.64,7.0
1,1337,1,4,"[95.48, 46.42]",95.48,96.64,7.0
1,1337,2,6,"[98.38, 92.03]",98.38,98.38,7.0
1,1337,3,8,"[99.22, 59.82]",99.22,99.22,7.0
1,1337,4,10,"[99.81, 0.51]",99.81,99.81,7.0
1,1337,5,12,"[87.59, 92.19]",92.19,99.81,7.0
1,1337,6,14,"[81.63, 7.42]",81.63,99.81,7.0
1,1337,7,16,"[83.22, 76.66]",83.22,99.81,7.0
1,1337,8,18,"[78.93, 89.95]",89.95,99.81,7.0
1,1337,9,20,"[78.6, 12.25]",78.6,99.81,7.0
1,1337,0,2,"[77.58, 0.89]",77.58,77.58,8.0
1,1337,1,4,"[88.41, 43.22]",88.41,88.41,8.0
1,1337,2,6,"[81.48, 38.48]",81.48,88.41,8.0
1,1337,3,8,"[88.89, 89.14]",89.14,89.14,8.0
1,1337,4,10,"[45.85, 66.84]",66.84,89.14,8.0
1,1337,5,12,"[75.12, 96.64]",96.64,96.64,8.0
1,1337,6,14,"[83.22, 95.48]",95.48,96.64,8.0
1,1337,7,16,"[2.13, 89.95]",89.95,96.64,8.0
1,1337,8,18,"[50.74, 46.42]",50.74,96.64,8.0
1,1337,9,20,"[82.13, 92.03]",92.03,96.64,8.0
1,1337,0,2,"[52.08, 14.29]",52.08,52.08,9.0
1,1337,1,4,"[62.04, 74.3]",74.3,74.3,9.0
1,1337,2,6,"[30.17, 12.14]",30.17,74.3,9.0
1,1337,3,8,"[98.38, 78.93]",98.38,98.38,9.0
1,1337,4,10,"[83.22, 99.81]",99.81,99.81,9.0
1,1337,5,12,"[87.59, 92.19]",92.19,99.81,9.0
1,1337,6,14,"[99.22, 80.65]",99.22,99.81,9.0
1,1337,7,16,"[52.47, 60.29]",60.29,99.81,9.0
1,1337,8,18,"[4.3, 76.59]",76.59,99.81,9.0
1,1337,9,20,"[85.21, 79.1]",85.21,99.81,9.0
1,1337,0,2,"[96.64, 38.65]",96.64,96.64,10.0
1,1337,1,4,"[62.04, 98.38]",98.38,98.38,10.0
1,1337,2,6,"[18.38, 83.22]",83.22,98.38,10.0
1,1337,3,8,"[89.95, 80.86]",89.95,98.38,10.0
1,1337,4,10,"[99.81, 53.11]",99.81,99.81,10.0
1,1337,5,12,"[99.22, 77.52]",99.22,99.81,10.0
1,1337,6,14,"[87.59, 92.19]",92.19,99.81,10.0
1,1337,7,16,"[81.63, 68.17]",81.63,99.81,10.0
1,1337,8,18,"[43.12, 71.81]",71.81,99.81,10.0
1,1337,9,20,"[92.03, 76.66]",92.03,99.81,10.0
1,1337,0,2,"[25.67, 7.03]",25.67,25.67,11.0
1,1337,1,4,"[0.0, 58.48]",58.48,58.48,11.0
1,1337,2,6,"[78.6, 20.72]",78.6,78.6,11.0
1,1337,3,8,"[71.43, 77.01]",77.01,78.6,11.0
1,1337,4,10,"[0.74, 78.44]",78.44,78.6,11.0
1,1337,5,12,"[84.17, 68.31]",84.17,84.17,11.0
1,1337,6,14,"[72.21, 70.8]",72.21,84.17,11.0
1,1337,7,16,"[69.03, 76.24]",76.24,84.17,11.0
1,1337,8,18,"[61.86, 6.23]",61.86,84.17,11.0
1,1337,9,20,"[43.22, 61.67]",61.67,84.17,11.0
1,1337,0,2,"[50.74, 31.14]",50.74,50.74,12.0
1,1337,1,4,"[43.9, 19.13]",43.9,50.74,12.0
1,1337,2,6,"[17.0, 0.0]",17.0,50.74,12.0
1,1337,3,8,"[99.22, 80.86]",99.22,99.22,12.0
1,1337,4,10,"[98.38, 0.51]",98.38,99.22,12.0
1,1337,5,12,"[83.22, 52.47]",83.22,99.22,12.0
1,1337,6,14,"[99.81, 81.63]",99.81,99.81,12.0
1,1337,7,16,"[11.91, 92.19]",92.19,99.81,12.0
1,1337,8,18,"[87.59, 80.65]",87.59,99.81,12.0
1,1337,9,20,"[85.21, 68.17]",85.21,99.81,12.0
1,1337,0,2,"[6.48, 0.0]",6.48,6.48,13.0
1,1337,1,4,"[5.95, 30.17]",30.17,30.17,13.0
1,1337,2,6,"[13.79, 4.66]",13.79,30.17,13.0
1,1337,3,8,"[15.21, 21.09]",21.09,30.17,13.0
1,1337,4,10,"[3.14, 5.03]",5.03,30.17,13.0
1,1337,5,12,"[2.13, 99.98]",99.98,99.98,13.0
1,1337,6,14,"[80.86, 71.81]",80.86,99.98,13.0
1,1337,7,16,"[62.33, 91.19]",91.19,99.98,13.0
1,1337,8,18,"[77.01, 88.82]",88.82,99.98,13.0
1,1337,9,20,"[0.0, 11.83]",11.83,99.98,13.0
1,1337,0,2,"[96.64, 92.03]",96.64,96.64,14.0
1,1337,1,4,"[89.95, 77.52]",89.95,96.64,14.0
1,1337,2,6,"[99.22, 38.65]",99.22,99.22,14.0
1,1337,3,8,"[18.38, 99.81]",99.81,99.81,14.0
1,1337,4,10,"[98.38, 92.19]",98.38,99.81,14.0
1,1337,5,12,"[83.22, 50.7]",83.22,99.81,14.0
1,1337,6,14,"[87.59, 44.47]",87.59,99.81,14.0
1,1337,7,16,"[89.14, 81.63]",89.14,99.81,14.0
1,1337,8,18,"[5.65, 16.07]",16.07,99.81,14.0
1,1337,9,20,"[52.08, 12.25]",52.08,99.81,14.0
1,1337,0,2,"[0.0, 3.33]",3.33,3.33,15.0
1,1337,1,4,"[62.04, 14.81]",62.04,62.04,15.0
1,1337,2,6,"[52.08, 78.6]",78.6,78.6,15.0
1,1337,3,8,"[95.48, 50.7]",95.48,95.48,15.0
1,1337,4,10,"[96.64, 35.61]",96.64,96.64,15.0
1,1337,5,12,"[92.03, 50.74]",92.03,96.64,15.0
1,1337,6,14,"[89.95, 81.63]",89.95,96.64,15.0
1,1337,7,16,"[59.82, 12.23]",59.82,96.64,15.0
1,1337,8,18,"[89.14, 83.22]",89.14,96.64,15.0
1,1337,9,20,"[82.13, 81.48]",82.13,96.64,15.0
1,1337,0,2,"[0.0, 68.31]",68.31,68.31,16.0
1,1337,1,4,"[84.49, 43.9]",84.49,84.49,16.0
1,1337,2,6,"[88.41, 48.34]",88.41,88.41,16.0
1,1337,3,8,"[77.58, 72.21]",77.58,88.41,16.0
1,1337,4,10,"[84.81, 54.52]",84.81,88.41,16.0
1,1337,5,12,"[1.68, 77.01]",77.01,88.41,16.0
1,1337,6,14,"[84.67, 0.51]",84.67,88.41,16.0
1,1337,7,16,"[18.38, 61.67]",61.67,88.41,16.0
1,1337,8,18,"[78.6, 78.44]",78.6,88.41,16.0
1,1337,9,20,"[71.43, 31.51]",71.43,88.41,16.0
1,1337,0,2,"[71.81, 91.19]",91.19,91.19,17.0
1,1337,1,4,"[1.12, 12.23]",12.23,91.19,17.0
1,1337,2,6,"[98.38, 80.86]",98.38,98.38,17.0
1,1337,3,8,"[99.22, 52.47]",99.22,99.22,17.0
1,1337,4,10,"[99.81, 81.63]",99.81,99.81,17.0
1,1337,5,12,"[52.08, 92.19]",92.19,99.81,17.0
1,1337,6,14,"[30.17, 60.29]",60.29,99.81,17.0
1,1337,7,16,"[83.22, 99.98]",99.98,99.98,17.0
1,1337,8,18,"[2.78, 69.03]",69.03,99.98,17.0
1,1337,9,20,"[84.67, 78.6]",84.67,99.98,17.0
1,1337,0,2,"[78.19, 74.3]",78.19,78.19,18.0
1,1337,1,4,"[32.21, 39.57]",39.57,78.19,18.0
1,1337,2,6,"[51.83, 53.61]",53.61,78.19,18.0
1,1337,3,8,"[68.17, 30.17]",68.17,78.19,18.0
1,1337,4,10,"[78.6, 58.4]",78.6,78.6,18.0
1,1337,5,12,"[29.06, 50.7]",50.7,78.6,18.0
1,1337,6,14,"[13.88, 14.26]",14.26,78.6,18.0
1,1337,7,16,"[52.08, 78.93]",78.93,78.93,18.0
1,1337,8,18,"[92.19, 0.0]",92.19,92.19,18.0
1,1337,9,20,"[99.81, 99.22]",99.81,99.81,18.0
1,1337,0,2,"[99.22, 71.81]",99.22,99.22,19.0
1,1337,1,4,"[32.21, 92.19]",92.19,99.22,19.0
1,1337,2,6,"[99.81, 19.13]",99.81,99.81,19.0
1,1337,3,8,"[98.38, 92.03]",98.38,99.81,19.0
1,1337,4,10,"[0.89, 87.59]",87.59,99.81,19.0
1,1337,5,12,"[81.63, 62.33]",81.63,99.81,19.0
1,1337,6,14,"[3.04, 20.72]",20.72,99.81,19.0
1,1337,7,16,"[83.85, 3.33]",83.85,99.81,19.0
1,1337,8,18,"[96.64, 1.23]",96.64,99.81,19.0
1,1337,9,20,"[83.22, 89.95]",89.95,99.81,19.0
1,1337,0,2,"[68.17, 14.29]",68.17,68.17,20.0
1,1337,1,4,"[52.08, 13.88]",52.08,68.17,20.0
1,1337,2,6,"[74.3, 3.04]",74.3,74.3,20.0
1,1337,3,8,"[99.22, 5.65]",99.22,99.22,20.0
1,1337,4,10,"[98.38, 95.48]",98.38,99.22,20.0
1,1337,5,12,"[32.21, 81.63]",81.63,99.22,20.0
1,1337,6,14,"[96.64, 2.79]",96.64,99.22,20.0
1,1337,7,16,"[83.22, 99.81]",99.81,99.81,20.0
1,1337,8,18,"[89.95, 92.19]",92.19,99.81,20.0
1,1337,9,20,"[92.03, 62.33]",92.03,99.81,20.0
1,1337,0,2,"[58.48, 0.0]",58.48,58.48,21.0
1,1337,1,4,"[50.55, 9.61]",50.55,58.48,21.0
1,1337,2,6,"[33.65, 43.05]",43.05,58.48,21.0
1,1337,3,8,"[0.89, 25.77]",25.77,58.48,21.0
1,1337,4,10,"[31.51, 75.46]",75.46,75.46,21.0
1,1337,5,12,"[76.66, 77.52]",77.52,77.52,21.0
1,1337,6,14,"[70.51, 50.74]",70.51,77.52,21.0
1,1337,7,16,"[0.0, 26.39]",26.39,77.52,21.0
1,1337,8,18,"[31.53, 71.81]",71.81,77.52,21.0
1,1337,9,20,"[80.65, 71.57]",80.65,80.65,21.0
1,1337,0,2,"[78.44, 13.79]",78.44,78.44,22.0
1,1337,1,4,"[43.22, 39.32]",43.22,78.44,22.0
1,1337,2,6,"[0.51, 48.34]",48.34,78.44,22.0
1,1337,3,8,"[3.33, 23.81]",23.81,78.44,22.0
1,1337,4,10,"[92.03, 42.63]",92.03,92.03,22.0
1,1337,5,12,"[95.48, 12.23]",95.48,95.48,22.0
1,1337,6,14,"[96.64, 89.95]",96.64,96.64,22.0
1,1337,7,16,"[83.22, 1.68]",83.22,96.64,22.0
1,1337,8,18,"[99.81, 99.22]",99.81,99.81,22.0
1,1337,9,20,"[98.38, 92.19]",98.38,99.81,22.0
1,1337,0,2,"[0.0, 14.29]",14.29,14.29,23.0
1,1337,1,4,"[80.65, 5.4]",80.65,80.65,23.0
1,1337,2,6,"[80.86, 71.81]",80.86,80.86,23.0
1,1337,3,8,"[99.98, 52.47]",99.98,99.98,23.0
1,1337,4,10,"[8.82, 50.74]",50.74,99.98,23.0
1,1337,5,12,"[98.38, 44.47]",98.38,99.98,23.0
1,1337,6,14,"[99.81, 99.22]",99.81,99.98,23.0
1,1337,7,16,"[83.22, 92.19]",92.19,99.98,23.0
1,1337,8,18,"[52.08, 2.78]",52.08,99.98,23.0
1,1337,9,20,"[87.59, 81.63]",87.59,99.98,23.0
1,1337,0,2,"[17.0, 0.0]",17.0,17.0,24.0
1,1337,1,4,"[7.02, 4.87]",7.02,17.0,24.0
1,1337,2,6,"[95.48, 5.24]",95.48,95.48,24.0
1,1337,3,8,"[96.64, 99.22]",99.22,99.22,24.0
1,1337,4,10,"[98.38, 59.82]",98.38,99.22,24.0
1,1337,5,12,"[83.22, 81.63]",83.22,99.22,24.0
1,1337,6,14,"[5.9, 99.98]",99.98,99.98,24.0
1,1337,7,16,"[80.86, 88.82]",88.82,99.98,24.0
1,1337,8,18,"[50.74, 71.81]",71.81,99.98,24.0
1,1337,9,20,"[7.43, 91.19]",91.19,99.98,24.0
1,1337,0,2,"[58.48, 11.26]",58.48,58.48,25.0
1,1337,1,4,"[0.0, 31.51]",31.51,58.48,25.0
1,1337,2,6,"[3.14, 18.89]",18.89,58.48,25.0
1,1337,3,8,"[53.11, 3.33]",53.11,58.48,25.0
1,1337,4,10,"[78.93, 23.8]",78.93,78.93,25.0
1,1337,5,12,"[52.08, 68.17]",68.17,78.93,25.0
1,1337,6,14,"[83.62, 78.6]",83.62,83.62,25.0
1,1337,7,16,"[71.43, 77.01]",77.01,83.62,25.0
1,1337,8,18,"[76.02, 50.7]",76.02,83.62,25.0
1,1337,9,20,"[7.65, 20.72]",20.72,83.62,25.0
1,1337,0,2,"[80.86, 19.13]",80.86,80.86,26.0
1,1337,1,4,"[3.04, 99.98]",99.98,99.98,26.0
1,1337,2,6,"[50.74, 52.47]",52.47,99.98,26.0
1,1337,3,8,"[77.01, 27.41]",77.01,99.98,26.0
1,1337,4,10,"[99.22, 0.0]",99.22,99.98,26.0
1,1337,5,12,"[84.67, 98.38]",98.38,99.98,26.0
1,1337,6,14,"[5.95, 7.43]",7.43,99.98,26.0
1,1337,7,16,"[11.91, 83.22]",83.22,99.98,26.0
1,1337,8,18,"[99.81, 80.65]",99.81,99.98,26.0
1,1337,9,20,"[92.19, 71.43]",92.19,99.98,26.0
1,1337,0,2,"[0.0, 4.87]",4.87,4.87,27.0
1,1337,1,4,"[25.45, 31.51]",31.51,31.51,27.0
1,1337,2,6,"[88.41, 70.8]",88.41,88.41,27.0
1,1337,3,8,"[77.58, 1.68]",77.58,88.41,27.0
1,1337,4,10,"[51.83, 84.67]",84.67,88.41,27.0
1,1337,5,12,"[18.38, 84.49]",84.49,88.41,27.0
1,1337,6,14,"[80.39, 78.6]",80.39,88.41,27.0
1,1337,7,16,"[48.34, 61.67]",61.67,88.41,27.0
1,1337,8,18,"[88.41, 77.01]",88.41,88.41,27.0
1,1337,9,20,"[84.81, 19.64]",84.81,88.41,27.0
1,1337,0,2,"[89.95, 6.2]",89.95,89.95,28.0
1,1337,1,4,"[98.38, 92.03]",98.38,98.38,28.0
1,1337,2,6,"[96.64, 99.81]",99.81,99.81,28.0
1,1337,3,8,"[99.22, 80.86]",99.22,99.81,28.0
1,1337,4,10,"[4.3, 92.19]",92.19,99.81,28.0
1,1337,5,12,"[81.63, 38.65]",81.63,99.81,28.0
1,1337,6,14,"[78.93, 87.59]",87.59,99.81,28.0
1,1337,7,16,"[71.81, 60.29]",71.81,99.81,28.0
1,1337,8,18,"[62.04, 3.04]",62.04,99.81,28.0
1,1337,9,20,"[83.22, 50.7]",83.22,99.81,28.0
1,1337,0,2,"[13.12, 36.18]",36.18,36.18,29.0
1,1337,1,4,"[80.39, 78.44]",80.39,80.39,29.0
1,1337,2,6,"[48.34, 0.0]",48.34,80.39,29.0
1,1337,3,8,"[62.07, 62.15]",62.15,80.39,29.0
1,1337,4,10,"[0.89, 71.43]",71.43,80.39,29.0
1,1337,5,12,"[27.8, 22.87]",27.8,80.39,29.0
1,1337,6,14,"[0.0, 0.83]",0.83,80.39,29.0
1,1337,7,16,"[84.67, 78.6]",84.67,84.67,29.0
1,1337,8,18,"[77.01, 61.67]",77.01,84.67,29.0
1,1337,9,20,"[84.49, 20.72]",84.49,84.67,29.0
1,1337,0,2,"[99.22, 38.65]",99.22,99.22,30.0
1,1337,1,4,"[18.61, 74.3]",74.3,99.22,30.0
1,1337,2,6,"[32.21, 92.19]",92.19,99.22,30.0
1,1337,3,8,"[98.38, 92.03]",98.38,99.22,30.0
1,1337,4,10,"[99.81, 81.63]",99.81,99.81,30.0
1,1337,5,12,"[50.7, 80.65]",80.65,99.81,30.0
1,1337,6,14,"[87.59, 44.47]",87.59,99.81,30.0
1,1337,7,16,"[3.04, 71.81]",71.81,99.81,30.0
1,1337,8,18,"[83.22, 0.0]",83.22,99.81,30.0
1,1337,9,20,"[80.86, 45.73]",80.86,99.81,30.0
1,1337,0,2,"[66.84, 30.17]",66.84,66.84,31.0
1,1337,1,4,"[78.6, 4.85]",78.6,78.6,31.0
1,1337,2,6,"[95.48, 50.7]",95.48,95.48,31.0
1,1337,3,8,"[35.61, 92.03]",92.03,95.48,31.0
1,1337,4,10,"[96.64, 81.63]",96.64,96.64,31.0
1,1337,5,12,"[89.95, 81.48]",89.95,96.64,31.0
1,1337,6,14,"[1.68, 50.74]",50.74,96.64,31.0
1,1337,7,16,"[99.22, 92.19]",99.22,99.22,31.0
1,1337,8,18,"[98.38, 83.85]",98.38,99.22,31.0
1,1337,9,20,"[83.22, 99.81]",99.81,99.81,31.0
1,1337,0,2,"[0.0, 60.29]",60.29,60.29,32.0
1,1337,1,4,"[92.19, 0.15]",92.19,92.19,32.0
1,1337,2,6,"[99.22, 71.81]",99.22,99.22,32.0
1,1337,3,8,"[95.48, 78.44]",95.48,99.22,32.0
1,1337,4,10,"[98.38, 92.03]",98.38,99.22,32.0
1,1337,5,12,"[81.63, 13.88]",81.63,99.22,32.0
1,1337,6,14,"[99.81, 78.6]",99.81,99.81,32.0
1,1337,7,16,"[80.39, 87.59]",87.59,99.81,32.0
1,1337,8,18,"[76.66, 27.8]",76.66,99.81,32.0
1,1337,9,20,"[84.49, 27.41]",84.49,99.81,32.0
1,1337,0,2,"[45.01, 43.12]",45.01,45.01,33.0
1,1337,1,4,"[55.96, 58.4]",58.4,58.4,33.0
1,1337,2,6,"[91.27, 9.96]",91.27,91.27,33.0
1,1337,3,8,"[45.85, 2.44]",45.85,91.27,33.0
1,1337,4,10,"[11.26, 3.96]",11.26,91.27,33.0
1,1337,5,12,"[89.95, 2.15]",89.95,91.27,33.0
1,1337,6,14,"[96.64, 99.81]",99.81,99.81,33.0
1,1337,7,16,"[98.38, 87.59]",98.38,99.81,33.0
1,1337,8,18,"[83.22, 60.29]",83.22,99.81,33.0
1,1337,9,20,"[92.19, 77.52]",92.19,99.81,33.0
1,1337,0,2,"[7.43, 74.3]",74.3,74.3,34.0
1,1337,1,4,"[52.08, 68.17]",68.17,74.3,34.0
1,1337,2,6,"[49.48, 53.02]",53.02,74.3,34.0
1,1337,3,8,"[78.93, 92.19]",92.19,92.19,34.0
1,1337,4,10,"[98.38, 99.81]",99.81,99.81,34.0
1,1337,5,12,"[99.22, 44.47]",99.22,99.81,34.0
1,1337,6,14,"[96.64, 87.59]",96.64,99.81,34.0
1,1337,7,16,"[83.22, 81.63]",83.22,99.81,34.0
1,1337,8,18,"[92.03, 80.86]",92.03,99.81,34.0
1,1337,9,20,"[89.95, 95.48]",95.48,99.81,34.0
1,1337,0,2,"[45.85, 85.21]",85.21,85.21,35.0
1,1337,1,4,"[39.57, 22.07]",39.57,85.21,35.0
1,1337,2,6,"[52.08, 98.38]",98.38,98.38,35.0
1,1337,3,8,"[84.67, 99.22]",99.22,99.22,35.0
1,1337,4,10,"[4.3, 99.81]",99.81,99.81,35.0
1,1337,5,12,"[83.22, 80.86]",83.22,99.81,35.0
1,1337,6,14,"[92.19, 52.47]",92.19,99.81,35.0
1,1337,7,16,"[45.01, 44.47]",45.01,99.81,35.0
1,1337,8,18,"[5.95, 81.63]",81.63,99.81,35.0
1,1337,9,20,"[96.64, 18.61]",96.64,99.81,35.0
1,1337,0,2,"[99.22, 80.65]",99.22,99.22,36.0
1,1337,1,4,"[98.38, 91.19]",98.38,99.22,36.0
1,1337,2,6,"[92.19, 99.98]",99.98,99.98,36.0
1,1337,3,8,"[32.21, 95.48]",95.48,99.98,36.0
1,1337,4,10,"[74.3, 50.74]",74.3,99.98,36.0
1,1337,5,12,"[99.81, 60.29]",99.81,99.98,36.0
1,1337,6,14,"[11.91, 81.63]",81.63,99.98,36.0
1,1337,7,16,"[71.81, 26.69]",71.81,99.98,36.0
1,1337,8,18,"[0.0, 3.04]",3.04,99.98,36.0
1,1337,9,20,"[83.22, 80.86]",83.22,99.98,36.0
1,1337,0,2,"[6.44, 5.15]",6.44,6.44,37.0
1,1337,1,4,"[8.52, 50.74]",50.74,50.74,37.0
1,1337,2,6,"[71.81, 60.29]",71.81,71.81,37.0
1,1337,3,8,"[99.98, 19.13]",99.98,99.98,37.0
1,1337,4,10,"[0.74, 0.0]",0.74,99.98,37.0
1,1337,5,12,"[75.46, 25.67]",75.46,99.98,37.0
1,1337,6,14,"[92.03, 13.79]",92.03,99.98,37.0
1,1337,7,16,"[95.48, 19.71]",95.48,99.98,37.0
1,1337,8,18,"[1.68, 99.22]",99.22,99.98,37.0
1,1337,9,20,"[98.38, 92.19]",98.38,99.98,37.0
1,1337,0,2,"[1.23, 19.71]",19.71,19.71,38.0
1,1337,1,4,"[80.65, 0.0]",80.65,80.65,38.0
1,1337,2,6,"[99.81, 71.81]",99.81,99.81,38.0
